Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130212-KransvleiCH012-300sec-6"
Duration Time,300
Ambient Temperature,"94.8"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"688755"
Raw Accumulated Counts,"770372"
Valid Count Last Packet,"2308"
Raw Count Last Packet,"2565"
Live Time,276.165100
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"1"
1,"1"
2,"0"
3,"0"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"2"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"2"
23,"6"
24,"5"
25,"9"
26,"25"
27,"23"
28,"30"
29,"55"
30,"63"
31,"74"
32,"66"
33,"88"
34,"102"
35,"88"
36,"99"
37,"104"
38,"104"
39,"125"
40,"94"
41,"110"
42,"111"
43,"106"
44,"103"
45,"106"
46,"112"
47,"97"
48,"111"
49,"117"
50,"102"
51,"140"
52,"138"
53,"122"
54,"145"
55,"136"
56,"152"
57,"132"
58,"140"
59,"149"
60,"170"
61,"143"
62,"141"
63,"174"
64,"150"
65,"151"
66,"186"
67,"159"
68,"148"
69,"145"
70,"135"
71,"152"
72,"149"
73,"143"
74,"151"
75,"134"
76,"154"
77,"153"
78,"112"
79,"124"
80,"128"
81,"126"
82,"136"
83,"117"
84,"108"
85,"122"
86,"131"
87,"133"
88,"126"
89,"108"
90,"124"
91,"121"
92,"112"
93,"112"
94,"110"
95,"105"
96,"107"
97,"107"
98,"106"
99,"110"
100,"98"
101,"98"
102,"86"
103,"82"
104,"116"
105,"96"
106,"99"
107,"94"
108,"85"
109,"95"
110,"92"
111,"95"
112,"89"
113,"97"
114,"88"
115,"93"
116,"82"
117,"87"
118,"73"
119,"72"
120,"62"
121,"83"
122,"89"
123,"84"
124,"66"
125,"92"
126,"77"
127,"78"
128,"95"
129,"70"
130,"79"
131,"86"
132,"80"
133,"80"
134,"71"
135,"68"
136,"69"
137,"81"
138,"78"
139,"84"
140,"87"
141,"88"
142,"107"
143,"64"
144,"74"
145,"65"
146,"95"
147,"76"
148,"85"
149,"73"
150,"74"
151,"70"
152,"88"
153,"70"
154,"83"
155,"74"
156,"85"
157,"83"
158,"68"
159,"84"
160,"87"
161,"104"
162,"105"
163,"107"
164,"120"
165,"120"
166,"115"
167,"118"
168,"131"
169,"111"
170,"112"
171,"97"
172,"92"
173,"76"
174,"71"
175,"76"
176,"73"
177,"80"
178,"89"
179,"67"
180,"75"
181,"76"
182,"68"
183,"69"
184,"76"
185,"60"
186,"68"
187,"68"
188,"53"
189,"51"
190,"68"
191,"54"
192,"75"
193,"71"
194,"73"
195,"72"
196,"103"
197,"104"
198,"87"
199,"57"
200,"94"
201,"81"
202,"76"
203,"82"
204,"68"
205,"68"
206,"66"
207,"46"
208,"36"
209,"50"
210,"50"
211,"57"
212,"47"
