Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130212-KransvleiCH012-300sec-4"
Duration Time,300
Ambient Temperature,"92.6"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"663111"
Raw Accumulated Counts,"739798"
Valid Count Last Packet,"2147"
Raw Count Last Packet,"2408"
Live Time,277.070984
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"1"
9,"1"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"1"
21,"0"
22,"3"
23,"8"
24,"5"
25,"14"
26,"21"
27,"23"
28,"42"
29,"29"
30,"53"
31,"62"
32,"78"
33,"82"
34,"85"
35,"84"
36,"101"
37,"98"
38,"97"
39,"120"
40,"120"
41,"106"
42,"113"
43,"118"
44,"118"
45,"110"
46,"132"
47,"115"
48,"115"
49,"123"
50,"108"
51,"132"
52,"135"
53,"127"
54,"124"
55,"128"
56,"136"
57,"141"
58,"151"
59,"152"
60,"166"
61,"126"
62,"153"
63,"155"
64,"154"
65,"156"
66,"145"
67,"134"
68,"150"
69,"161"
70,"140"
71,"152"
72,"154"
73,"149"
74,"161"
75,"165"
76,"146"
77,"134"
78,"153"
79,"120"
80,"134"
81,"125"
82,"128"
83,"122"
84,"97"
85,"133"
86,"107"
87,"105"
88,"124"
89,"120"
90,"108"
91,"121"
92,"108"
93,"104"
94,"102"
95,"110"
96,"110"
97,"111"
98,"98"
99,"106"
100,"104"
101,"94"
102,"119"
103,"117"
104,"85"
105,"98"
106,"107"
107,"87"
108,"72"
109,"86"
110,"76"
111,"92"
112,"105"
113,"99"
114,"88"
115,"72"
116,"69"
117,"85"
118,"96"
119,"73"
120,"87"
121,"80"
122,"98"
123,"79"
124,"78"
125,"90"
126,"81"
127,"87"
128,"85"
129,"72"
130,"75"
131,"94"
132,"89"
133,"76"
134,"83"
135,"76"
136,"114"
137,"77"
138,"79"
139,"102"
140,"79"
141,"87"
142,"85"
143,"102"
144,"69"
145,"89"
146,"71"
147,"75"
148,"80"
149,"85"
150,"83"
151,"75"
152,"71"
153,"79"
154,"82"
155,"64"
156,"63"
157,"70"
158,"79"
159,"64"
160,"81"
161,"85"
162,"98"
163,"95"
164,"99"
165,"91"
166,"119"
167,"100"
168,"109"
169,"101"
170,"82"
171,"86"
172,"70"
173,"71"
174,"67"
175,"70"
176,"71"
177,"57"
178,"72"
179,"62"
180,"68"
181,"70"
182,"58"
183,"74"
184,"63"
185,"61"
186,"71"
187,"77"
188,"55"
189,"81"
190,"48"
191,"48"
192,"51"
193,"54"
194,"48"
195,"52"
196,"68"
197,"49"
198,"62"
199,"67"
200,"72"
201,"72"
202,"63"
203,"65"
204,"58"
205,"64"
206,"35"
207,"55"
208,"38"
209,"46"
210,"55"
211,"38"
212,"48"
213,"39"
214,"58"
215,"48"
216,"58"
217,"60"
218,"53"
219,"76"
220,"73"
221,"100"
222,"95"
223,"111"
224,"113"
225,"143"
226,"147"
227,"148"
228,"169"
229,"187"
230,"189"
231,"205"
232,"206"
233,"195"
234,"167"
235,"154"
236,"152"
237,"134"
238,"123"
239,"105"
240,"84"
241,"80"
242,"79"
243,"72"
244,"61"
245,"71"
246,"66"
247,"70"
248,"65"
249,"69"
250,"59"
251,"63"
252,"54"
253,"59"
254,"61"
255,"48"
256,"51"
257,"58"
258,"51"
259,"42"
260,"52"
261,"60"
262,"68"
263,"71"
264,"70"
265,"73"
266,"64"
267,"81"
268,"76"
269,"81"
270,"66"
271,"74"
272,"71"
273,"75"
274,"55"
275,"70"
276,"63"
277,"54"
278,"56"
279,"43"
280,"55"
281,"57"
282,"48"
283,"47"
284,"59"
285,"61"
286,"65"
287,"44"
288,"60"
289,"55"
290,"70"
291,"67"
292,"66"
293,"76"
294,"62"
295,"74"
296,"84"
297,"70"
298,"84"
299,"95"
300,"90"
301,"104"
302,"124"
303,"130"
304,"173"
305,"245"
306,"316"
307,"516"
308,"876"
309,"1468"
310,"2471"
311,"4016"
312,"6255"
313,"9511"
314,"13815"
315,"18235"
316,"23595"
317,"28448"
318,"33197"
319,"35866"
320,"37339"
321,"36110"
322,"33727"
323,"29348"
324,"24843"
325,"19640"
326,"15392"
327,"11052"
328,"7851"
329,"5391"
330,"3556"
331,"2513"
332,"1631"
333,"1298"
334,"847"
335,"780"
336,"667"
