Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130212-KransvleiCH013-300sec-9"
Duration Time,300
Ambient Temperature,"102.7"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"589041"
Raw Accumulated Counts,"662251"
Valid Count Last Packet,"2007"
Raw Count Last Packet,"2270"
Live Time,279.507172
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"1"
5,"1"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"2"
20,"1"
21,"1"
22,"4"
23,"9"
24,"12"
25,"18"
26,"22"
27,"34"
28,"54"
29,"49"
30,"75"
31,"102"
32,"83"
33,"109"
34,"123"
35,"126"
36,"128"
37,"135"
38,"147"
39,"124"
40,"151"
41,"164"
42,"139"
43,"156"
44,"171"
45,"148"
46,"145"
47,"145"
48,"171"
49,"159"
50,"161"
51,"181"
52,"165"
53,"160"
54,"158"
55,"176"
56,"185"
57,"156"
58,"185"
59,"185"
60,"180"
61,"187"
62,"177"
63,"184"
64,"180"
65,"174"
66,"176"
67,"154"
68,"178"
69,"186"
70,"182"
71,"178"
72,"189"
73,"205"
74,"181"
75,"165"
76,"177"
77,"161"
78,"201"
79,"192"
80,"157"
81,"141"
82,"153"
83,"147"
84,"150"
85,"186"
86,"147"
87,"133"
88,"158"
89,"149"
90,"136"
91,"134"
92,"135"
93,"157"
94,"141"
95,"137"
96,"140"
97,"147"
98,"142"
99,"146"
100,"111"
101,"123"
102,"122"
103,"156"
104,"120"
105,"115"
106,"143"
107,"136"
108,"134"
109,"125"
110,"127"
111,"132"
112,"120"
113,"98"
114,"135"
115,"125"
116,"110"
117,"112"
118,"119"
119,"98"
120,"110"
121,"110"
122,"102"
123,"122"
124,"97"
125,"114"
126,"121"
127,"116"
128,"106"
129,"99"
130,"107"
131,"96"
132,"94"
133,"98"
134,"96"
135,"90"
136,"103"
137,"94"
138,"109"
139,"108"
140,"112"
141,"102"
142,"103"
143,"93"
144,"100"
145,"100"
146,"93"
147,"122"
148,"116"
149,"119"
150,"106"
151,"84"
152,"100"
153,"90"
154,"87"
155,"98"
156,"84"
157,"102"
158,"124"
159,"95"
160,"135"
161,"164"
162,"178"
163,"197"
164,"193"
165,"217"
166,"193"
167,"207"
168,"168"
169,"183"
170,"143"
171,"143"
172,"115"
173,"105"
174,"96"
175,"93"
176,"89"
177,"80"
178,"82"
179,"84"
180,"92"
181,"105"
182,"77"
183,"94"
184,"85"
185,"70"
186,"76"
187,"78"
188,"60"
189,"53"
190,"51"
191,"74"
192,"81"
193,"56"
194,"84"
195,"87"
196,"87"
197,"85"
198,"79"
199,"87"
200,"83"
201,"75"
202,"72"
203,"86"
204,"65"
205,"76"
206,"60"
207,"58"
208,"56"
209,"49"
210,"60"
211,"62"
212,"43"
213,"61"
214,"50"
215,"53"
216,"53"
217,"63"
218,"67"
219,"93"
220,"115"
221,"147"
222,"156"
223,"191"
224,"217"
225,"221"
226,"193"
227,"217"
228,"214"
229,"221"
230,"234"
231,"195"
232,"194"
233,"177"
234,"180"
235,"133"
236,"123"
237,"126"
238,"98"
239,"76"
240,"80"
241,"64"
242,"79"
243,"78"
244,"83"
245,"81"
246,"92"
247,"91"
248,"71"
249,"86"
250,"58"
251,"74"
252,"54"
253,"49"
