Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130304-brickn679-300sec-4"
Duration Time,300
Ambient Temperature,"83.8"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"368162"
Raw Accumulated Counts,"417428"
Valid Count Last Packet,"1234"
Raw Count Last Packet,"1407"
Live Time,287.043701
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,768
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"1"
4,"0"
5,"0"
6,"1"
7,"0"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"2"
20,"4"
21,"3"
22,"5"
23,"5"
24,"7"
25,"19"
26,"18"
27,"36"
28,"39"
29,"58"
30,"90"
31,"96"
32,"104"
33,"106"
34,"139"
35,"151"
36,"150"
37,"150"
38,"149"
39,"152"
40,"167"
41,"156"
42,"181"
43,"156"
44,"138"
45,"178"
46,"167"
47,"158"
48,"140"
49,"198"
50,"155"
51,"164"
52,"173"
53,"170"
54,"188"
55,"193"
56,"206"
57,"180"
58,"196"
59,"220"
60,"197"
61,"204"
62,"196"
63,"200"
64,"203"
65,"211"
66,"215"
67,"181"
68,"169"
69,"179"
70,"220"
71,"179"
72,"189"
73,"191"
74,"183"
75,"193"
76,"188"
77,"191"
78,"207"
79,"200"
80,"166"
81,"173"
82,"175"
83,"148"
84,"178"
85,"177"
86,"179"
87,"148"
88,"179"
89,"165"
90,"143"
91,"158"
92,"164"
93,"153"
94,"159"
95,"158"
96,"157"
97,"131"
98,"134"
99,"143"
100,"137"
101,"118"
102,"130"
103,"135"
104,"123"
105,"145"
106,"120"
107,"140"
108,"132"
109,"145"
110,"116"
111,"129"
112,"138"
113,"148"
114,"116"
115,"115"
116,"123"
117,"132"
118,"124"
119,"143"
120,"126"
121,"125"
122,"92"
123,"132"
124,"128"
125,"127"
126,"112"
127,"117"
128,"129"
129,"122"
130,"115"
131,"115"
132,"127"
133,"113"
134,"108"
135,"107"
136,"96"
137,"116"
138,"110"
139,"114"
140,"107"
141,"107"
142,"119"
143,"89"
144,"111"
145,"94"
146,"98"
147,"96"
148,"120"
149,"112"
150,"108"
151,"114"
152,"108"
153,"102"
154,"100"
155,"82"
156,"92"
157,"112"
158,"100"
159,"108"
160,"120"
161,"121"
162,"118"
163,"142"
164,"127"
165,"150"
166,"135"
167,"129"
168,"123"
169,"105"
170,"103"
171,"95"
172,"102"
173,"95"
174,"77"
175,"72"
176,"90"
177,"82"
178,"78"
179,"87"
180,"103"
181,"102"
182,"91"
183,"106"
184,"86"
185,"61"
186,"78"
187,"75"
188,"62"
189,"77"
190,"53"
191,"59"
192,"60"
193,"49"
194,"62"
195,"51"
196,"68"
197,"62"
198,"63"
199,"63"
200,"60"
201,"52"
202,"39"
203,"51"
204,"56"
205,"42"
206,"42"
207,"41"
208,"52"
209,"49"
210,"52"
211,"41"
212,"49"
213,"30"
214,"37"
215,"53"
216,"33"
217,"53"
218,"56"
219,"52"
220,"69"
221,"77"
222,"96"
223,"83"
224,"87"
225,"126"
226,"117"
227,"104"
228,"99"
229,"93"
230,"92"
231,"76"
232,"85"
233,"85"
234,"76"
235,"63"
236,"67"
237,"46"
238,"45"
239,"53"
240,"42"
241,"30"
242,"38"
243,"40"
244,"33"
245,"37"
246,"40"
247,"46"
248,"37"
249,"44"
250,"42"
251,"48"
252,"39"
253,"25"
254,"35"
255,"26"
256,"30"
257,"32"
258,"12"
259,"21"
260,"31"
261,"19"
262,"19"
263,"31"
264,"18"
265,"20"
266,"26"
267,"34"
268,"33"
269,"27"
270,"36"
271,"32"
272,"34"
273,"25"
274,"29"
275,"23"
276,"26"
277,"30"
278,"14"
279,"25"
280,"31"
281,"16"
282,"18"
283,"16"
284,"19"
285,"20"
286,"22"
287,"37"
288,"39"
289,"58"
290,"58"
291,"75"
292,"90"
293,"99"
294,"96"
295,"92"
296,"94"
297,"81"
298,"89"
299,"77"
300,"53"
301,"50"
302,"46"
303,"49"
304,"60"
305,"65"
306,"83"
307,"92"
308,"149"
309,"239"
310,"455"
311,"773"
312,"1152"
313,"1726"
314,"2497"
315,"3336"
316,"4276"
317,"5415"
318,"6066"
319,"6679"
320,"6709"
321,"6680"
322,"6148"
323,"5386"
324,"4514"
325,"3617"
326,"2752"
327,"2065"
328,"1435"
329,"1031"
330,"703"
331,"464"
332,"333"
333,"255"
334,"201"
335,"138"
336,"153"
337,"106"
338,"129"
339,"111"
340,"115"
341,"136"
342,"154"
343,"210"
344,"279"
345,"368"
346,"473"
347,"622"
348,"728"
349,"913"
350,"1028"
351,"1161"
352,"1216"
353,"1292"
354,"1215"
355,"1177"
356,"1001"
357,"759"
358,"667"
359,"500"
360,"355"
361,"270"
362,"191"
363,"129"
364,"101"
365,"81"
366,"65"
367,"48"
368,"46"
369,"62"
370,"51"
371,"68"
372,"66"
373,"58"
374,"83"
375,"57"
376,"51"
377,"50"
378,"48"
379,"43"
380,"32"
381,"34"
382,"27"
383,"27"
384,"12"
385,"14"
386,"16"
387,"19"
388,"15"
389,"17"
390,"17"
391,"11"
392,"20"
393,"13"
394,"26"
395,"23"
396,"23"
397,"27"
398,"27"
399,"35"
400,"39"
401,"48"
402,"32"
403,"36"
404,"38"
405,"38"
406,"33"
407,"36"
408,"22"
409,"26"
410,"16"
411,"15"
412,"21"
413,"25"
414,"10"
415,"23"
416,"22"
417,"17"
418,"20"
419,"27"
420,"16"
421,"27"
422,"30"
423,"23"
424,"25"
425,"27"
426,"30"
427,"43"
428,"48"
429,"45"
430,"45"
431,"53"
432,"45"
433,"46"
434,"53"
435,"43"
436,"37"
437,"20"
438,"25"
439,"17"
440,"15"
441,"23"
442,"21"
443,"14"
444,"20"
445,"19"
446,"19"
447,"19"
448,"13"
449,"12"
450,"10"
451,"12"
452,"13"
453,"10"
454,"6"
455,"15"
456,"2"
457,"13"
458,"9"
459,"10"
460,"20"
461,"14"
462,"12"
463,"15"
464,"11"
465,"13"
466,"15"
467,"21"
468,"6"
469,"11"
470,"11"
471,"14"
472,"10"
473,"14"
474,"12"
475,"17"
476,"18"
477,"18"
478,"24"
479,"26"
480,"18"
481,"19"
482,"21"
483,"24"
484,"17"
485,"19"
486,"19"
487,"13"
488,"18"
489,"23"
490,"15"
491,"15"
492,"9"
493,"7"
494,"10"
495,"16"
496,"8"
497,"6"
498,"9"
499,"7"
500,"11"
501,"7"
502,"12"
503,"5"
504,"10"
505,"5"
506,"5"
507,"7"
508,"8"
509,"6"
510,"11"
511,"6"
512,"9"
513,"5"
514,"7"
515,"14"
516,"15"
517,"9"
518,"13"
519,"12"
520,"16"
521,"15"
522,"13"
523,"18"
524,"17"
525,"15"
526,"23"
527,"17"
528,"19"
529,"16"
530,"18"
531,"15"
532,"13"
533,"8"
534,"7"
535,"5"
536,"3"
537,"12"
538,"9"
539,"12"
540,"7"
541,"7"
542,"7"
543,"10"
544,"9"
545,"7"
546,"4"
547,"8"
548,"8"
549,"4"
550,"5"
551,"6"
552,"6"
553,"8"
554,"5"
555,"5"
556,"7"
557,"6"
558,"4"
559,"3"
560,"3"
561,"2"
562,"10"
563,"7"
564,"2"
565,"5"
566,"9"
567,"8"
568,"11"
569,"6"
570,"4"
571,"2"
572,"9"
573,"4"
574,"6"
575,"5"
576,"5"
577,"8"
578,"5"
579,"4"
580,"3"
581,"5"
582,"5"
583,"7"
584,"2"
585,"7"
586,"4"
587,"10"
