Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130311-KKH3.15-300sec-5"
Duration Time,300
Ambient Temperature,"94.6"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"661745"
Raw Accumulated Counts,"737235"
Valid Count Last Packet,"2173"
Raw Count Last Packet,"2427"
Live Time,277.135986
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"1"
1,"0"
2,"1"
3,"0"
4,"1"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"1"
20,"0"
21,"1"
22,"3"
23,"5"
24,"8"
25,"4"
26,"20"
27,"23"
28,"27"
29,"39"
30,"55"
31,"70"
32,"76"
33,"72"
34,"80"
35,"91"
36,"92"
37,"103"
38,"94"
39,"94"
40,"104"
41,"97"
42,"88"
43,"100"
44,"105"
45,"96"
46,"117"
47,"110"
48,"93"
49,"117"
50,"118"
51,"129"
52,"120"
53,"138"
54,"123"
55,"131"
56,"141"
57,"162"
58,"149"
59,"153"
60,"149"
61,"136"
62,"148"
63,"123"
64,"144"
65,"156"
66,"141"
67,"160"
68,"102"
69,"135"
70,"137"
71,"156"
72,"150"
73,"135"
74,"140"
75,"134"
76,"140"
77,"125"
78,"124"
79,"145"
80,"141"
81,"126"
82,"111"
83,"121"
84,"140"
85,"117"
86,"134"
87,"120"
88,"106"
89,"105"
90,"124"
91,"105"
92,"102"
93,"121"
94,"116"
95,"132"
96,"108"
97,"102"
98,"95"
99,"85"
100,"97"
101,"97"
102,"82"
103,"83"
104,"106"
105,"90"
106,"83"
107,"101"
108,"85"
109,"105"
110,"85"
111,"99"
112,"88"
113,"72"
114,"75"
115,"92"
116,"77"
117,"98"
118,"80"
119,"81"
120,"69"
121,"88"
122,"78"
123,"66"
124,"91"
125,"74"
126,"84"
127,"94"
128,"86"
129,"86"
130,"69"
131,"60"
132,"76"
133,"64"
134,"78"
135,"81"
136,"87"
137,"71"
138,"86"
139,"86"
140,"77"
141,"70"
142,"63"
143,"69"
144,"71"
145,"81"
146,"66"
147,"86"
148,"83"
149,"77"
150,"60"
151,"57"
152,"87"
153,"70"
154,"84"
155,"83"
156,"76"
157,"73"
158,"77"
159,"70"
160,"90"
161,"90"
162,"76"
163,"100"
164,"91"
165,"94"
166,"101"
167,"101"
168,"107"
169,"83"
170,"81"
171,"71"
172,"62"
173,"80"
174,"67"
175,"61"
176,"54"
177,"78"
178,"76"
179,"60"
180,"90"
181,"96"
182,"102"
183,"95"
184,"114"
185,"98"
186,"89"
187,"93"
188,"80"
189,"79"
190,"78"
191,"55"
192,"52"
193,"65"
194,"46"
195,"58"
196,"74"
197,"75"
198,"75"
199,"85"
200,"81"
201,"66"
202,"76"
203,"77"
204,"66"
205,"41"
206,"44"
207,"47"
208,"46"
209,"49"
210,"44"
211,"54"
212,"49"
213,"51"
214,"54"
215,"47"
216,"51"
217,"49"
218,"57"
219,"73"
220,"70"
221,"81"
222,"76"
223,"87"
224,"108"
225,"103"
226,"131"
227,"129"
228,"127"
229,"172"
230,"195"
231,"166"
232,"178"
233,"178"
234,"175"
235,"175"
236,"160"
237,"119"
238,"92"
239,"92"
240,"89"
241,"61"
242,"58"
243,"55"
244,"66"
245,"55"
246,"52"
247,"70"
248,"59"
249,"46"
250,"39"
251,"58"
252,"39"
253,"47"
254,"48"
255,"52"
256,"50"
257,"59"
258,"55"
259,"63"
260,"65"
261,"40"
262,"65"
263,"74"
264,"70"
265,"58"
266,"65"
267,"77"
268,"70"
269,"54"
270,"63"
271,"53"
272,"63"
273,"72"
274,"61"
275,"39"
276,"49"
277,"57"
278,"49"
279,"60"
280,"50"
281,"50"
282,"43"
283,"52"
284,"43"
285,"46"
286,"61"
287,"44"
288,"63"
289,"67"
290,"56"
291,"69"
292,"60"
293,"74"
294,"80"
295,"89"
296,"59"
297,"82"
298,"89"
299,"77"
300,"107"
301,"102"
302,"112"
303,"157"
304,"177"
305,"224"
306,"341"
307,"520"
308,"878"
309,"1476"
310,"2526"
311,"4141"
312,"6480"
313,"9613"
314,"13752"
315,"18730"
316,"23917"
317,"29122"
318,"33360"
319,"36154"
320,"37319"
321,"36367"
322,"33647"
323,"29756"
324,"24734"
325,"19964"
326,"15483"
327,"11155"
328,"7728"
329,"5328"
330,"3565"
331,"2356"
332,"1655"
333,"1191"
334,"871"
335,"731"
336,"583"
337,"547"
338,"552"
339,"548"
340,"588"
341,"706"
342,"858"
343,"1110"
344,"1437"
345,"1933"
346,"2560"
347,"3249"
348,"4005"
349,"4795"
350,"5751"
351,"6430"
352,"6804"
353,"6819"
354,"6579"
355,"5855"
356,"5160"
357,"4370"
358,"3371"
359,"2604"
360,"1969"
361,"1443"
362,"931"
363,"673"
364,"416"
365,"309"
366,"205"
367,"147"
368,"128"
369,"92"
370,"103"
371,"89"
372,"104"
373,"109"
374,"83"
375,"98"
376,"107"
377,"94"
378,"75"
379,"83"
380,"74"
381,"88"
382,"75"
383,"77"
384,"66"
385,"82"
386,"51"
387,"53"
388,"56"
389,"40"
390,"40"
391,"35"
392,"28"
393,"38"
394,"31"
395,"20"
396,"23"
397,"16"
398,"27"
399,"13"
400,"21"
401,"17"
402,"14"
403,"12"
404,"10"
405,"14"
406,"11"
407,"18"
408,"15"
409,"8"
410,"19"
411,"17"
412,"18"
413,"14"
414,"9"
415,"18"
416,"14"
417,"16"
418,"20"
419,"13"
420,"17"
421,"15"
422,"11"
423,"12"
424,"13"
425,"14"
426,"15"
427,"16"
428,"19"
429,"14"
430,"9"
431,"12"
432,"15"
433,"13"
434,"16"
435,"14"
436,"10"
437,"10"
438,"12"
439,"14"
440,"4"
441,"6"
442,"10"
443,"6"
444,"11"
445,"10"
446,"5"
447,"6"
448,"5"
449,"9"
450,"5"
451,"8"
452,"5"
453,"13"
454,"7"
455,"6"
456,"8"
457,"5"
458,"9"
459,"2"
460,"2"
461,"7"
462,"6"
463,"10"
464,"4"
465,"9"
466,"5"
467,"4"
468,"10"
469,"8"
470,"6"
471,"7"
472,"6"
473,"5"
474,"11"
475,"9"
476,"6"
477,"9"
478,"19"
479,"10"
480,"14"
481,"5"
482,"13"
483,"11"
484,"8"
485,"9"
486,"16"
487,"19"
488,"14"
489,"15"
490,"14"
491,"9"
492,"6"
493,"7"
494,"16"
495,"7"
496,"6"
497,"9"
498,"5"
499,"6"
500,"2"
501,"6"
502,"7"
503,"6"
504,"6"
505,"5"
506,"7"
507,"5"
508,"5"
509,"9"
510,"7"
511,"6"
512,"15"
513,"15"
514,"12"
515,"29"
516,"38"
517,"60"
518,"86"
519,"98"
520,"131"
521,"191"
522,"186"
523,"270"
524,"265"
525,"312"
526,"315"
527,"335"
528,"307"
529,"317"
530,"246"
531,"231"
532,"209"
533,"162"
534,"113"
535,"98"
536,"52"
537,"57"
538,"44"
539,"28"
540,"18"
541,"17"
542,"8"
543,"13"
544,"9"
545,"5"
546,"4"
547,"8"
548,"7"
549,"7"
550,"2"
551,"12"
552,"7"
553,"9"
554,"12"
555,"6"
556,"9"
557,"5"
558,"10"
559,"13"
560,"9"
561,"9"
562,"10"
563,"12"
564,"11"
565,"9"
566,"6"
567,"8"
568,"7"
569,"10"
570,"17"
571,"16"
572,"11"
573,"10"
574,"16"
575,"12"
576,"20"
577,"20"
578,"13"
579,"28"
580,"35"
581,"42"
582,"43"
583,"48"
584,"59"
585,"52"
586,"54"
587,"65"
588,"40"
589,"58"
590,"43"
591,"52"
592,"36"
593,"34"
594,"34"
595,"18"
596,"18"
597,"17"
598,"8"
599,"6"
600,"12"
601,"10"
602,"6"
603,"6"
604,"9"
605,"10"
606,"6"
607,"6"
608,"5"
609,"6"
610,"4"
611,"4"
612,"7"
613,"6"
614,"5"
615,"6"
616,"8"
617,"7"
618,"10"
619,"7"
620,"7"
621,"13"
622,"12"
623,"11"
624,"13"
625,"18"
626,"18"
627,"13"
628,"26"
629,"37"
630,"34"
631,"37"
632,"47"
633,"34"
634,"39"
635,"55"
636,"48"
637,"51"
638,"48"
639,"55"
640,"54"
641,"57"
642,"45"
643,"44"
644,"40"
645,"46"
646,"32"
647,"25"
648,"25"
649,"18"
650,"13"
651,"16"
652,"8"
653,"5"
654,"11"
655,"4"
656,"11"
657,"9"
658,"7"
659,"8"
660,"16"
661,"12"
662,"19"
663,"9"
664,"17"
665,"16"
666,"20"
667,"26"
668,"18"
669,"24"
670,"26"
671,"24"
672,"34"
673,"27"
674,"26"
675,"21"
676,"24"
677,"23"
678,"17"
679,"12"
680,"11"
681,"12"
682,"12"
683,"12"
684,"6"
685,"6"
686,"10"
687,"8"
688,"8"
689,"6"
690,"5"
691,"3"
692,"5"
693,"5"
694,"4"
695,"11"
696,"7"
697,"7"
698,"15"
699,"10"
700,"15"
701,"20"
702,"28"
703,"27"
704,"27"
705,"28"
706,"36"
707,"29"
708,"33"
709,"31"
710,"35"
711,"34"
712,"23"
713,"20"
714,"19"
715,"12"
716,"6"
717,"9"
718,"9"
719,"7"
720,"5"
721,"4"
722,"9"
723,"7"
724,"6"
725,"6"
726,"8"
727,"8"
728,"4"
729,"6"
730,"4"
731,"3"
732,"6"
733,"9"
734,"6"
735,"6"
736,"11"
737,"7"
738,"8"
739,"8"
740,"9"
741,"15"
742,"12"
743,"18"
744,"9"
745,"15"
746,"21"
747,"18"
748,"14"
749,"19"
750,"11"
751,"14"
752,"6"
753,"8"
754,"9"
755,"11"
756,"7"
757,"10"
758,"2"
759,"7"
760,"10"
761,"5"
762,"7"
763,"3"
764,"4"
765,"4"
766,"6"
767,"4"
768,"8"
769,"2"
770,"8"
771,"7"
772,"6"
773,"9"
774,"7"
775,"14"
776,"11"
777,"14"
778,"23"
779,"23"
780,"27"
781,"28"
782,"34"
783,"29"
784,"21"
785,"39"
786,"39"
787,"42"
788,"35"
789,"44"
790,"44"
791,"40"
792,"40"
793,"26"
794,"29"
795,"23"
796,"25"
797,"22"
798,"16"
799,"11"
800,"12"
801,"9"
802,"7"
803,"7"
804,"12"
805,"14"
806,"7"
807,"10"
808,"9"
809,"11"
810,"7"
811,"6"
812,"7"
813,"8"
814,"7"
815,"1"
816,"6"
817,"9"
818,"2"
819,"12"
820,"8"
821,"4"
822,"11"
823,"6"
824,"4"
825,"11"
826,"7"
827,"13"
828,"7"
829,"16"
830,"16"
831,"10"
832,"7"
833,"11"
834,"13"
835,"7"
836,"13"
837,"5"
838,"4"
839,"14"
840,"10"
841,"12"
842,"16"
843,"11"
844,"12"
845,"15"
846,"11"
847,"13"
848,"6"
849,"16"
850,"7"
851,"10"
852,"10"
853,"8"
854,"12"
855,"14"
856,"10"
857,"14"
858,"9"
859,"15"
860,"8"
861,"16"
862,"11"
863,"12"
864,"22"
865,"21"
866,"24"
867,"20"
868,"27"
869,"19"
870,"28"
