Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130208-KransvleiCH008-300sec-8"
Duration Time,300
Ambient Temperature,"100.8"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"514045"
Raw Accumulated Counts,"575774"
Valid Count Last Packet,"1725"
Raw Count Last Packet,"1933"
Live Time,282.121887
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"3"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"3"
22,"4"
23,"4"
24,"5"
25,"5"
26,"15"
27,"21"
28,"39"
29,"69"
30,"70"
31,"91"
32,"94"
33,"111"
34,"134"
35,"121"
36,"124"
37,"155"
38,"155"
39,"120"
40,"122"
41,"158"
42,"138"
43,"137"
44,"168"
45,"145"
46,"122"
47,"143"
48,"151"
49,"152"
50,"154"
51,"145"
52,"154"
53,"143"
54,"167"
55,"171"
56,"158"
57,"170"
58,"160"
59,"193"
60,"183"
61,"170"
62,"194"
63,"192"
64,"178"
65,"193"
66,"180"
67,"151"
68,"178"
69,"198"
70,"157"
71,"188"
72,"161"
73,"170"
74,"165"
75,"132"
76,"191"
77,"150"
78,"159"
79,"149"
80,"168"
81,"155"
82,"136"
83,"157"
84,"152"
85,"163"
86,"140"
87,"154"
88,"159"
89,"161"
90,"149"
91,"132"
92,"115"
93,"149"
94,"135"
95,"139"
96,"132"
97,"147"
98,"137"
99,"148"
100,"122"
101,"123"
102,"127"
103,"126"
104,"108"
105,"119"
106,"124"
107,"130"
108,"122"
109,"136"
110,"121"
111,"126"
112,"121"
113,"119"
114,"118"
115,"109"
116,"113"
117,"114"
118,"97"
119,"105"
120,"108"
121,"121"
122,"104"
123,"91"
124,"102"
125,"110"
126,"111"
127,"100"
128,"102"
129,"98"
130,"100"
131,"90"
132,"109"
133,"92"
134,"100"
135,"107"
136,"86"
137,"99"
138,"88"
139,"93"
140,"86"
141,"96"
142,"105"
143,"84"
144,"104"
145,"90"
146,"101"
147,"96"
148,"95"
149,"96"
150,"86"
151,"82"
152,"82"
153,"86"
154,"88"
155,"101"
156,"86"
157,"84"
158,"100"
159,"76"
160,"79"
161,"81"
162,"102"
163,"93"
164,"81"
165,"80"
166,"89"
167,"93"
168,"87"
169,"77"
170,"68"
171,"74"
172,"56"
173,"72"
174,"71"
175,"88"
176,"72"
177,"73"
178,"60"
179,"72"
180,"63"
181,"73"
182,"78"
183,"73"
184,"91"
185,"63"
186,"69"
187,"58"
188,"74"
189,"67"
190,"61"
191,"67"
192,"67"
193,"63"
194,"64"
195,"65"
196,"76"
197,"86"
198,"61"
199,"69"
200,"75"
201,"90"
202,"76"
203,"74"
204,"56"
205,"59"
206,"45"
207,"59"
208,"42"
209,"51"
210,"46"
211,"51"
212,"51"
213,"47"
214,"50"
215,"57"
216,"83"
217,"67"
218,"76"
219,"62"
220,"93"
221,"98"
222,"134"
223,"141"
224,"150"
225,"164"
226,"178"
227,"162"
228,"169"
229,"186"
230,"166"
231,"141"
232,"128"
233,"146"
234,"124"
235,"131"
236,"96"
237,"98"
238,"95"
239,"79"
240,"60"
241,"57"
242,"63"
243,"46"
244,"62"
245,"77"
246,"61"
247,"53"
248,"49"
249,"61"
250,"67"
251,"54"
252,"37"
253,"50"
254,"39"
255,"37"
256,"51"
257,"49"
258,"46"
259,"43"
260,"35"
261,"32"
262,"47"
263,"47"
264,"49"
265,"59"
266,"64"
267,"52"
268,"68"
269,"49"
270,"56"
271,"58"
272,"59"
273,"58"
274,"49"
275,"39"
276,"45"
277,"37"
278,"54"
279,"38"
280,"43"
281,"38"
282,"36"
283,"40"
284,"34"
285,"27"
286,"45"
287,"47"
288,"28"
289,"28"
290,"37"
291,"30"
292,"49"
293,"51"
294,"40"
295,"52"
296,"54"
297,"49"
298,"47"
299,"66"
300,"73"
301,"67"
302,"87"
303,"116"
304,"117"
305,"132"
306,"192"
307,"326"
308,"567"
309,"862"
310,"1509"
311,"2329"
312,"3707"
313,"5761"
314,"7866"
315,"10834"
316,"13612"
317,"16451"
318,"19202"
319,"20457"
320,"21320"
321,"21004"
322,"19169"
323,"17295"
324,"14516"
325,"11521"
326,"8918"
327,"6421"
328,"4558"
329,"3184"
330,"2131"
331,"1495"
332,"899"
333,"689"
334,"534"
335,"420"
336,"345"
337,"358"
338,"307"
339,"358"
340,"321"
341,"408"
342,"498"
343,"650"
344,"814"
345,"1079"
346,"1459"
347,"1851"
348,"2334"
349,"2844"
350,"3277"
351,"3634"
352,"3860"
353,"3873"
354,"3704"
355,"3382"
356,"3032"
357,"2511"
358,"1953"
359,"1516"
360,"1082"
361,"809"
362,"645"
363,"400"
364,"270"
365,"178"
366,"132"
367,"119"
368,"74"
369,"76"
370,"91"
371,"84"
372,"84"
373,"98"
374,"95"
375,"83"
376,"93"
377,"77"
378,"55"
379,"59"
380,"59"
381,"54"
382,"46"
383,"53"
384,"39"
385,"36"
386,"43"
387,"38"
388,"36"
389,"30"
390,"25"
391,"24"
392,"33"
393,"25"
394,"22"
395,"21"
396,"20"
397,"19"
398,"13"
399,"20"
400,"16"
401,"16"
402,"14"
403,"15"
404,"14"
405,"14"
406,"11"
407,"12"
408,"6"
409,"5"
410,"23"
411,"23"
412,"20"
413,"22"
414,"33"
415,"20"
416,"14"
417,"19"
418,"26"
419,"27"
420,"21"
421,"16"
422,"19"
423,"21"
424,"15"
425,"23"
426,"15"
427,"19"
428,"11"
429,"16"
430,"16"
431,"19"
432,"27"
433,"20"
434,"19"
435,"13"
436,"14"
437,"11"
438,"4"
439,"16"
440,"9"
441,"15"
442,"18"
443,"5"
444,"7"
445,"9"
446,"8"
447,"6"
448,"6"
449,"5"
450,"5"
451,"10"
452,"4"
453,"7"
454,"8"
455,"11"
456,"6"
457,"12"
458,"8"
459,"9"
460,"15"
461,"14"
462,"8"
463,"16"
464,"15"
465,"15"
466,"11"
467,"14"
