Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130215-KKH1.05-300sec-8"
Duration Time,300
Ambient Temperature,"100.0"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"451941"
Raw Accumulated Counts,"506612"
Valid Count Last Packet,"1442"
Raw Count Last Packet,"1650"
Live Time,284.246246
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"1"
7,"1"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"3"
23,"8"
24,"7"
25,"13"
26,"24"
27,"27"
28,"34"
29,"44"
30,"76"
31,"93"
32,"78"
33,"117"
34,"128"
35,"128"
36,"135"
37,"127"
38,"139"
39,"145"
40,"140"
41,"144"
42,"167"
43,"158"
44,"114"
45,"125"
46,"140"
47,"150"
48,"149"
49,"145"
50,"164"
51,"168"
52,"165"
53,"162"
54,"187"
55,"162"
56,"180"
57,"191"
58,"184"
59,"187"
60,"200"
61,"163"
62,"191"
63,"213"
64,"201"
65,"187"
66,"193"
67,"178"
68,"201"
69,"179"
70,"193"
71,"183"
72,"191"
73,"183"
74,"153"
75,"176"
76,"157"
77,"163"
78,"181"
79,"152"
80,"145"
81,"157"
82,"178"
83,"152"
84,"153"
85,"177"
86,"152"
87,"148"
88,"157"
89,"153"
90,"162"
91,"160"
92,"151"
93,"141"
94,"145"
95,"131"
96,"139"
97,"125"
98,"145"
99,"148"
100,"153"
101,"133"
102,"140"
103,"134"
104,"114"
105,"142"
106,"138"
107,"123"
108,"141"
109,"125"
110,"117"
111,"115"
112,"128"
113,"125"
114,"124"
115,"112"
116,"107"
117,"119"
118,"124"
119,"107"
120,"125"
121,"100"
122,"121"
123,"104"
124,"109"
125,"92"
126,"92"
127,"123"
128,"97"
129,"104"
130,"108"
131,"121"
132,"110"
133,"113"
134,"110"
135,"116"
136,"103"
137,"107"
138,"88"
139,"120"
140,"115"
141,"83"
142,"94"
143,"109"
144,"89"
145,"98"
146,"100"
147,"85"
148,"88"
149,"113"
150,"116"
151,"84"
152,"115"
153,"79"
154,"95"
155,"106"
156,"87"
157,"98"
158,"91"
159,"101"
160,"97"
161,"100"
162,"104"
163,"130"
164,"116"
165,"132"
166,"130"
167,"139"
168,"128"
169,"112"
170,"114"
171,"99"
172,"98"
173,"89"
174,"79"
