Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130214-brickn679-300sec-1"
Duration Time,300
Ambient Temperature,"78.0"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"392984"
Raw Accumulated Counts,"447407"
Valid Count Last Packet,"1338"
Raw Count Last Packet,"1531"
Live Time,286.159973
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,773
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"2"
19,"1"
20,"1"
21,"0"
22,"4"
23,"4"
24,"9"
25,"20"
26,"30"
27,"41"
28,"54"
29,"65"
30,"72"
31,"97"
32,"126"
33,"144"
34,"137"
35,"166"
36,"193"
37,"193"
38,"168"
39,"168"
40,"172"
41,"174"
42,"168"
43,"161"
44,"185"
45,"156"
46,"159"
47,"194"
48,"195"
49,"199"
50,"167"
51,"188"
52,"200"
53,"204"
54,"206"
55,"216"
56,"197"
57,"208"
58,"217"
59,"216"
60,"250"
61,"210"
62,"230"
63,"225"
64,"222"
65,"193"
66,"207"
67,"243"
68,"196"
69,"216"
70,"181"
71,"201"
72,"200"
73,"213"
74,"200"
75,"182"
76,"174"
77,"187"
78,"173"
79,"186"
80,"173"
81,"164"
82,"194"
83,"172"
84,"180"
85,"176"
86,"191"
87,"182"
88,"175"
89,"177"
90,"166"
91,"156"
92,"183"
93,"158"
94,"174"
95,"158"
96,"158"
97,"174"
98,"147"
99,"150"
100,"150"
101,"155"
102,"155"
103,"163"
104,"149"
105,"141"
106,"134"
107,"124"
108,"160"
109,"141"
110,"128"
111,"160"
112,"122"
113,"147"
114,"146"
115,"109"
116,"126"
117,"143"
118,"113"
119,"139"
120,"145"
121,"115"
122,"160"
123,"133"
124,"108"
125,"115"
126,"124"
127,"147"
128,"116"
129,"109"
130,"107"
131,"129"
132,"119"
133,"135"
134,"124"
135,"114"
136,"118"
137,"124"
138,"130"
139,"100"
140,"105"
141,"100"
142,"104"
143,"113"
144,"129"
145,"101"
146,"133"
147,"121"
148,"116"
149,"110"
150,"107"
151,"118"
152,"117"
153,"86"
154,"112"
155,"85"
156,"129"
157,"77"
158,"116"
159,"110"
160,"115"
161,"117"
162,"105"
163,"126"
164,"142"
165,"186"
166,"160"
167,"127"
168,"120"
169,"117"
170,"126"
171,"103"
172,"101"
173,"86"
174,"103"
175,"84"
176,"74"
177,"99"
178,"87"
179,"73"
180,"101"
181,"78"
182,"83"
183,"76"
184,"78"
185,"99"
186,"66"
187,"68"
188,"79"
189,"63"
190,"63"
191,"68"
192,"64"
193,"70"
194,"58"
195,"60"
196,"75"
197,"52"
198,"62"
199,"54"
200,"48"
201,"54"
202,"46"
203,"55"
204,"42"
205,"53"
206,"51"
207,"53"
208,"44"
209,"36"
210,"40"
211,"47"
212,"46"
213,"35"
214,"43"
215,"35"
216,"45"
217,"40"
218,"44"
219,"55"
220,"78"
221,"70"
222,"85"
223,"107"
224,"126"
225,"121"
226,"100"
227,"134"
228,"96"
229,"124"
230,"111"
231,"90"
232,"99"
233,"93"
234,"72"
235,"72"
236,"66"
237,"55"
238,"34"
239,"55"
240,"40"
241,"57"
242,"40"
243,"46"
244,"47"
245,"51"
246,"46"
247,"48"
248,"46"
249,"44"
250,"39"
251,"25"
252,"39"
253,"29"
254,"22"
255,"34"
256,"31"
257,"25"
258,"28"
259,"38"
260,"24"
261,"38"
262,"25"
263,"34"
264,"25"
265,"23"
266,"35"
267,"30"
268,"20"
269,"28"
270,"24"
271,"30"
272,"26"
273,"36"
274,"26"
275,"29"
276,"24"
277,"23"
278,"15"
279,"24"
280,"25"
281,"19"
282,"28"
283,"20"
284,"24"
285,"29"
286,"31"
287,"38"
288,"43"
289,"58"
290,"58"
291,"77"
292,"107"
293,"103"
294,"118"
295,"113"
296,"125"
297,"106"
298,"90"
299,"92"
300,"71"
301,"59"
302,"54"
303,"47"
304,"56"
305,"76"
306,"66"
307,"112"
308,"203"
309,"311"
310,"502"
311,"715"
312,"1201"
313,"1786"
314,"2602"
315,"3474"
316,"4431"
317,"5421"
318,"6388"
319,"6754"
320,"7209"
321,"7043"
322,"6331"
323,"5632"
324,"4764"
325,"3792"
326,"2948"
327,"2187"
328,"1515"
329,"1040"
330,"748"
331,"506"
332,"370"
333,"265"
334,"184"
335,"160"
336,"147"
337,"128"
338,"118"
339,"123"
340,"112"
341,"150"
342,"179"
343,"213"
344,"285"
345,"359"
346,"450"
347,"616"
348,"800"
349,"915"
350,"1081"
351,"1217"
352,"1265"
353,"1288"
354,"1267"
355,"1124"
356,"1014"
357,"825"
358,"628"
359,"553"
360,"400"
361,"280"
362,"181"
363,"156"
364,"108"
365,"91"
366,"66"
367,"61"
368,"68"
369,"60"
370,"56"
371,"74"
372,"50"
373,"74"
374,"76"
375,"69"
376,"67"
377,"53"
378,"56"
379,"42"
380,"40"
381,"36"
382,"30"
383,"23"
384,"21"
385,"21"
386,"31"
387,"16"
388,"18"
389,"10"
390,"23"
391,"23"
392,"12"
393,"18"
394,"15"
395,"18"
396,"16"
397,"25"
398,"13"
399,"27"
400,"28"
401,"24"
402,"30"
403,"35"
404,"35"
405,"31"
406,"39"
407,"17"
408,"17"
409,"12"
410,"18"
411,"17"
412,"20"
413,"23"
414,"21"
415,"24"
416,"24"
417,"26"
418,"18"
419,"24"
420,"20"
421,"19"
422,"23"
423,"23"
424,"23"
425,"14"
426,"21"
427,"30"
428,"40"
429,"33"
430,"44"
431,"48"
432,"42"
433,"46"
434,"41"
435,"36"
436,"28"
437,"29"
438,"27"
439,"21"
440,"15"
441,"18"
442,"18"
443,"12"
444,"14"
445,"10"
446,"4"
447,"12"
448,"7"
449,"8"
450,"13"
451,"9"
452,"5"
453,"9"
454,"10"
455,"9"
456,"9"
457,"7"
458,"11"
459,"12"
460,"13"
461,"19"
462,"12"
463,"23"
464,"16"
465,"16"
466,"15"
467,"14"
468,"6"
469,"8"
470,"11"
471,"6"
472,"13"
473,"13"
474,"11"
475,"17"
476,"15"
477,"18"
478,"13"
479,"20"
480,"22"
481,"22"
482,"16"
483,"28"
484,"15"
485,"14"
486,"19"
487,"16"
488,"17"
489,"18"
490,"22"
491,"17"
492,"18"
493,"17"
494,"9"
495,"12"
496,"10"
497,"8"
498,"11"
499,"8"
500,"8"
501,"8"
502,"7"
503,"5"
504,"7"
505,"5"
506,"6"
507,"5"
508,"10"
509,"6"
510,"6"
511,"5"
512,"7"
513,"9"
514,"12"
515,"7"
516,"10"
517,"8"
518,"11"
519,"12"
520,"15"
521,"5"
522,"13"
523,"14"
524,"21"
525,"20"
526,"20"
527,"19"
528,"24"
529,"14"
530,"19"
531,"19"
532,"8"
533,"12"
534,"9"
535,"8"
536,"8"
537,"8"
538,"5"
539,"8"
540,"7"
541,"6"
542,"2"
543,"9"
544,"9"
545,"5"
546,"4"
547,"5"
548,"9"
549,"8"
550,"4"
551,"7"
552,"9"
553,"6"
554,"5"
555,"8"
556,"8"
557,"12"
558,"7"
559,"7"
560,"6"
561,"5"
562,"5"
563,"9"
564,"7"
565,"6"
566,"7"
567,"9"
568,"5"
569,"6"
570,"8"
571,"4"
572,"13"
573,"8"
574,"2"
575,"10"
576,"5"
577,"5"
578,"5"
579,"8"
580,"4"
581,"8"
582,"7"
583,"8"
584,"7"
585,"10"
586,"6"
587,"5"
588,"2"
589,"7"
590,"13"
591,"9"
592,"10"
593,"4"
594,"8"
595,"7"
596,"10"
597,"8"
598,"6"
599,"6"
600,"6"
601,"6"
602,"9"
603,"5"
604,"6"
605,"7"
606,"4"
607,"7"
608,"4"
609,"6"
610,"8"
611,"5"
612,"7"
613,"6"
614,"13"
615,"7"
616,"8"
617,"6"
618,"7"
619,"6"
620,"8"
621,"15"
622,"6"
623,"8"
624,"11"
625,"5"
626,"10"
627,"22"
628,"12"
629,"16"
630,"19"
631,"19"
632,"14"
633,"11"
634,"9"
635,"13"
636,"18"
637,"11"
638,"11"
639,"12"
640,"10"
641,"18"
642,"19"
643,"16"
644,"15"
645,"14"
646,"15"
647,"15"
648,"20"
649,"17"
650,"17"
651,"10"
652,"18"
653,"17"
654,"24"
655,"22"
656,"22"
657,"31"
658,"40"
659,"48"
660,"52"
661,"89"
662,"100"
663,"136"
664,"152"
665,"152"
666,"203"
667,"196"
668,"219"
669,"201"
670,"185"
671,"186"
672,"177"
673,"150"
674,"146"
675,"123"
676,"85"
677,"76"
678,"64"
679,"56"
680,"28"
681,"28"
682,"20"
683,"20"
684,"17"
685,"14"
686,"11"
687,"10"
688,"10"
689,"6"
690,"10"
691,"15"
692,"7"
693,"23"
694,"16"
695,"21"
696,"23"
697,"33"
698,"26"
699,"48"
700,"60"
701,"56"
702,"65"
703,"74"
704,"76"
705,"78"
706,"90"
707,"95"
708,"102"
709,"106"
710,"91"
711,"86"
712,"82"
713,"60"
714,"65"
715,"40"
716,"34"
717,"24"
718,"28"
719,"22"
720,"20"
721,"16"
722,"12"
723,"17"
724,"6"
725,"8"
726,"6"
727,"10"
728,"13"
729,"14"
730,"10"
731,"15"
732,"14"
733,"18"
734,"19"
735,"25"
736,"32"
737,"21"
738,"32"
739,"31"
740,"52"
741,"69"
742,"75"
743,"60"
744,"102"
745,"92"
746,"94"
747,"75"
748,"117"
749,"91"
750,"86"
751,"80"
752,"66"
753,"50"
754,"49"
755,"39"
756,"44"
757,"31"
758,"27"
759,"37"
760,"19"
761,"24"
762,"21"
763,"23"
764,"10"
765,"21"
766,"14"
767,"19"
768,"11"
769,"17"
770,"20"
771,"14"
772,"20"
773,"29"
774,"34"
775,"27"
776,"46"
777,"67"
778,"96"
779,"115"
780,"123"
781,"135"
782,"157"
783,"186"
784,"235"
785,"242"
786,"251"
787,"277"
788,"267"
789,"274"
790,"248"
791,"212"
792,"221"
793,"178"
794,"125"
795,"123"
796,"90"
797,"82"
798,"79"
799,"51"
800,"50"
801,"35"
802,"31"
803,"23"
804,"32"
805,"34"
806,"16"
807,"27"
808,"17"
809,"22"
810,"27"
811,"23"
812,"22"
813,"21"
814,"21"
815,"23"
816,"26"
817,"22"
818,"22"
819,"21"
820,"24"
821,"32"
822,"29"
823,"25"
824,"37"
825,"57"
826,"34"
827,"42"
828,"47"
829,"44"
830,"51"
831,"50"
832,"53"
833,"49"
834,"41"
835,"31"
836,"32"
837,"52"
838,"25"
839,"31"
840,"26"
841,"34"
842,"26"
843,"26"
844,"23"
845,"20"
846,"30"
847,"22"
848,"19"
849,"25"
850,"14"
851,"19"
852,"18"
853,"27"
854,"20"
855,"27"
856,"28"
857,"24"
858,"31"
859,"28"
860,"24"
861,"24"
862,"24"
863,"36"
864,"34"
865,"34"
866,"48"
867,"43"
868,"44"
869,"54"
870,"67"
871,"61"
872,"60"
873,"52"
874,"47"
875,"59"
876,"56"
877,"61"
878,"68"
879,"87"
880,"59"
881,"64"
882,"77"
883,"87"
884,"84"
885,"78"
886,"78"
887,"51"
888,"68"
889,"45"
890,"42"
891,"54"
892,"42"
893,"47"
894,"48"
895,"49"
896,"46"
897,"43"
898,"47"
899,"48"
900,"51"
901,"45"
902,"51"
903,"57"
904,"55"
905,"42"
906,"44"
907,"48"
908,"59"
909,"44"
910,"48"
911,"46"
912,"47"
913,"50"
914,"54"
915,"49"
916,"58"
917,"68"
918,"58"
919,"59"
920,"64"
921,"50"
922,"62"
923,"62"
924,"71"
925,"77"
926,"68"
927,"88"
928,"83"
929,"94"
930,"86"
931,"95"
932,"75"
933,"89"
934,"103"
935,"130"
936,"137"
937,"126"
938,"118"
939,"129"
940,"148"
941,"157"
942,"166"
943,"142"
944,"178"
945,"153"
946,"171"
947,"170"
948,"150"
949,"211"
950,"175"
951,"175"
952,"149"
953,"167"
954,"201"
955,"198"
956,"172"
957,"177"
958,"191"
959,"163"
960,"194"
961,"151"
962,"181"
963,"156"
964,"151"
965,"158"
966,"135"
967,"143"
968,"149"
969,"133"
970,"122"
971,"130"
972,"143"
973,"128"
974,"114"
975,"123"
976,"107"
977,"110"
978,"134"
979,"104"
980,"117"
981,"105"
982,"103"
983,"105"
984,"95"
985,"100"
986,"93"
987,"94"
988,"103"
989,"101"
990,"100"
991,"118"
992,"100"
993,"107"
994,"107"
995,"118"
996,"138"
997,"119"
998,"123"
999,"135"
1000,"148"
1001,"143"
1002,"152"
1003,"194"
1004,"182"
1005,"196"
1006,"227"
1007,"195"
1008,"218"
1009,"233"
1010,"203"
1011,"213"
1012,"200"
1013,"182"
1014,"180"
1015,"198"
1016,"151"
1017,"166"
1018,"137"
1019,"122"
1020,"149"
1021,"123"
1022,"131"
1023,"100"
1024,"113"
1025,"114"
1026,"84"
1027,"113"
1028,"112"
1029,"116"
1030,"103"
1031,"113"
1032,"117"
1033,"118"
1034,"130"
1035,"129"
1036,"131"
1037,"129"
1038,"131"
1039,"128"
1040,"146"
1041,"122"
1042,"144"
1043,"136"
1044,"129"
1045,"142"
1046,"173"
1047,"129"
1048,"144"
1049,"137"
1050,"156"
1051,"157"
1052,"147"
1053,"162"
1054,"177"
1055,"171"
1056,"183"
1057,"166"
1058,"166"
1059,"175"
1060,"169"
1061,"175"
1062,"191"
1063,"187"
1064,"181"
1065,"205"
1066,"190"
1067,"202"
1068,"185"
1069,"190"
1070,"210"
1071,"165"
1072,"173"
1073,"208"
1074,"188"
1075,"158"
1076,"171"
1077,"203"
1078,"184"
1079,"184"
1080,"201"
1081,"177"
1082,"172"
1083,"178"
1084,"160"
1085,"176"
1086,"174"
1087,"170"
1088,"182"
1089,"164"
1090,"157"
1091,"170"
1092,"191"
1093,"144"
1094,"186"
1095,"165"
1096,"189"
1097,"199"
1098,"174"
1099,"180"
1100,"170"
1101,"192"
1102,"181"
1103,"172"
1104,"180"
1105,"169"
1106,"196"
1107,"163"
1108,"174"
1109,"187"
1110,"180"
1111,"150"
1112,"174"
1113,"163"
1114,"154"
1115,"147"
1116,"170"
1117,"157"
1118,"171"
1119,"176"
1120,"169"
1121,"174"
1122,"179"
1123,"188"
1124,"166"
1125,"187"
1126,"181"
1127,"190"
1128,"188"
1129,"200"
1130,"199"
1131,"239"
1132,"218"
1133,"227"
1134,"223"
1135,"244"
1136,"231"
1137,"246"
1138,"250"
1139,"218"
1140,"237"
1141,"205"
1142,"216"
1143,"212"
1144,"206"
1145,"194"
1146,"205"
1147,"200"
1148,"193"
1149,"185"
1150,"188"
1151,"212"
1152,"199"
1153,"190"
1154,"200"
1155,"180"
1156,"174"
1157,"210"
1158,"196"
1159,"200"
1160,"188"
1161,"196"
1162,"209"
1163,"198"
1164,"223"
1165,"185"
1166,"203"
1167,"242"
1168,"214"
1169,"225"
1170,"216"
1171,"195"
1172,"214"
1173,"174"
1174,"204"
1175,"196"
1176,"214"
1177,"229"
1178,"191"
1179,"252"
1180,"209"
1181,"237"
1182,"199"
1183,"239"
1184,"184"
1185,"206"
1186,"207"
1187,"194"
1188,"232"
1189,"217"
1190,"214"
1191,"196"
1192,"227"
1193,"216"
1194,"202"
1195,"244"
1196,"237"
1197,"247"
1198,"233"
1199,"237"
1200,"234"
1201,"246"
1202,"244"
1203,"213"
1204,"222"
1205,"231"
1206,"258"
1207,"220"
1208,"234"
1209,"254"
1210,"219"
1211,"243"
1212,"234"
1213,"230"
1214,"240"
1215,"258"
1216,"260"
1217,"240"
1218,"232"
1219,"240"
1220,"220"
1221,"231"
1222,"267"
1223,"232"
1224,"232"
1225,"259"
1226,"249"
1227,"278"
1228,"242"
1229,"253"
1230,"254"
1231,"260"
1232,"244"
1233,"259"
1234,"266"
1235,"249"
1236,"235"
1237,"271"
1238,"272"
1239,"275"
1240,"271"
1241,"281"
1242,"278"
1243,"255"
1244,"255"
1245,"295"
1246,"275"
1247,"281"
1248,"292"
1249,"289"
1250,"273"
1251,"313"
1252,"262"
1253,"308"
1254,"288"
1255,"305"
1256,"299"
1257,"310"
1258,"291"
1259,"301"
1260,"304"
1261,"331"
1262,"336"
1263,"340"
1264,"325"
1265,"377"
1266,"328"
1267,"304"
1268,"314"
1269,"327"
1270,"338"
1271,"300"
1272,"292"
1273,"259"
1274,"309"
1275,"269"
1276,"306"
1277,"268"
1278,"289"
1279,"323"
1280,"298"
1281,"258"
1282,"268"
1283,"284"
1284,"320"
1285,"332"
1286,"325"
1287,"281"
1288,"310"
1289,"301"
1290,"276"
1291,"330"
1292,"316"
1293,"276"
1294,"272"
1295,"327"
1296,"307"
1297,"335"
1298,"332"
1299,"328"
1300,"305"
1301,"326"
1302,"330"
1303,"336"
1304,"307"
1305,"324"
1306,"314"
1307,"320"
1308,"351"
1309,"317"
1310,"325"
1311,"333"
1312,"288"
1313,"316"
1314,"300"
1315,"340"
1316,"314"
1317,"318"
1318,"352"
1319,"319"
1320,"317"
1321,"356"
1322,"365"
1323,"345"
1324,"321"
1325,"327"
1326,"339"
1327,"317"
1328,"324"
1329,"361"
1330,"334"
1331,"326"
1332,"319"
1333,"324"
1334,"346"
1335,"352"
1336,"343"
1337,"360"
1338,"351"
1339,"369"
1340,"315"
1341,"348"
1342,"365"
1343,"365"
1344,"364"
1345,"380"
1346,"348"
1347,"363"
1348,"377"
1349,"323"
1350,"346"
1351,"377"
1352,"352"
1353,"326"
1354,"357"
1355,"378"
1356,"356"
1357,"333"
1358,"360"
1359,"326"
1360,"378"
1361,"358"
1362,"384"
1363,"348"
1364,"368"
1365,"359"
1366,"366"
1367,"375"
1368,"390"
1369,"372"
1370,"339"
1371,"358"
1372,"383"
1373,"381"
1374,"355"
1375,"381"
1376,"355"
1377,"370"
1378,"387"
1379,"363"
1380,"358"
1381,"336"
1382,"374"
1383,"352"
1384,"363"
1385,"369"
1386,"376"
1387,"352"
1388,"368"
1389,"388"
1390,"366"
1391,"368"
1392,"369"
1393,"354"
1394,"388"
1395,"347"
1396,"377"
1397,"371"
1398,"355"
1399,"389"
1400,"370"
1401,"354"
1402,"376"
1403,"364"
1404,"356"
1405,"368"
1406,"394"
1407,"370"
1408,"399"
1409,"364"
1410,"395"
1411,"375"
1412,"371"
1413,"360"
1414,"367"
1415,"406"
1416,"414"
1417,"401"
1418,"438"
1419,"352"
1420,"404"
1421,"390"
1422,"417"
1423,"383"
1424,"390"
1425,"392"
1426,"394"
1427,"405"
1428,"387"
1429,"414"
1430,"373"
1431,"384"
1432,"410"
1433,"409"
1434,"430"
1435,"398"
1436,"362"
1437,"401"
1438,"370"
1439,"373"
1440,"408"
1441,"394"
1442,"435"
1443,"390"
1444,"365"
1445,"406"
1446,"390"
1447,"413"
1448,"419"
1449,"372"
1450,"398"
1451,"399"
1452,"380"
1453,"417"
1454,"378"
1455,"377"
1456,"407"
1457,"384"
1458,"391"
1459,"383"
1460,"377"
1461,"384"
1462,"370"
1463,"414"
1464,"415"
1465,"420"
1466,"384"
1467,"407"
1468,"415"
1469,"387"
1470,"384"
1471,"401"
1472,"394"
1473,"389"
1474,"380"
1475,"366"
1476,"393"
1477,"405"
1478,"427"
1479,"371"
1480,"383"
1481,"382"
1482,"386"
1483,"391"
1484,"411"
1485,"403"
1486,"417"
1487,"397"
1488,"379"
1489,"407"
1490,"412"
1491,"420"
1492,"396"
1493,"378"
1494,"395"
1495,"378"
1496,"411"
1497,"376"
1498,"431"
1499,"398"
1500,"369"
1501,"390"
1502,"395"
1503,"389"
1504,"375"
1505,"416"
1506,"365"
1507,"413"
1508,"419"
1509,"396"
1510,"403"
1511,"381"
1512,"432"
1513,"433"
1514,"369"
1515,"409"
1516,"393"
1517,"388"
1518,"393"
1519,"386"
1520,"392"
1521,"377"
1522,"384"
1523,"404"
1524,"381"
1525,"374"
1526,"396"
1527,"434"
1528,"403"
1529,"376"
1530,"403"
1531,"411"
1532,"387"
1533,"393"
1534,"368"
1535,"422"
1536,"408"
1537,"375"
1538,"400"
1539,"406"
1540,"389"
1541,"426"
1542,"380"
1543,"355"
1544,"409"
1545,"405"
1546,"421"
1547,"429"
1548,"411"
1549,"425"
1550,"389"
1551,"379"
1552,"360"
1553,"407"
1554,"394"
1555,"369"
1556,"364"
1557,"412"
1558,"394"
1559,"389"
1560,"353"
1561,"371"
1562,"359"
1563,"353"
1564,"394"
1565,"374"
1566,"409"
1567,"376"
1568,"410"
1569,"387"
1570,"373"
1571,"358"
1572,"352"
1573,"363"
1574,"364"
1575,"452"
1576,"381"
1577,"362"
1578,"394"
1579,"387"
1580,"376"
1581,"395"
1582,"383"
1583,"382"
1584,"406"
1585,"387"
1586,"411"
1587,"392"
1588,"374"
1589,"385"
1590,"378"
1591,"388"
1592,"374"
1593,"409"
1594,"398"
1595,"368"
1596,"402"
1597,"400"
1598,"416"
1599,"369"
1600,"416"
1601,"398"
1602,"364"
1603,"365"
1604,"441"
1605,"405"
1606,"404"
1607,"396"
1608,"400"
1609,"379"
1610,"403"
1611,"412"
1612,"389"
1613,"372"
1614,"384"
1615,"355"
1616,"388"
1617,"361"
1618,"363"
1619,"335"
1620,"327"
1621,"365"
1622,"349"
1623,"359"
1624,"338"
1625,"324"
1626,"322"
1627,"326"
1628,"329"
1629,"338"
1630,"368"
1631,"359"
1632,"357"
1633,"337"
1634,"319"
1635,"321"
