Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130307-KKH3.07-300sec-4"
Duration Time,300
Ambient Temperature,"98.3"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"439920"
Raw Accumulated Counts,"493736"
Valid Count Last Packet,"1442"
Raw Count Last Packet,"1603"
Live Time,284.659088
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,771
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"1"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"2"
20,"1"
21,"4"
22,"5"
23,"10"
24,"10"
25,"11"
26,"21"
27,"24"
28,"42"
29,"52"
30,"57"
31,"67"
32,"86"
33,"102"
34,"117"
35,"123"
36,"125"
37,"130"
38,"134"
39,"128"
40,"121"
41,"137"
42,"133"
43,"143"
44,"145"
45,"146"
46,"142"
47,"138"
48,"159"
49,"143"
50,"164"
51,"162"
52,"179"
53,"181"
54,"167"
55,"169"
56,"173"
57,"162"
58,"190"
59,"174"
60,"185"
61,"183"
62,"206"
63,"183"
64,"196"
65,"179"
66,"195"
67,"191"
68,"179"
69,"170"
70,"178"
71,"172"
72,"174"
73,"140"
74,"167"
75,"155"
76,"148"
77,"145"
78,"168"
79,"149"
80,"179"
81,"145"
82,"143"
83,"153"
84,"130"
85,"164"
86,"151"
87,"158"
88,"152"
89,"149"
90,"162"
91,"132"
92,"165"
93,"124"
94,"152"
95,"127"
96,"141"
97,"128"
98,"134"
99,"142"
100,"137"
101,"124"
102,"118"
103,"130"
104,"145"
105,"118"
106,"109"
107,"119"
108,"114"
109,"119"
110,"119"
111,"121"
112,"117"
113,"114"
114,"111"
115,"118"
116,"98"
117,"118"
118,"117"
119,"109"
120,"104"
121,"101"
122,"101"
123,"112"
124,"84"
125,"99"
126,"104"
127,"78"
128,"106"
129,"102"
130,"89"
131,"117"
132,"93"
133,"96"
134,"111"
135,"78"
136,"90"
137,"101"
138,"87"
139,"95"
140,"115"
141,"99"
142,"100"
143,"92"
144,"90"
145,"87"
146,"87"
147,"91"
148,"84"
149,"80"
150,"78"
151,"91"
152,"101"
153,"85"
154,"115"
155,"89"
156,"76"
157,"89"
158,"76"
159,"97"
160,"78"
161,"77"
162,"81"
163,"89"
164,"94"
165,"76"
166,"83"
167,"83"
168,"97"
169,"90"
170,"77"
171,"69"
172,"66"
173,"71"
174,"73"
175,"71"
176,"75"
177,"81"
178,"72"
179,"72"
180,"80"
181,"88"
182,"84"
183,"109"
184,"113"
185,"110"
186,"71"
187,"94"
188,"89"
189,"73"
190,"59"
191,"70"
192,"59"
193,"71"
194,"51"
195,"51"
196,"74"
197,"55"
198,"76"
199,"71"
200,"62"
201,"64"
202,"68"
203,"58"
204,"49"
205,"41"
206,"67"
207,"53"
208,"43"
209,"52"
210,"26"
211,"44"
212,"37"
213,"43"
214,"43"
215,"39"
216,"53"
217,"52"
218,"65"
219,"82"
220,"64"
221,"86"
222,"100"
223,"125"
224,"151"
225,"138"
226,"143"
227,"161"
228,"148"
229,"138"
230,"132"
231,"132"
232,"108"
233,"95"
234,"98"
235,"94"
236,"73"
237,"74"
238,"67"
239,"73"
240,"53"
241,"53"
242,"40"
243,"43"
244,"51"
245,"64"
246,"53"
247,"52"
248,"56"
249,"43"
250,"46"
251,"38"
252,"56"
253,"26"
254,"38"
255,"20"
256,"33"
257,"31"
258,"34"
259,"28"
260,"35"
261,"33"
262,"41"
263,"41"
264,"49"
265,"31"
266,"39"
267,"32"
268,"29"
269,"36"
270,"33"
271,"51"
272,"30"
273,"40"
274,"38"
275,"37"
276,"24"
277,"25"
278,"40"
279,"32"
280,"24"
281,"20"
282,"26"
283,"42"
284,"35"
285,"44"
286,"34"
287,"30"
288,"40"
289,"58"
290,"73"
291,"93"
292,"102"
293,"128"
294,"111"
295,"112"
296,"117"
297,"101"
298,"101"
299,"106"
300,"76"
301,"90"
302,"79"
303,"80"
304,"80"
305,"117"
306,"158"
307,"230"
308,"345"
309,"651"
310,"1056"
311,"1753"
312,"2758"
313,"3956"
314,"5834"
315,"7885"
316,"9914"
317,"12210"
318,"13799"
319,"15218"
320,"15318"
321,"15129"
322,"14356"
323,"12543"
324,"10447"
325,"8327"
326,"6364"
327,"4746"
328,"3207"
329,"2264"
330,"1523"
331,"1070"
332,"737"
333,"507"
334,"383"
335,"296"
336,"248"
337,"246"
338,"256"
339,"240"
340,"232"
341,"307"
342,"356"
343,"486"
344,"645"
345,"851"
346,"1025"
347,"1345"
348,"1687"
349,"1988"
350,"2418"
351,"2517"
352,"2832"
353,"2870"
354,"2702"
355,"2522"
356,"2193"
357,"1776"
358,"1495"
359,"1131"
360,"813"
361,"588"
362,"371"
363,"295"
364,"198"
365,"147"
366,"113"
367,"84"
368,"80"
369,"76"
370,"73"
371,"70"
372,"59"
373,"83"
374,"78"
375,"58"
376,"81"
377,"50"
378,"58"
379,"53"
380,"44"
381,"33"
382,"39"
383,"32"
384,"46"
385,"33"
386,"36"
387,"29"
388,"17"
389,"24"
390,"25"
391,"19"
392,"21"
393,"18"
394,"15"
395,"13"
396,"21"
397,"19"
398,"17"
399,"18"
400,"16"
401,"25"
402,"19"
403,"25"
404,"24"
405,"13"
406,"12"
407,"21"
408,"14"
409,"10"
410,"18"
411,"17"
412,"23"
413,"21"
414,"20"
415,"16"
416,"12"
417,"20"
418,"8"
419,"19"
420,"17"
421,"10"
422,"29"
423,"14"
424,"14"
425,"15"
426,"22"
427,"15"
428,"12"
429,"20"
430,"24"
431,"13"
432,"20"
433,"17"
434,"20"
435,"10"
436,"13"
437,"17"
438,"17"
439,"9"
440,"11"
441,"17"
442,"4"
443,"10"
444,"9"
445,"9"
446,"9"
447,"9"
448,"7"
449,"9"
450,"8"
451,"3"
452,"4"
453,"7"
454,"6"
455,"5"
456,"7"
457,"8"
458,"11"
459,"7"
460,"8"
461,"14"
462,"11"
463,"7"
464,"8"
465,"9"
466,"11"
467,"8"
468,"6"
469,"16"
470,"8"
471,"2"
472,"7"
473,"8"
474,"10"
475,"8"
476,"10"
477,"7"
478,"16"
479,"15"
480,"16"
481,"11"
482,"19"
483,"15"
484,"16"
485,"22"
486,"16"
487,"14"
488,"6"
489,"13"
490,"15"
491,"8"
492,"14"
493,"6"
494,"9"
495,"7"
496,"7"
497,"10"
498,"9"
499,"12"
500,"6"
501,"7"
502,"5"
503,"10"
504,"4"
505,"10"
506,"6"
507,"4"
508,"5"
509,"6"
510,"5"
511,"7"
512,"7"
513,"7"
514,"7"
515,"6"
516,"6"
517,"10"
518,"9"
519,"9"
520,"8"
521,"11"
522,"9"
523,"13"
524,"11"
525,"7"
526,"8"
527,"15"
528,"9"
529,"13"
530,"8"
531,"7"
532,"10"
533,"10"
534,"7"
535,"7"
536,"4"
537,"3"
538,"5"
539,"5"
540,"5"
541,"4"
542,"7"
543,"6"
544,"7"
545,"8"
546,"4"
547,"1"
548,"4"
549,"4"
550,"4"
551,"1"
552,"4"
553,"2"
554,"8"
555,"10"
556,"5"
557,"7"
558,"3"
559,"5"
560,"4"
561,"5"
562,"6"
563,"6"
564,"8"
565,"5"
566,"7"
567,"6"
568,"7"
569,"7"
570,"5"
571,"4"
572,"8"
573,"1"
574,"3"
575,"3"
576,"4"
577,"7"
578,"6"
579,"8"
580,"3"
581,"8"
582,"7"
583,"7"
584,"6"
585,"8"
586,"4"
587,"8"
588,"8"
589,"5"
590,"9"
591,"6"
592,"5"
593,"9"
594,"7"
595,"6"
596,"7"
597,"5"
598,"9"
599,"7"
600,"9"
601,"4"
602,"18"
603,"7"
604,"7"
605,"3"
606,"7"
607,"3"
608,"5"
609,"7"
610,"3"
611,"3"
612,"4"
613,"8"
614,"6"
615,"9"
616,"6"
617,"3"
618,"6"
619,"4"
620,"5"
