Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130307-KKH3.07-300sec-5"
Duration Time,300
Ambient Temperature,"99.0"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"440927"
Raw Accumulated Counts,"494241"
Valid Count Last Packet,"1496"
Raw Count Last Packet,"1661"
Live Time,284.630157
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,770
Channel#,Intensity
0,"1"
1,"1"
2,"2"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"1"
18,"0"
19,"0"
20,"0"
21,"2"
22,"2"
23,"6"
24,"11"
25,"12"
26,"25"
27,"33"
28,"52"
29,"54"
30,"60"
31,"85"
32,"100"
33,"101"
34,"131"
35,"142"
36,"134"
37,"134"
38,"135"
39,"137"
40,"146"
41,"121"
42,"154"
43,"147"
44,"141"
45,"130"
46,"159"
47,"155"
48,"141"
49,"150"
50,"133"
51,"142"
52,"165"
53,"149"
54,"174"
55,"190"
56,"147"
57,"168"
58,"183"
59,"174"
60,"174"
61,"180"
62,"177"
63,"178"
64,"180"
65,"161"
66,"174"
67,"193"
68,"191"
69,"183"
70,"187"
71,"158"
72,"171"
73,"187"
74,"175"
75,"153"
76,"155"
77,"149"
78,"151"
79,"156"
80,"161"
81,"149"
82,"156"
83,"170"
84,"149"
85,"160"
86,"174"
87,"142"
88,"152"
89,"139"
90,"147"
91,"134"
92,"132"
93,"137"
94,"137"
95,"118"
96,"128"
97,"124"
98,"143"
99,"115"
100,"115"
101,"105"
102,"133"
103,"124"
104,"117"
105,"136"
106,"124"
107,"117"
108,"136"
109,"124"
110,"104"
111,"111"
112,"124"
113,"118"
114,"111"
115,"104"
116,"116"
117,"113"
118,"103"
119,"112"
120,"108"
121,"83"
122,"96"
123,"95"
124,"96"
125,"124"
126,"105"
127,"110"
128,"126"
129,"84"
130,"108"
131,"117"
132,"96"
133,"95"
134,"125"
135,"109"
136,"103"
137,"115"
138,"112"
139,"104"
140,"99"
141,"100"
142,"94"
143,"88"
144,"96"
145,"86"
146,"85"
147,"95"
148,"79"
149,"74"
150,"91"
151,"92"
152,"98"
153,"77"
154,"79"
155,"88"
156,"86"
157,"82"
158,"87"
159,"76"
160,"83"
161,"81"
162,"77"
163,"78"
164,"73"
165,"84"
166,"103"
167,"86"
168,"76"
169,"80"
170,"76"
171,"81"
172,"84"
173,"73"
174,"70"
175,"70"
176,"73"
177,"75"
178,"79"
179,"86"
180,"77"
181,"89"
182,"104"
183,"97"
184,"91"
185,"71"
186,"84"
187,"92"
188,"74"
189,"77"
190,"73"
191,"61"
192,"74"
193,"69"
194,"64"
195,"65"
196,"64"
197,"57"
198,"62"
199,"67"
200,"69"
201,"55"
202,"57"
203,"45"
204,"66"
205,"45"
206,"51"
207,"37"
208,"54"
209,"45"
210,"50"
211,"45"
212,"28"
213,"52"
214,"30"
215,"50"
216,"45"
217,"42"
218,"59"
219,"62"
220,"77"
221,"90"
222,"96"
223,"111"
224,"123"
225,"147"
226,"160"
227,"178"
228,"147"
229,"151"
230,"136"
231,"140"
232,"98"
233,"119"
234,"112"
235,"110"
236,"80"
237,"66"
238,"68"
239,"71"
240,"58"
241,"46"
242,"63"
243,"42"
244,"50"
245,"49"
246,"52"
247,"45"
248,"46"
249,"40"
250,"55"
251,"50"
252,"35"
253,"41"
254,"37"
255,"30"
256,"33"
257,"46"
258,"38"
259,"34"
260,"40"
261,"32"
262,"39"
263,"47"
264,"29"
265,"47"
266,"29"
267,"40"
268,"47"
269,"35"
270,"39"
271,"31"
272,"35"
273,"32"
274,"30"
275,"42"
276,"32"
277,"23"
278,"29"
279,"37"
280,"20"
281,"31"
282,"26"
283,"39"
284,"36"
285,"42"
286,"33"
287,"46"
288,"44"
289,"75"
290,"56"
291,"88"
292,"108"
293,"114"
294,"95"
295,"124"
296,"122"
297,"110"
298,"108"
299,"89"
300,"107"
301,"89"
302,"67"
303,"64"
304,"100"
305,"107"
306,"129"
307,"243"
308,"372"
309,"646"
310,"1048"
311,"1736"
312,"2690"
313,"4077"
314,"5943"
315,"7800"
316,"9869"
317,"12030"
318,"14122"
319,"15078"
320,"15507"
321,"15216"
322,"14125"
323,"12361"
324,"10495"
325,"8313"
326,"6362"
327,"4648"
328,"3318"
329,"2243"
330,"1595"
331,"1019"
332,"778"
333,"499"
334,"405"
335,"329"
336,"249"
337,"229"
338,"231"
339,"244"
340,"278"
341,"279"
342,"364"
343,"470"
344,"608"
345,"848"
346,"1063"
347,"1305"
348,"1689"
349,"2096"
350,"2444"
351,"2675"
352,"2778"
353,"2798"
354,"2726"
355,"2501"
356,"2179"
357,"1878"
358,"1492"
359,"1137"
360,"824"
361,"598"
362,"402"
363,"277"
364,"191"
365,"145"
366,"97"
367,"95"
368,"71"
369,"69"
370,"54"
371,"68"
372,"88"
373,"54"
374,"76"
375,"72"
376,"59"
377,"61"
378,"55"
379,"60"
380,"55"
381,"46"
382,"51"
383,"35"
384,"38"
385,"26"
386,"39"
387,"21"
388,"28"
389,"32"
390,"29"
391,"26"
392,"19"
393,"17"
394,"21"
395,"13"
396,"25"
397,"27"
398,"11"
399,"28"
400,"19"
401,"20"
402,"18"
403,"20"
404,"21"
405,"17"
406,"15"
407,"14"
408,"10"
409,"15"
410,"14"
411,"13"
412,"22"
413,"23"
