Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130226-KKH2.04-300sec-10"
Duration Time,300
Ambient Temperature,"97.7"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"569975"
Raw Accumulated Counts,"634567"
Valid Count Last Packet,"1871"
Raw Count Last Packet,"2083"
Live Time,280.284119
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"1"
6,"0"
7,"0"
8,"0"
9,"0"
10,"1"
11,"1"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"1"
21,"3"
22,"0"
23,"4"
24,"5"
25,"15"
26,"11"
27,"20"
28,"38"
29,"39"
30,"50"
31,"82"
32,"75"
33,"100"
34,"102"
35,"99"
36,"116"
37,"108"
38,"103"
39,"125"
40,"112"
41,"121"
42,"119"
43,"124"
44,"111"
45,"113"
46,"134"
47,"126"
48,"118"
49,"128"
50,"140"
51,"158"
52,"129"
53,"163"
54,"138"
55,"140"
56,"131"
57,"153"
58,"168"
59,"161"
60,"140"
61,"183"
62,"150"
63,"170"
64,"176"
65,"175"
66,"147"
67,"159"
68,"144"
69,"173"
70,"157"
71,"151"
72,"172"
73,"161"
74,"159"
75,"149"
76,"132"
77,"182"
78,"135"
79,"146"
80,"129"
81,"125"
82,"132"
83,"137"
84,"127"
85,"146"
86,"132"
87,"137"
88,"119"
89,"148"
90,"136"
91,"136"
92,"115"
93,"112"
94,"116"
95,"136"
96,"102"
97,"117"
98,"118"
99,"114"
100,"125"
101,"119"
102,"122"
103,"103"
104,"107"
105,"107"
106,"102"
107,"112"
108,"103"
109,"118"
110,"92"
111,"82"
112,"95"
113,"87"
114,"99"
115,"106"
116,"97"
117,"89"
118,"94"
119,"96"
120,"103"
121,"84"
122,"101"
123,"86"
124,"88"
125,"77"
126,"81"
127,"105"
128,"85"
129,"90"
130,"81"
131,"79"
132,"82"
133,"93"
134,"80"
135,"76"
136,"93"
137,"87"
138,"85"
139,"87"
140,"89"
141,"91"
142,"96"
143,"81"
144,"86"
145,"85"
146,"89"
147,"75"
148,"76"
149,"78"
150,"84"
151,"81"
152,"82"
153,"78"
154,"85"
155,"67"
156,"96"
157,"74"
158,"90"
159,"86"
160,"110"
161,"74"
162,"118"
163,"102"
164,"130"
165,"145"
166,"125"
167,"107"
168,"120"
169,"130"
170,"93"
171,"84"
172,"103"
173,"61"
174,"76"
175,"98"
176,"94"
177,"104"
178,"123"
179,"150"
180,"220"
181,"227"
182,"242"
183,"269"
184,"255"
185,"288"
186,"273"
187,"237"
188,"208"
189,"155"
190,"132"
191,"123"
192,"89"
193,"94"
194,"92"
195,"87"
196,"109"
197,"107"
198,"98"
199,"121"
200,"125"
201,"123"
202,"114"
203,"101"
204,"88"
205,"66"
206,"85"
207,"58"
208,"71"
209,"74"
210,"57"
211,"56"
212,"48"
213,"50"
214,"55"
215,"43"
216,"45"
217,"56"
218,"57"
219,"43"
220,"57"
221,"69"
222,"58"
223,"70"
224,"80"
225,"96"
226,"95"
227,"99"
228,"97"
229,"127"
230,"132"
231,"143"
232,"138"
233,"139"
234,"140"
235,"132"
236,"125"
237,"108"
238,"76"
239,"67"
240,"60"
241,"64"
242,"60"
243,"62"
244,"67"
245,"67"
246,"58"
247,"72"
248,"58"
249,"59"
250,"51"
251,"45"
252,"42"
253,"44"
254,"45"
255,"38"
256,"43"
257,"37"
258,"49"
259,"41"
260,"48"
261,"44"
262,"63"
263,"45"
264,"60"
265,"67"
266,"60"
267,"59"
268,"57"
269,"58"
270,"57"
271,"64"
272,"62"
273,"55"
274,"49"
275,"53"
276,"42"
277,"45"
278,"60"
279,"51"
280,"48"
281,"44"
282,"39"
283,"44"
284,"38"
285,"42"
286,"36"
287,"37"
288,"36"
289,"34"
290,"46"
291,"66"
292,"61"
293,"50"
294,"42"
295,"71"
296,"61"
297,"71"
298,"86"
299,"86"
300,"82"
301,"83"
302,"84"
303,"114"
304,"150"
305,"177"
306,"227"
307,"407"
308,"735"
309,"1195"
310,"1841"
311,"3147"
312,"4732"
313,"7208"
314,"10346"
315,"14081"
316,"18105"
317,"22154"
318,"25554"
319,"27588"
320,"28173"
321,"27691"
322,"25646"
323,"22854"
324,"19079"
325,"15135"
326,"11496"
327,"8453"
328,"6035"
329,"4049"
330,"2785"
331,"1870"
332,"1313"
333,"911"
334,"712"
335,"534"
336,"457"
337,"429"
338,"405"
339,"424"
340,"449"
341,"523"
342,"660"
343,"850"
344,"1049"
345,"1453"
346,"1891"
347,"2479"
348,"3137"
349,"3619"
350,"4189"
351,"4714"
352,"5133"
353,"5136"
354,"5010"
355,"4462"
356,"3850"
357,"3266"
358,"2587"
359,"2016"
360,"1470"
361,"1057"
362,"729"
363,"529"
364,"339"
365,"230"
366,"158"
367,"129"
368,"101"
369,"98"
370,"95"
371,"91"
372,"88"
373,"77"
374,"83"
375,"84"
376,"89"
377,"65"
378,"70"
379,"77"
380,"63"
381,"63"
382,"75"
383,"61"
384,"48"
385,"50"
386,"55"
387,"44"
388,"49"
389,"44"
390,"43"
391,"31"
392,"26"
393,"34"
394,"23"
395,"21"
396,"25"
397,"16"
398,"19"
399,"15"
400,"15"
401,"24"
402,"19"
403,"10"
404,"16"
405,"18"
406,"15"
407,"13"
408,"12"
409,"22"
410,"18"
411,"9"
412,"21"
413,"17"
414,"18"
415,"20"
416,"21"
417,"16"
418,"14"
419,"24"
420,"21"
421,"22"
422,"16"
423,"14"
424,"20"
425,"18"
426,"23"
427,"17"
428,"16"
429,"35"
430,"21"
431,"25"
432,"22"
433,"25"
434,"34"
435,"24"
436,"24"
437,"16"
438,"15"
439,"4"
440,"8"
441,"10"
442,"10"
443,"8"
444,"8"
445,"5"
446,"7"
447,"6"
448,"8"
449,"6"
450,"4"
451,"6"
452,"6"
453,"7"
454,"9"
455,"2"
456,"8"
457,"6"
458,"5"
459,"8"
460,"9"
461,"14"
462,"13"
463,"7"
464,"7"
465,"2"
466,"7"
467,"5"
468,"7"
469,"11"
470,"8"
471,"3"
472,"12"
473,"7"
474,"10"
475,"11"
476,"10"
477,"16"
478,"13"
479,"17"
480,"20"
481,"17"
482,"16"
483,"15"
484,"13"
485,"17"
486,"13"
487,"16"
488,"15"
489,"10"
490,"15"
491,"10"
492,"10"
493,"9"
494,"12"
495,"11"
496,"8"
497,"8"
498,"12"
499,"7"
500,"13"
501,"5"
502,"13"
503,"1"
504,"5"
505,"8"
506,"6"
507,"9"
508,"6"
509,"3"
510,"4"
511,"6"
512,"11"
513,"2"
514,"4"
515,"4"
516,"6"
517,"7"
518,"4"
519,"8"
520,"10"
521,"11"
522,"16"
523,"14"
524,"14"
525,"14"
526,"16"
527,"22"
528,"17"
529,"11"
530,"13"
531,"5"
532,"13"
533,"9"
534,"9"
535,"9"
536,"9"
537,"7"
538,"4"
539,"8"
540,"9"
541,"5"
542,"3"
543,"5"
544,"5"
545,"3"
546,"2"
547,"4"
548,"9"
549,"6"
550,"4"
551,"9"
552,"7"
553,"8"
554,"5"
555,"7"
556,"6"
557,"8"
558,"8"
559,"9"
560,"12"
561,"6"
562,"7"
563,"6"
564,"8"
565,"7"
566,"7"
567,"5"
568,"8"
