Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130308-KKH3.11-300sec-6"
Duration Time,300
Ambient Temperature,"101.8"
Detector Temperature,"-39.5"
Valid Accumulated Counts,"491485"
Raw Accumulated Counts,"549763"
Valid Count Last Packet,"1644"
Raw Count Last Packet,"1811"
Live Time,282.915863
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,772
Channel#,Intensity
0,"1"
1,"1"
2,"2"
3,"1"
4,"0"
5,"0"
6,"0"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"1"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"5"
22,"1"
23,"8"
24,"7"
25,"17"
26,"18"
27,"27"
28,"36"
29,"58"
30,"64"
31,"85"
32,"109"
33,"123"
34,"129"
35,"112"
36,"136"
37,"149"
38,"138"
39,"114"
40,"124"
41,"150"
42,"148"
43,"148"
44,"146"
45,"162"
46,"151"
47,"157"
48,"151"
49,"141"
50,"159"
51,"163"
52,"156"
53,"181"
54,"171"
55,"176"
56,"183"
57,"167"
58,"179"
59,"204"
60,"185"
61,"198"
62,"213"
63,"173"
64,"207"
65,"201"
66,"173"
67,"185"
68,"187"
69,"190"
70,"181"
71,"177"
72,"178"
73,"172"
74,"172"
75,"183"
76,"179"
77,"148"
78,"174"
79,"164"
80,"158"
81,"189"
82,"158"
83,"145"
84,"153"
85,"148"
86,"149"
87,"153"
88,"152"
89,"164"
90,"159"
91,"160"
92,"142"
93,"150"
94,"157"
95,"143"
96,"133"
97,"141"
98,"135"
99,"133"
100,"142"
101,"133"
102,"127"
103,"146"
104,"127"
105,"136"
106,"124"
107,"127"
108,"131"
109,"116"
110,"126"
111,"115"
112,"102"
113,"132"
114,"116"
115,"123"
116,"118"
117,"117"
118,"117"
119,"113"
120,"106"
121,"111"
122,"108"
123,"97"
124,"103"
125,"110"
126,"104"
127,"92"
128,"105"
129,"95"
130,"114"
131,"104"
132,"107"
133,"106"
134,"94"
135,"98"
136,"110"
137,"108"
138,"104"
139,"104"
140,"114"
141,"96"
142,"105"
143,"113"
144,"88"
145,"104"
146,"97"
147,"90"
148,"87"
149,"99"
150,"112"
151,"91"
152,"76"
153,"96"
154,"93"
155,"81"
156,"103"
157,"100"
158,"108"
159,"96"
160,"83"
161,"93"
162,"121"
163,"108"
164,"128"
165,"121"
166,"123"
167,"101"
168,"124"
169,"88"
170,"108"
171,"85"
172,"87"
173,"102"
174,"82"
