Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH003-300sec-3"
Duration Time,300
Ambient Temperature,"102.3"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"548002"
Raw Accumulated Counts,"614224"
Valid Count Last Packet,"1915"
Raw Count Last Packet,"2140"
Live Time,280.954010
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"2"
18,"0"
19,"2"
20,"1"
21,"3"
22,"4"
23,"6"
24,"15"
25,"17"
26,"17"
27,"27"
28,"40"
29,"43"
30,"77"
31,"80"
32,"124"
33,"115"
34,"101"
35,"116"
36,"133"
37,"162"
38,"138"
39,"139"
40,"144"
41,"141"
42,"123"
43,"140"
44,"137"
45,"134"
46,"129"
47,"141"
48,"160"
49,"139"
50,"149"
51,"172"
52,"166"
53,"185"
54,"184"
55,"171"
56,"191"
57,"159"
58,"173"
59,"181"
60,"176"
61,"191"
62,"176"
63,"199"
64,"199"
65,"183"
66,"208"
67,"184"
68,"192"
69,"187"
70,"187"
71,"171"
72,"171"
73,"174"
74,"161"
75,"184"
76,"183"
77,"174"
78,"171"
79,"165"
80,"164"
81,"134"
82,"158"
83,"158"
84,"164"
85,"163"
86,"150"
87,"145"
88,"150"
89,"137"
90,"146"
91,"165"
92,"151"
93,"162"
94,"128"
95,"150"
96,"128"
97,"119"
98,"119"
99,"136"
100,"120"
101,"128"
102,"137"
103,"119"
104,"116"
105,"124"
106,"110"
107,"138"
108,"122"
109,"129"
110,"121"
111,"126"
112,"116"
113,"126"
114,"133"
115,"97"
116,"110"
117,"100"
118,"118"
119,"111"
120,"114"
121,"107"
122,"112"
123,"92"
124,"104"
125,"86"
126,"114"
127,"92"
128,"109"
129,"96"
130,"105"
131,"108"
132,"99"
133,"92"
134,"84"
135,"107"
136,"112"
137,"101"
138,"92"
139,"96"
140,"94"
141,"105"
142,"105"
143,"85"
144,"101"
145,"105"
146,"99"
147,"106"
148,"95"
149,"92"
150,"92"
151,"92"
152,"101"
153,"93"
154,"86"
155,"95"
156,"93"
157,"94"
158,"81"
159,"106"
160,"112"
161,"116"
162,"123"
163,"121"
164,"146"
165,"127"
166,"145"
167,"129"
168,"126"
169,"120"
170,"103"
171,"94"
172,"87"
173,"76"
174,"90"
175,"82"
176,"97"
177,"84"
178,"80"
179,"83"
180,"72"
181,"96"
182,"82"
183,"66"
184,"95"
185,"87"
186,"84"
187,"78"
188,"78"
189,"76"
190,"66"
191,"66"
192,"60"
193,"74"
194,"70"
195,"65"
196,"67"
197,"89"
198,"93"
199,"72"
200,"74"
201,"86"
202,"65"
203,"72"
204,"50"
205,"61"
206,"59"
207,"66"
208,"52"
209,"68"
210,"53"
211,"43"
212,"56"
213,"66"
214,"49"
215,"59"
216,"56"
217,"59"
218,"72"
219,"71"
220,"86"
221,"104"
222,"100"
223,"130"
224,"142"
225,"138"
226,"144"
227,"151"
228,"174"
229,"152"
230,"158"
231,"133"
232,"145"
233,"153"
234,"148"
235,"133"
236,"106"
237,"98"
238,"85"
239,"83"
240,"89"
241,"64"
242,"74"
243,"67"
244,"77"
245,"64"
246,"61"
247,"65"
248,"63"
249,"61"
250,"55"
251,"68"
252,"52"
253,"49"
254,"44"
255,"52"
256,"43"
257,"61"
258,"54"
259,"33"
260,"44"
261,"51"
262,"44"
263,"53"
264,"52"
265,"52"
266,"59"
267,"58"
268,"58"
269,"55"
270,"66"
271,"61"
272,"73"
273,"65"
274,"59"
275,"54"
276,"52"
277,"50"
278,"53"
279,"45"
280,"49"
281,"54"
282,"65"
283,"66"
284,"90"
285,"153"
286,"213"
287,"319"
288,"435"
289,"623"
290,"751"
291,"1019"
292,"1187"
293,"1368"
294,"1448"
295,"1485"
296,"1429"
297,"1350"
298,"1158"
299,"952"
300,"822"
301,"638"
302,"412"
303,"391"
304,"277"
305,"240"
306,"286"
307,"379"
308,"543"
309,"976"
310,"1581"
311,"2553"
312,"3933"
313,"6050"
314,"8408"
315,"11368"
316,"14398"
317,"17601"
318,"19964"
319,"22127"
320,"22724"
321,"22378"
322,"20786"
323,"18407"
324,"15418"
325,"12431"
326,"9635"
327,"7026"
328,"5029"
329,"3381"
330,"2292"
331,"1568"
332,"937"
333,"658"
334,"481"
335,"317"
336,"256"
337,"231"
338,"208"
339,"225"
340,"249"
341,"293"
342,"364"
343,"468"
344,"718"
345,"905"
346,"1247"
347,"1572"
348,"2058"
349,"2622"
350,"2896"
351,"3373"
352,"3529"
353,"3588"
354,"3485"
355,"3262"
356,"2737"
357,"2290"
358,"1943"
359,"1438"
360,"1041"
361,"738"
362,"495"
363,"366"
364,"215"
365,"178"
366,"87"
367,"80"
368,"56"
369,"81"
370,"64"
371,"73"
372,"55"
373,"66"
374,"40"
375,"55"
376,"54"
377,"38"
378,"44"
379,"41"
380,"35"
381,"23"
382,"30"
383,"35"
384,"32"
385,"17"
386,"21"
387,"26"
388,"21"
389,"11"
390,"17"
391,"14"
392,"18"
393,"17"
394,"10"
395,"10"
396,"9"
397,"23"
398,"18"
399,"18"
400,"15"
401,"9"
402,"23"
403,"16"
404,"20"
405,"17"
406,"14"
407,"14"
408,"20"
409,"15"
410,"13"
411,"19"
412,"21"
413,"17"
414,"19"
415,"24"
416,"23"
417,"22"
418,"22"
419,"17"
420,"28"
421,"18"
422,"17"
423,"17"
424,"16"
425,"20"
426,"16"
427,"25"
428,"16"
429,"27"
430,"22"
431,"22"
432,"15"
433,"31"
434,"20"
435,"18"
436,"15"
437,"19"
438,"11"
439,"11"
440,"14"
441,"7"
442,"10"
443,"11"
444,"7"
445,"7"
446,"5"
447,"3"
448,"5"
449,"5"
450,"5"
451,"6"
452,"11"
453,"10"
454,"10"
455,"5"
456,"10"
457,"8"
458,"10"
459,"12"
460,"10"
461,"14"
462,"10"
463,"9"
464,"7"
465,"5"
466,"12"
467,"4"
468,"6"
469,"3"
470,"7"
471,"13"
472,"7"
473,"12"
474,"16"
475,"7"
476,"10"
477,"11"
478,"20"
479,"24"
480,"18"
481,"22"
482,"19"
483,"13"
484,"15"
485,"13"
486,"17"
487,"21"
488,"14"
489,"14"
490,"15"
491,"14"
492,"10"
493,"7"
494,"9"
495,"11"
496,"4"
497,"8"
498,"16"
499,"10"
500,"15"
501,"7"
502,"10"
503,"5"
504,"12"
505,"14"
506,"8"
507,"6"
508,"10"
509,"4"
510,"8"
511,"7"
512,"3"
513,"4"
514,"8"
515,"13"
516,"12"
517,"11"
518,"14"
519,"27"
520,"18"
521,"28"
522,"32"
523,"46"
524,"48"
525,"36"
526,"39"
527,"44"
528,"42"
529,"40"
530,"36"
531,"38"
532,"41"
533,"26"
534,"24"
535,"16"
536,"15"
537,"16"
538,"12"
539,"8"
540,"6"
541,"8"
542,"7"
543,"9"
544,"4"
545,"7"
546,"7"
547,"2"
548,"5"
549,"4"
550,"6"
551,"4"
552,"10"
553,"7"
554,"7"
555,"6"
556,"10"
557,"14"
558,"11"
559,"9"
560,"15"
561,"4"
562,"9"
563,"12"
564,"7"
565,"5"
566,"9"
567,"7"
568,"11"
569,"12"
570,"6"
571,"10"
572,"6"
573,"11"
574,"7"
575,"3"
576,"11"
577,"9"
578,"6"
579,"9"
580,"9"
581,"10"
582,"8"
583,"8"
584,"12"
585,"11"
586,"16"
587,"6"
588,"8"
589,"7"
590,"16"
591,"10"
592,"9"
593,"7"
594,"11"
595,"10"
596,"13"
597,"10"
598,"6"
599,"7"
600,"5"
601,"9"
602,"6"
603,"12"
604,"3"
605,"5"
606,"6"
607,"8"
608,"13"
609,"5"
610,"15"
611,"9"
612,"8"
613,"9"
614,"8"
615,"9"
616,"11"
617,"9"
618,"16"
619,"14"
620,"15"
621,"12"
622,"14"
623,"11"
624,"15"
625,"29"
626,"19"
627,"25"
628,"28"
629,"33"
630,"25"
631,"29"
632,"37"
633,"24"
634,"24"
635,"27"
636,"29"
637,"37"
638,"30"
639,"40"
640,"28"
641,"30"
642,"23"
643,"38"
644,"43"
645,"37"
646,"30"
647,"32"
648,"21"
649,"28"
650,"27"
651,"18"
652,"19"
653,"14"
654,"28"
655,"16"
656,"17"
657,"8"
658,"24"
659,"24"
660,"15"
661,"36"
662,"44"
663,"40"
664,"67"
665,"77"
666,"68"
667,"88"
668,"88"
669,"88"
670,"84"
671,"65"
672,"61"
673,"59"
674,"62"
675,"74"
676,"42"
677,"42"
678,"29"
679,"21"
680,"16"
681,"23"
682,"21"
683,"11"
684,"16"
685,"20"
686,"5"
687,"11"
688,"9"
689,"7"
690,"12"
691,"14"
692,"4"
693,"10"
694,"12"
695,"11"
696,"9"
697,"12"
698,"17"
699,"23"
700,"26"
701,"21"
702,"35"
703,"49"
704,"43"
705,"53"
706,"60"
707,"37"
708,"69"
709,"38"
710,"62"
711,"54"
712,"40"
713,"30"
714,"32"
715,"27"
716,"18"
717,"11"
718,"14"
719,"10"
720,"16"
721,"12"
722,"13"
723,"12"
724,"6"
725,"11"
726,"10"
727,"5"
728,"6"
729,"9"
730,"4"
731,"9"
732,"15"
733,"13"
734,"15"
735,"11"
736,"9"
737,"15"
738,"22"
739,"25"
740,"29"
741,"35"
742,"27"
743,"34"
744,"49"
745,"34"
746,"34"
747,"37"
748,"27"
749,"46"
750,"40"
751,"32"
752,"24"
753,"24"
754,"35"
755,"16"
756,"19"
757,"23"
758,"13"
759,"11"
760,"13"
761,"20"
762,"12"
763,"9"
764,"11"
765,"9"
766,"19"
767,"8"
768,"12"
769,"20"
770,"16"
771,"21"
772,"37"
773,"30"
774,"40"
775,"46"
776,"69"
777,"101"
778,"146"
779,"133"
780,"185"
781,"234"
782,"284"
783,"307"
784,"374"
785,"412"
786,"417"
787,"448"
788,"477"
789,"420"
790,"414"
791,"360"
792,"311"
793,"276"
794,"224"
795,"212"
796,"181"
797,"126"
798,"91"
799,"73"
800,"48"
801,"41"
802,"27"
803,"34"
804,"20"
805,"26"
806,"18"
807,"21"
808,"26"
809,"21"
810,"21"
811,"15"
812,"26"
813,"21"
814,"20"
815,"29"
816,"17"
817,"24"
818,"25"
819,"19"
820,"20"
821,"23"
822,"21"
823,"20"
824,"22"
825,"18"
826,"19"
827,"15"
828,"21"
829,"24"
830,"29"
831,"28"
832,"25"
833,"27"
834,"17"
835,"27"
836,"17"
837,"18"
838,"14"
839,"17"
840,"17"
841,"12"
842,"16"
843,"11"
844,"15"
845,"13"
846,"20"
847,"14"
848,"8"
849,"12"
850,"17"
851,"23"
852,"16"
853,"23"
854,"21"
855,"23"
856,"24"
857,"9"
858,"19"
859,"21"
860,"22"
861,"21"
862,"13"
863,"19"
864,"15"
865,"18"
866,"19"
867,"12"
868,"26"
869,"27"
870,"29"
871,"38"
872,"26"
873,"26"
874,"30"
875,"46"
876,"41"
877,"54"
878,"73"
879,"81"
880,"71"
881,"103"
882,"86"
883,"80"
884,"92"
885,"77"
886,"73"
887,"65"
888,"82"
889,"59"
890,"61"
891,"54"
892,"41"
893,"38"
894,"56"
895,"48"
896,"46"
897,"40"
898,"34"
899,"50"
900,"41"
901,"36"
902,"44"
903,"36"
904,"27"
905,"29"
906,"36"
907,"37"
908,"41"
909,"34"
910,"30"
911,"32"
912,"34"
913,"48"
914,"42"
915,"38"
916,"31"
917,"27"
918,"43"
919,"47"
920,"43"
921,"38"
922,"43"
923,"39"
924,"47"
925,"48"
926,"46"
927,"43"
928,"49"
929,"56"
930,"61"
931,"48"
932,"65"
933,"55"
934,"61"
935,"69"
936,"91"
937,"72"
938,"86"
939,"72"
940,"84"
941,"79"
942,"101"
943,"80"
944,"104"
945,"93"
946,"112"
947,"122"
948,"119"
949,"114"
950,"114"
951,"117"
952,"115"
953,"118"
954,"129"
955,"110"
956,"113"
957,"108"
958,"111"
959,"131"
960,"113"
961,"108"
962,"108"
963,"109"
964,"114"
965,"102"
966,"102"
967,"104"
968,"78"
969,"94"
970,"89"
971,"92"
972,"79"
973,"94"
974,"76"
975,"79"
976,"84"
977,"83"
978,"81"
979,"79"
980,"66"
981,"66"
982,"80"
983,"69"
984,"76"
985,"67"
986,"72"
987,"55"
988,"76"
989,"72"
990,"83"
991,"65"
992,"79"
993,"86"
994,"77"
995,"72"
996,"83"
997,"89"
998,"111"
999,"115"
1000,"121"
1001,"133"
1002,"137"
1003,"162"
1004,"150"
1005,"148"
1006,"177"
1007,"162"
1008,"176"
1009,"179"
1010,"175"
1011,"198"
1012,"164"
1013,"161"
1014,"167"
1015,"164"
1016,"132"
1017,"129"
1018,"101"
1019,"126"
1020,"96"
1021,"76"
1022,"72"
1023,"69"
1024,"60"
1025,"64"
1026,"91"
1027,"65"
1028,"80"
1029,"74"
1030,"71"
1031,"72"
1032,"65"
1033,"90"
1034,"65"
1035,"83"
1036,"76"
1037,"90"
1038,"75"
1039,"94"
1040,"93"
1041,"86"
1042,"87"
1043,"88"
1044,"98"
1045,"85"
1046,"91"
1047,"101"
1048,"106"
1049,"100"
1050,"98"
1051,"106"
1052,"111"
1053,"110"
1054,"111"
1055,"106"
1056,"106"
1057,"129"
1058,"118"
1059,"117"
1060,"120"
1061,"134"
1062,"123"
1063,"139"
1064,"143"
1065,"120"
1066,"142"
1067,"126"
1068,"131"
1069,"132"
1070,"100"
1071,"133"
1072,"144"
1073,"140"
1074,"120"
1075,"106"
1076,"117"
1077,"124"
1078,"112"
1079,"117"
1080,"117"
1081,"124"
1082,"136"
1083,"144"
1084,"107"
1085,"115"
1086,"111"
1087,"121"
1088,"118"
1089,"132"
1090,"109"
1091,"114"
1092,"101"
1093,"106"
1094,"129"
1095,"118"
1096,"124"
1097,"93"
1098,"125"
1099,"104"
1100,"133"
1101,"114"
1102,"110"
1103,"130"
1104,"114"
1105,"114"
1106,"131"
1107,"124"
1108,"129"
1109,"115"
1110,"145"
1111,"129"
1112,"123"
1113,"111"
1114,"110"
1115,"136"
1116,"118"
1117,"108"
1118,"123"
1119,"127"
1120,"119"
1121,"126"
1122,"128"
1123,"111"
1124,"120"
1125,"141"
1126,"126"
1127,"128"
1128,"146"
1129,"161"
1130,"156"
1131,"176"
1132,"163"
1133,"215"
1134,"171"
1135,"184"
1136,"143"
1137,"183"
1138,"176"
1139,"148"
1140,"142"
1141,"176"
1142,"161"
1143,"170"
1144,"149"
1145,"150"
1146,"127"
1147,"142"
1148,"139"
1149,"125"
1150,"116"
1151,"137"
1152,"134"
1153,"145"
1154,"140"
1155,"142"
1156,"118"
1157,"132"
1158,"147"
1159,"157"
1160,"142"
1161,"152"
1162,"128"
1163,"117"
1164,"147"
1165,"132"
1166,"118"
1167,"154"
1168,"133"
1169,"133"
1170,"129"
1171,"146"
1172,"120"
1173,"157"
1174,"129"
1175,"138"
1176,"145"
1177,"140"
1178,"153"
1179,"129"
1180,"142"
1181,"137"
1182,"122"
1183,"117"
1184,"144"
1185,"123"
1186,"128"
1187,"159"
1188,"138"
1189,"132"
1190,"125"
1191,"148"
1192,"145"
1193,"156"
1194,"159"
1195,"151"
1196,"156"
1197,"149"
1198,"146"
1199,"132"
1200,"150"
1201,"143"
1202,"149"
1203,"173"
1204,"138"
1205,"123"
1206,"147"
1207,"150"
