Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH002-300sec-3"
Duration Time,300
Ambient Temperature,"98.4"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"633770"
Raw Accumulated Counts,"706056"
Valid Count Last Packet,"2217"
Raw Count Last Packet,"2484"
Live Time,278.086731
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"1"
4,"1"
5,"0"
6,"1"
7,"1"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"1"
23,"3"
24,"4"
25,"9"
26,"16"
27,"27"
28,"31"
29,"40"
30,"58"
31,"58"
32,"89"
33,"90"
34,"93"
35,"93"
36,"120"
37,"103"
38,"99"
39,"110"
40,"116"
41,"111"
42,"126"
43,"111"
44,"113"
45,"106"
46,"128"
47,"147"
48,"124"
49,"142"
50,"125"
51,"121"
52,"117"
53,"146"
54,"112"
55,"127"
56,"153"
57,"154"
58,"128"
59,"160"
60,"159"
61,"158"
62,"145"
63,"154"
64,"163"
65,"167"
66,"155"
67,"171"
68,"144"
69,"144"
70,"154"
71,"172"
72,"125"
73,"153"
74,"147"
75,"177"
76,"142"
77,"152"
78,"122"
79,"138"
80,"125"
81,"122"
82,"125"
83,"122"
84,"107"
85,"114"
86,"146"
87,"135"
88,"133"
89,"110"
90,"104"
91,"125"
92,"107"
93,"122"
94,"97"
95,"102"
96,"108"
97,"83"
98,"104"
99,"88"
100,"104"
101,"107"
102,"98"
103,"117"
104,"84"
105,"91"
106,"113"
107,"99"
108,"116"
109,"87"
110,"103"
111,"100"
112,"114"
113,"87"
114,"90"
115,"94"
116,"91"
117,"83"
118,"101"
119,"103"
120,"96"
121,"93"
122,"81"
123,"94"
124,"77"
125,"94"
126,"84"
127,"81"
128,"91"
129,"91"
130,"104"
131,"79"
132,"89"
133,"89"
134,"89"
135,"74"
136,"69"
137,"82"
138,"92"
139,"65"
140,"80"
141,"62"
142,"98"
143,"82"
144,"83"
145,"98"
146,"62"
147,"85"
148,"79"
149,"69"
150,"73"
151,"74"
152,"88"
153,"62"
154,"57"
155,"82"
156,"66"
157,"79"
158,"60"
159,"79"
160,"72"
161,"76"
162,"94"
163,"83"
164,"87"
165,"88"
166,"82"
167,"108"
168,"101"
169,"78"
170,"80"
171,"67"
172,"65"
173,"58"
174,"61"
175,"64"
176,"64"
177,"64"
178,"66"
179,"69"
180,"64"
181,"81"
182,"69"
183,"88"
184,"70"
185,"69"
186,"59"
187,"73"
188,"56"
189,"50"
190,"57"
191,"57"
192,"52"
193,"56"
194,"73"
195,"57"
196,"80"
197,"68"
198,"84"
199,"48"
200,"52"
201,"71"
202,"62"
203,"62"
204,"70"
205,"60"
206,"44"
207,"37"
208,"55"
209,"45"
210,"52"
211,"51"
212,"47"
213,"45"
214,"44"
215,"45"
216,"46"
217,"48"
218,"61"
219,"62"
220,"79"
221,"74"
222,"78"
223,"102"
224,"101"
225,"129"
226,"121"
227,"112"
228,"166"
229,"150"
230,"168"
231,"181"
232,"150"
233,"205"
234,"136"
235,"154"
236,"160"
237,"115"
238,"114"
239,"82"
240,"80"
241,"83"
242,"58"
243,"73"
244,"65"
245,"60"
246,"47"
247,"73"
248,"62"
249,"52"
250,"65"
251,"57"
252,"37"
253,"51"
254,"34"
255,"47"
256,"52"
257,"55"
258,"54"
259,"62"
260,"58"
261,"50"
262,"50"
263,"61"
264,"78"
265,"74"
266,"48"
267,"70"
268,"65"
269,"63"
270,"67"
271,"64"
272,"73"
273,"49"
274,"64"
275,"57"
276,"60"
277,"65"
278,"59"
279,"50"
280,"53"
281,"46"
282,"56"
283,"45"
284,"52"
285,"45"
286,"51"
287,"61"
288,"60"
289,"86"
290,"103"
291,"110"
292,"127"
293,"124"
294,"152"
295,"119"
296,"143"
297,"152"
298,"128"
299,"127"
300,"135"
301,"118"
302,"148"
303,"143"
304,"172"
305,"216"
306,"335"
307,"477"
308,"835"
309,"1447"
310,"2426"
311,"3737"
312,"5876"
313,"8827"
314,"12381"
315,"17227"
316,"22050"
317,"26780"
318,"30392"
319,"33241"
320,"34374"
321,"33908"
322,"31331"
323,"27584"
324,"23264"
325,"18372"
326,"14082"
327,"10323"
328,"7264"
329,"4931"
330,"3395"
331,"2176"
332,"1508"
333,"1115"
334,"877"
335,"700"
336,"567"
337,"514"
338,"517"
339,"516"
340,"539"
341,"652"
342,"774"
343,"940"
344,"1284"
345,"1757"
346,"2222"
347,"2966"
348,"3733"
349,"4385"
350,"5168"
351,"5778"
352,"5832"
353,"6104"
354,"5953"
355,"5468"
356,"4744"
357,"3879"
358,"3062"
359,"2419"
360,"1780"
361,"1175"
362,"886"
363,"601"
364,"381"
365,"285"
366,"192"
367,"156"
368,"124"
369,"102"
370,"104"
371,"86"
372,"109"
373,"82"
374,"102"
375,"94"
376,"88"
377,"73"
378,"78"
379,"93"
380,"74"
381,"68"
382,"77"
383,"58"
384,"60"
385,"68"
386,"63"
387,"54"
388,"55"
389,"38"
390,"53"
391,"46"
392,"29"
393,"23"
394,"32"
395,"26"
396,"21"
397,"14"
398,"22"
399,"30"
400,"15"
401,"15"
402,"21"
403,"15"
404,"12"
405,"14"
406,"15"
407,"14"
408,"10"
409,"21"
410,"10"
411,"10"
412,"10"
413,"21"
414,"19"
415,"24"
416,"20"
417,"25"
418,"21"
419,"22"
420,"21"
421,"19"
422,"13"
423,"15"
424,"15"
425,"23"
426,"27"
427,"20"
428,"26"
429,"26"
430,"31"
431,"30"
432,"26"
433,"18"
434,"33"
435,"28"
436,"15"
437,"15"
438,"13"
439,"12"
440,"9"
441,"7"
442,"14"
443,"10"
444,"8"
445,"7"
446,"7"
447,"5"
448,"9"
449,"5"
450,"7"
451,"9"
452,"6"
453,"9"
454,"6"
455,"4"
456,"6"
457,"6"
458,"7"
459,"5"
460,"6"
461,"4"
462,"5"
463,"2"
464,"7"
465,"8"
466,"7"
467,"7"
468,"2"
469,"6"
470,"9"
471,"12"
472,"8"
473,"4"
474,"11"
475,"10"
476,"12"
477,"19"
478,"15"
479,"12"
480,"19"
481,"13"
482,"20"
483,"21"
484,"19"
485,"13"
486,"21"
487,"8"
488,"11"
489,"13"
490,"10"
491,"12"
492,"10"
493,"14"
494,"12"
495,"6"
496,"8"
497,"7"
498,"13"
499,"8"
500,"8"
501,"8"
502,"14"
503,"10"
504,"5"
505,"3"
506,"3"
507,"5"
508,"9"
509,"1"
510,"6"
511,"5"
512,"5"
513,"9"
514,"6"
515,"7"
516,"7"
517,"9"
518,"11"
519,"18"
520,"21"
521,"28"
522,"19"
523,"29"
524,"28"
525,"39"
526,"43"
527,"31"
528,"32"
529,"30"
530,"32"
531,"22"
532,"24"
533,"18"
534,"21"
535,"20"
536,"9"
537,"12"
538,"1"
539,"10"
540,"5"
541,"4"
542,"5"
543,"5"
544,"9"
545,"5"
546,"9"
547,"7"
548,"4"
549,"6"
550,"7"
551,"4"
552,"4"
553,"4"
554,"11"
555,"4"
556,"8"
557,"5"
558,"8"
559,"5"
560,"7"
561,"8"
562,"6"
563,"8"
564,"6"
565,"4"
566,"2"
567,"3"
568,"2"
569,"9"
570,"5"
571,"5"
572,"9"
573,"7"
574,"3"
575,"4"
576,"8"
577,"6"
578,"12"
579,"6"
580,"8"
581,"6"
582,"7"
583,"15"
584,"5"
585,"16"
586,"5"
587,"10"
588,"9"
589,"7"
590,"6"
591,"6"
592,"7"
593,"3"
594,"7"
595,"6"
596,"3"
597,"7"
598,"3"
599,"4"
600,"3"
601,"3"
602,"7"
603,"7"
604,"5"
605,"5"
606,"5"
607,"3"
608,"2"
609,"4"
610,"2"
611,"2"
612,"9"
613,"8"
614,"8"
615,"7"
616,"4"
617,"6"
618,"9"
619,"5"
