Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH004-300sec-7"
Duration Time,300
Ambient Temperature,"104.2"
Detector Temperature,"-38.0"
Valid Accumulated Counts,"565924"
Raw Accumulated Counts,"628011"
Valid Count Last Packet,"1883"
Raw Count Last Packet,"2090"
Live Time,280.453125
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"1"
5,"0"
6,"0"
7,"0"
8,"1"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"1"
21,"2"
22,"4"
23,"5"
24,"11"
25,"13"
26,"10"
27,"25"
28,"30"
29,"42"
30,"67"
31,"66"
32,"61"
33,"67"
34,"83"
35,"98"
36,"96"
37,"102"
38,"101"
39,"112"
40,"103"
41,"108"
42,"95"
43,"112"
44,"100"
45,"101"
46,"127"
47,"114"
48,"106"
49,"119"
50,"112"
51,"117"
52,"122"
53,"136"
54,"114"
55,"145"
56,"134"
57,"159"
58,"133"
59,"157"
60,"149"
61,"130"
62,"137"
63,"150"
64,"164"
65,"148"
66,"151"
67,"124"
68,"148"
69,"148"
70,"156"
71,"135"
72,"131"
73,"123"
74,"139"
75,"164"
76,"157"
77,"136"
78,"126"
79,"121"
80,"118"
81,"113"
82,"116"
83,"101"
84,"124"
85,"93"
86,"122"
87,"121"
88,"125"
89,"107"
90,"126"
91,"117"
92,"127"
93,"125"
94,"99"
95,"114"
96,"108"
97,"85"
98,"100"
99,"124"
100,"81"
101,"87"
102,"84"
103,"107"
104,"103"
105,"95"
106,"78"
107,"82"
108,"93"
109,"81"
110,"97"
111,"81"
112,"81"
113,"71"
114,"88"
115,"98"
116,"79"
117,"76"
118,"86"
119,"97"
120,"91"
121,"100"
122,"80"
123,"76"
124,"75"
125,"76"
126,"84"
127,"78"
128,"61"
129,"66"
130,"73"
131,"81"
132,"90"
133,"82"
134,"64"
135,"76"
136,"84"
137,"84"
138,"61"
139,"69"
140,"66"
141,"68"
142,"75"
143,"69"
144,"68"
145,"74"
146,"83"
147,"78"
148,"91"
149,"82"
150,"79"
151,"77"
152,"67"
153,"67"
154,"73"
155,"63"
156,"79"
157,"61"
158,"91"
159,"57"
160,"63"
161,"75"
162,"85"
163,"62"
164,"85"
165,"72"
166,"92"
167,"114"
168,"85"
169,"71"
170,"58"
171,"66"
172,"75"
173,"72"
174,"67"
175,"69"
176,"55"
177,"56"
178,"44"
179,"48"
180,"55"
181,"50"
182,"49"
183,"54"
184,"60"
185,"58"
186,"61"
187,"51"
188,"48"
189,"56"
190,"55"
191,"45"
192,"44"
193,"49"
194,"58"
195,"55"
196,"53"
197,"65"
198,"66"
199,"46"
200,"52"
201,"60"
202,"52"
203,"71"
204,"47"
205,"47"
206,"39"
207,"44"
208,"36"
209,"40"
210,"41"
211,"42"
212,"33"
213,"35"
214,"49"
215,"48"
216,"48"
217,"41"
218,"38"
219,"48"
220,"44"
221,"61"
222,"66"
223,"74"
224,"88"
225,"99"
226,"93"
227,"119"
228,"90"
229,"157"
230,"164"
231,"165"
232,"176"
233,"188"
234,"136"
235,"122"
236,"111"
237,"99"
238,"91"
239,"68"
240,"77"
241,"56"
242,"54"
243,"49"
244,"59"
245,"31"
246,"42"
247,"34"
248,"44"
249,"43"
250,"36"
251,"41"
252,"37"
253,"35"
254,"27"
255,"54"
256,"52"
257,"53"
258,"45"
259,"43"
260,"46"
261,"50"
262,"51"
263,"33"
264,"43"
265,"53"
266,"64"
267,"66"
268,"49"
269,"50"
270,"46"
271,"64"
272,"55"
273,"60"
274,"66"
275,"56"
276,"43"
277,"48"
278,"42"
279,"54"
280,"45"
281,"43"
282,"39"
283,"46"
284,"46"
285,"45"
286,"38"
287,"38"
288,"59"
289,"67"
290,"66"
291,"93"
292,"92"
293,"87"
294,"101"
295,"124"
296,"124"
297,"128"
298,"95"
299,"89"
300,"106"
301,"117"
302,"123"
303,"119"
304,"140"
305,"195"
306,"281"
307,"443"
308,"701"
309,"1208"
310,"2027"
311,"3314"
312,"5219"
313,"7894"
314,"11165"
315,"15141"
316,"19344"
317,"23774"
318,"27407"
319,"29912"
320,"31330"
321,"30497"
322,"28437"
323,"25027"
324,"21067"
325,"16906"
326,"12675"
327,"9221"
328,"6418"
329,"4241"
330,"2785"
331,"1726"
332,"1090"
333,"673"
334,"459"
335,"324"
336,"243"
337,"218"
338,"201"
339,"238"
340,"248"
341,"319"
342,"420"
343,"595"
344,"847"
345,"1260"
346,"1735"
347,"2370"
348,"3011"
349,"3797"
350,"4384"
351,"4899"
352,"5230"
353,"5407"
354,"5135"
355,"4908"
356,"4204"
357,"3514"
358,"2859"
359,"2092"
360,"1552"
361,"1052"
362,"722"
363,"499"
364,"335"
365,"191"
366,"118"
367,"77"
368,"68"
369,"58"
370,"49"
371,"46"
372,"42"
373,"45"
374,"48"
375,"44"
376,"37"
377,"35"
378,"31"
379,"30"
380,"14"
381,"13"
382,"16"
383,"8"
384,"15"
385,"4"
386,"12"
387,"9"
388,"5"
389,"7"
390,"6"
391,"5"
392,"5"
393,"9"
394,"7"
395,"10"
396,"5"
397,"7"
398,"9"
399,"11"
400,"12"
401,"8"
402,"16"
403,"9"
404,"11"
405,"11"
406,"9"
407,"15"
408,"10"
409,"15"
410,"12"
411,"13"
412,"11"
413,"15"
414,"14"
415,"21"
416,"6"
417,"23"
418,"20"
419,"19"
420,"16"
421,"14"
422,"13"
423,"12"
424,"13"
425,"19"
426,"16"
427,"24"
428,"26"
429,"16"
430,"23"
431,"17"
432,"18"
433,"15"
434,"21"
435,"14"
436,"16"
437,"20"
438,"16"
439,"7"
440,"6"
441,"9"
442,"9"
443,"6"
444,"2"
445,"4"
446,"6"
447,"6"
448,"4"
449,"4"
450,"5"
451,"5"
452,"6"
453,"5"
454,"3"
455,"7"
456,"11"
457,"4"
458,"7"
459,"6"
460,"5"
461,"4"
462,"8"
463,"4"
464,"5"
465,"8"
466,"5"
467,"7"
468,"5"
469,"10"
470,"8"
471,"6"
472,"13"
473,"10"
474,"7"
475,"16"
476,"12"
477,"13"
478,"13"
479,"14"
480,"13"
481,"16"
482,"19"
483,"22"
484,"11"
485,"17"
486,"12"
487,"18"
488,"16"
489,"13"
490,"9"
491,"6"
492,"14"
493,"9"
494,"8"
495,"7"
496,"8"
497,"9"
498,"7"
499,"5"
500,"8"
501,"7"
502,"2"
503,"4"
504,"4"
505,"10"
506,"4"
507,"6"
508,"3"
509,"3"
510,"4"
511,"3"
512,"3"
513,"6"
514,"9"
515,"3"
516,"9"
517,"8"
518,"4"
519,"4"
520,"12"
521,"12"
522,"17"
523,"21"
524,"25"
525,"27"
526,"15"
527,"24"
528,"23"
529,"11"
530,"17"
531,"20"
532,"19"
533,"13"
534,"8"
535,"9"
536,"10"
537,"3"
538,"11"
539,"7"
540,"3"
541,"5"
542,"4"
543,"2"
544,"6"
545,"5"
546,"2"
547,"7"
548,"10"
549,"5"
550,"4"
551,"5"
552,"6"
553,"3"
554,"1"
555,"4"
556,"3"
557,"5"
558,"3"
559,"6"
560,"10"
561,"5"
562,"5"
563,"5"
564,"4"
565,"4"
566,"4"
567,"3"
568,"2"
569,"6"
570,"4"
571,"9"
572,"10"
573,"4"
574,"6"
575,"2"
576,"7"
577,"6"
578,"11"
579,"6"
580,"9"
581,"5"
582,"5"
583,"7"
584,"10"
585,"8"
586,"9"
587,"15"
588,"9"
589,"10"
590,"7"
591,"8"
592,"5"
593,"11"
594,"4"
595,"6"
596,"9"
597,"7"
598,"9"
599,"3"
600,"0"
601,"1"
602,"11"
603,"8"
604,"7"
605,"1"
606,"5"
607,"8"
608,"2"
609,"1"
610,"5"
611,"5"
612,"2"
613,"3"
614,"1"
615,"5"
616,"4"
617,"4"
618,"1"
619,"3"
620,"5"
621,"4"
622,"4"
623,"5"
624,"9"
625,"6"
626,"7"
627,"5"
628,"10"
629,"14"
630,"9"
631,"17"
632,"14"
633,"16"
634,"16"
635,"19"
636,"29"
637,"20"
638,"39"
639,"24"
640,"43"
641,"29"
642,"35"
643,"27"
644,"26"
645,"30"
646,"17"
647,"30"
648,"19"
649,"12"
650,"9"
651,"14"
652,"6"
653,"7"
654,"4"
655,"7"
656,"4"
657,"11"
658,"7"
659,"7"
660,"11"
661,"7"
662,"13"
663,"14"
664,"22"
665,"16"
666,"30"
667,"18"
668,"28"
669,"24"
670,"23"
671,"28"
672,"31"
673,"19"
674,"26"
675,"27"
676,"25"
677,"19"
678,"8"
679,"7"
680,"10"
681,"8"
682,"6"
683,"4"
684,"9"
685,"3"
686,"4"
687,"6"
688,"4"
689,"4"
690,"2"
691,"5"
692,"3"
693,"3"
694,"8"
695,"7"
696,"3"
697,"5"
698,"6"
699,"7"
700,"7"
701,"9"
702,"13"
703,"7"
704,"13"
705,"9"
706,"8"
707,"22"
708,"17"
709,"15"
710,"16"
711,"18"
712,"16"
713,"13"
714,"10"
715,"6"
716,"10"
717,"7"
718,"7"
719,"8"
720,"2"
721,"1"
722,"4"
723,"9"
724,"2"
725,"4"
726,"5"
727,"3"
728,"6"
729,"1"
730,"5"
731,"5"
732,"5"
733,"6"
734,"6"
735,"7"
736,"7"
737,"6"
738,"12"
739,"14"
740,"9"
741,"10"
742,"10"
743,"11"
744,"12"
745,"6"
746,"10"
747,"6"
748,"10"
749,"13"
750,"11"
751,"11"
752,"13"
753,"12"
754,"8"
755,"7"
756,"11"
757,"7"
758,"4"
759,"8"
760,"8"
761,"8"
762,"7"
763,"9"
764,"6"
765,"3"
766,"7"
767,"14"
768,"9"
769,"9"
770,"9"
771,"8"
772,"8"
773,"13"
774,"9"
775,"17"
776,"23"
777,"31"
778,"26"
779,"35"
780,"46"
781,"60"
782,"56"
783,"84"
784,"75"
785,"95"
786,"100"
787,"98"
788,"110"
789,"106"
790,"81"
791,"101"
792,"91"
793,"65"
794,"62"
795,"51"
796,"37"
797,"38"
798,"30"
799,"11"
800,"24"
801,"12"
802,"13"
803,"11"
804,"7"
805,"4"
806,"10"
807,"7"
808,"3"
809,"9"
810,"6"
811,"1"
812,"3"
813,"15"
814,"6"
815,"10"
816,"3"
817,"7"
818,"10"
819,"6"
820,"8"
821,"5"
822,"8"
823,"12"
824,"8"
825,"10"
826,"12"
827,"11"
828,"13"
829,"12"
830,"14"
831,"15"
832,"12"
833,"4"
834,"11"
835,"11"
836,"8"
837,"10"
838,"7"
839,"12"
840,"9"
841,"17"
842,"12"
843,"15"
844,"3"
845,"7"
846,"9"
847,"12"
848,"6"
849,"10"
850,"11"
851,"13"
852,"7"
853,"15"
854,"11"
855,"12"
856,"4"
857,"20"
858,"16"
859,"11"
860,"12"
861,"8"
862,"11"
863,"13"
864,"11"
865,"8"
866,"13"
867,"10"
868,"14"
869,"21"
870,"14"
871,"17"
872,"15"
873,"10"
874,"19"
875,"18"
876,"24"
877,"20"
878,"22"
879,"17"
880,"32"
881,"26"
882,"23"
883,"29"
884,"34"
885,"34"
886,"26"
887,"30"
888,"35"
889,"25"
890,"21"
891,"22"
892,"22"
893,"23"
894,"16"
895,"19"
896,"18"
897,"23"
898,"16"
899,"24"
900,"16"
901,"18"
902,"15"
903,"20"
904,"21"
905,"17"
906,"20"
907,"21"
908,"25"
909,"35"
910,"18"
911,"22"
912,"27"
913,"20"
914,"23"
915,"24"
916,"27"
917,"16"
918,"28"
919,"26"
920,"23"
921,"29"
922,"29"
923,"34"
924,"36"
925,"25"
926,"33"
927,"33"
928,"41"
929,"37"
930,"29"
931,"35"
932,"44"
933,"49"
934,"46"
935,"42"
936,"56"
937,"57"
938,"42"
939,"50"
940,"50"
941,"67"
942,"81"
943,"59"
944,"61"
945,"70"
946,"72"
947,"70"
948,"65"
949,"78"
950,"71"
951,"84"
952,"63"
953,"78"
954,"69"
955,"79"
956,"73"
957,"69"
958,"53"
959,"72"
960,"61"
961,"51"
962,"77"
963,"75"
964,"54"
965,"58"
966,"56"
967,"62"
968,"59"
969,"47"
970,"52"
971,"44"
972,"53"
973,"42"
974,"51"
975,"50"
976,"52"
977,"46"
978,"46"
979,"47"
980,"54"
981,"37"
982,"48"
983,"50"
984,"39"
985,"65"
986,"38"
987,"46"
988,"37"
989,"53"
990,"30"
991,"38"
992,"55"
993,"59"
994,"59"
995,"53"
996,"68"
997,"74"
998,"73"
999,"87"
1000,"78"
1001,"89"
1002,"87"
1003,"98"
1004,"105"
1005,"144"
1006,"120"
1007,"122"
1008,"122"
1009,"123"
1010,"139"
1011,"137"
1012,"140"
1013,"119"
1014,"112"
1015,"120"
1016,"93"
1017,"95"
1018,"84"
1019,"58"
1020,"62"
1021,"49"
1022,"55"
1023,"61"
1024,"62"
1025,"63"
1026,"59"
1027,"40"
1028,"44"
1029,"45"
1030,"55"
1031,"55"
1032,"53"
1033,"50"
1034,"43"
1035,"41"
1036,"60"
1037,"59"
1038,"56"
1039,"38"
1040,"62"
1041,"60"
1042,"68"
1043,"46"
1044,"68"
1045,"56"
1046,"57"
1047,"73"
1048,"61"
1049,"60"
1050,"62"
1051,"58"
1052,"69"
1053,"73"
1054,"72"
1055,"85"
1056,"77"
1057,"69"
1058,"71"
1059,"89"
1060,"80"
1061,"77"
1062,"94"
1063,"66"
1064,"97"
1065,"87"
1066,"73"
1067,"99"
1068,"88"
1069,"74"
1070,"78"
1071,"81"
1072,"80"
1073,"82"
1074,"75"
1075,"79"
1076,"74"
1077,"81"
1078,"66"
1079,"73"
1080,"76"
