Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH003-300sec-5"
Duration Time,300
Ambient Temperature,"103.2"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"557760"
Raw Accumulated Counts,"626050"
Valid Count Last Packet,"1871"
Raw Count Last Packet,"2111"
Live Time,280.600983
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,781
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"1"
21,"4"
22,"3"
23,"10"
24,"11"
25,"15"
26,"20"
27,"27"
28,"60"
29,"52"
30,"73"
31,"64"
32,"113"
33,"90"
34,"138"
35,"109"
36,"125"
37,"125"
38,"162"
39,"150"
40,"154"
41,"146"
42,"148"
43,"142"
44,"150"
45,"171"
46,"157"
47,"145"
48,"147"
49,"153"
50,"135"
51,"153"
52,"188"
53,"178"
54,"177"
55,"167"
56,"175"
57,"183"
58,"203"
59,"178"
60,"186"
61,"186"
62,"218"
63,"187"
64,"162"
65,"193"
66,"190"
67,"194"
68,"189"
69,"172"
70,"195"
71,"157"
72,"200"
73,"178"
74,"162"
75,"171"
76,"166"
77,"166"
78,"157"
79,"173"
80,"158"
81,"170"
82,"161"
83,"156"
84,"164"
85,"147"
86,"164"
87,"161"
88,"176"
89,"139"
90,"144"
91,"162"
92,"124"
93,"132"
94,"147"
95,"154"
96,"126"
97,"127"
98,"123"
99,"121"
100,"118"
101,"124"
102,"138"
103,"147"
104,"142"
105,"132"
106,"117"
107,"144"
108,"118"
109,"137"
110,"122"
111,"135"
112,"121"
113,"118"
114,"114"
115,"121"
116,"110"
117,"127"
118,"121"
119,"103"
120,"117"
121,"142"
122,"108"
123,"104"
124,"112"
125,"84"
126,"128"
127,"90"
128,"90"
129,"107"
130,"117"
131,"107"
132,"97"
133,"101"
134,"108"
135,"98"
136,"90"
137,"103"
138,"98"
139,"103"
140,"93"
141,"108"
142,"122"
143,"101"
144,"98"
145,"107"
146,"99"
147,"102"
148,"96"
149,"104"
150,"82"
151,"93"
152,"99"
153,"90"
154,"65"
155,"93"
156,"89"
157,"94"
158,"91"
159,"109"
160,"82"
161,"118"
162,"122"
163,"144"
164,"130"
165,"124"
166,"149"
167,"134"
168,"117"
169,"122"
170,"134"
171,"101"
172,"101"
173,"99"
174,"95"
175,"87"
176,"84"
177,"75"
178,"85"
179,"86"
180,"86"
181,"93"
182,"90"
183,"103"
184,"101"
185,"79"
186,"79"
187,"71"
188,"76"
189,"70"
190,"62"
191,"75"
192,"70"
193,"74"
194,"58"
195,"81"
196,"100"
197,"91"
198,"104"
199,"103"
200,"80"
201,"87"
202,"77"
203,"72"
204,"80"
205,"76"
206,"77"
207,"73"
208,"71"
209,"80"
210,"58"
211,"54"
212,"56"
213,"68"
214,"48"
215,"50"
216,"82"
217,"63"
218,"75"
219,"79"
220,"105"
221,"101"
222,"130"
223,"129"
224,"146"
225,"168"
226,"180"
227,"179"
228,"186"
229,"176"
230,"156"
231,"178"
232,"153"
233,"137"
234,"143"
235,"129"
236,"128"
237,"104"
238,"126"
239,"93"
240,"91"
241,"93"
242,"82"
243,"78"
244,"83"
245,"76"
246,"77"
247,"87"
248,"66"
249,"69"
250,"47"
251,"63"
252,"53"
253,"55"
254,"45"
255,"49"
256,"49"
257,"54"
258,"57"
259,"42"
260,"54"
261,"47"
262,"57"
263,"55"
264,"51"
265,"50"
266,"55"
267,"57"
268,"55"
269,"59"
270,"65"
271,"56"
272,"55"
273,"58"
274,"64"
275,"52"
276,"56"
277,"51"
278,"47"
279,"68"
280,"46"
281,"60"
282,"74"
283,"96"
284,"156"
285,"257"
286,"331"
287,"462"
288,"703"
289,"1010"
290,"1320"
291,"1755"
292,"2046"
293,"2279"
294,"2512"
295,"2640"
296,"2494"
297,"2252"
298,"2045"
299,"1672"
300,"1280"
301,"996"
302,"784"
303,"570"
304,"444"
305,"344"
306,"344"
307,"379"
308,"585"
309,"902"
310,"1623"
311,"2497"
312,"3958"
313,"5801"
314,"8307"
315,"11077"
316,"14620"
317,"17268"
318,"20067"
319,"21786"
320,"22280"
321,"22103"
322,"21052"
323,"18644"
324,"15430"
325,"12597"
326,"9707"
327,"6953"
328,"5080"
329,"3529"
330,"2316"
331,"1489"
332,"899"
333,"557"
334,"425"
335,"304"
336,"193"
337,"181"
338,"165"
339,"161"
340,"169"
341,"235"
342,"297"
343,"449"
344,"608"
345,"813"
346,"1135"
347,"1438"
348,"1860"
349,"2322"
350,"2704"
351,"3064"
352,"3294"
353,"3359"
354,"3136"
355,"2989"
356,"2483"
357,"2218"
358,"1726"
359,"1339"
360,"975"
361,"685"
362,"463"
363,"299"
364,"222"
365,"155"
366,"97"
367,"85"
368,"66"
369,"53"
370,"50"
371,"48"
372,"58"
373,"62"
374,"45"
375,"60"
376,"47"
377,"48"
378,"35"
379,"27"
380,"23"
381,"18"
382,"21"
383,"16"
384,"12"
385,"7"
386,"10"
387,"12"
388,"10"
389,"13"
390,"8"
391,"7"
392,"13"
393,"7"
394,"5"
395,"12"
396,"16"
397,"7"
398,"11"
399,"14"
400,"17"
401,"14"
402,"16"
403,"24"
404,"14"
405,"15"
406,"21"
407,"15"
408,"12"
409,"19"
410,"12"
411,"21"
412,"13"
413,"14"
414,"12"
415,"11"
416,"15"
417,"15"
418,"22"
419,"18"
420,"16"
421,"20"
422,"14"
423,"26"
424,"18"
425,"17"
426,"17"
427,"19"
428,"22"
429,"25"
430,"30"
431,"23"
432,"27"
433,"33"
434,"24"
435,"23"
436,"16"
437,"28"
438,"17"
439,"7"
440,"10"
441,"8"
442,"10"
443,"8"
444,"6"
445,"14"
446,"8"
447,"8"
448,"10"
449,"10"
450,"11"
451,"7"
452,"9"
453,"10"
454,"9"
455,"8"
456,"8"
457,"8"
458,"7"
459,"10"
460,"7"
461,"10"
462,"11"
463,"11"
464,"13"
465,"16"
466,"12"
467,"8"
468,"9"
469,"7"
470,"8"
471,"10"
472,"15"
473,"8"
474,"12"
475,"9"
476,"18"
477,"14"
478,"15"
479,"14"
480,"10"
481,"15"
482,"25"
483,"18"
484,"19"
485,"12"
486,"15"
487,"19"
488,"13"
489,"13"
490,"9"
491,"15"
492,"16"
493,"11"
494,"14"
495,"9"
496,"12"
497,"7"
498,"13"
499,"9"
500,"12"
501,"10"
502,"6"
503,"8"
504,"3"
505,"4"
506,"7"
507,"12"
508,"7"
509,"8"
510,"16"
511,"10"
512,"9"
513,"10"
514,"10"
515,"9"
516,"8"
517,"9"
518,"12"
519,"17"
520,"25"
521,"35"
522,"39"
523,"44"
524,"64"
525,"51"
526,"62"
527,"59"
528,"56"
529,"43"
530,"57"
531,"35"
532,"41"
533,"27"
534,"31"
535,"14"
536,"12"
537,"10"
538,"7"
539,"10"
540,"8"
541,"12"
542,"6"
543,"3"
544,"4"
545,"4"
546,"3"
547,"4"
548,"6"
549,"8"
550,"7"
551,"5"
552,"8"
553,"3"
554,"8"
555,"8"
556,"13"
557,"8"
558,"8"
559,"9"
560,"10"
561,"10"
562,"11"
563,"13"
564,"18"
565,"10"
566,"14"
567,"9"
568,"7"
569,"8"
570,"9"
571,"9"
572,"10"
573,"9"
574,"8"
575,"8"
576,"9"
577,"8"
578,"9"
579,"6"
580,"8"
581,"11"
582,"9"
583,"9"
584,"4"
585,"12"
586,"17"
587,"10"
588,"12"
589,"14"
590,"19"
591,"17"
592,"7"
593,"9"
594,"12"
595,"9"
596,"11"
597,"3"
598,"6"
599,"7"
600,"10"
601,"3"
602,"5"
603,"6"
604,"6"
605,"7"
606,"8"
607,"3"
608,"7"
609,"6"
610,"9"
611,"12"
612,"12"
613,"11"
614,"9"
615,"12"
616,"12"
617,"18"
618,"13"
619,"6"
620,"18"
621,"15"
622,"13"
623,"15"
624,"25"
625,"26"
626,"19"
627,"29"
628,"45"
629,"43"
630,"40"
631,"39"
632,"39"
633,"38"
634,"38"
635,"31"
636,"43"
637,"21"
638,"43"
639,"46"
640,"37"
641,"46"
642,"32"
643,"45"
644,"29"
645,"34"
646,"33"
647,"32"
648,"31"
649,"22"
650,"25"
651,"24"
652,"10"
653,"20"
654,"16"
655,"19"
656,"19"
657,"18"
658,"16"
659,"15"
660,"27"
661,"35"
662,"39"
663,"48"
664,"53"
665,"68"
666,"64"
667,"68"
668,"56"
669,"88"
670,"84"
671,"74"
672,"60"
673,"80"
674,"65"
675,"54"
676,"45"
677,"39"
678,"27"
679,"24"
680,"23"
681,"19"
682,"13"
683,"16"
684,"10"
685,"4"
686,"8"
687,"4"
688,"5"
689,"9"
690,"7"
691,"6"
692,"4"
693,"10"
694,"12"
695,"12"
696,"17"
697,"14"
698,"16"
699,"20"
700,"28"
701,"32"
702,"37"
703,"56"
704,"58"
705,"57"
706,"59"
707,"57"
708,"54"
709,"57"
710,"59"
711,"47"
712,"47"
713,"45"
714,"42"
715,"28"
716,"25"
717,"20"
718,"17"
719,"13"
720,"12"
721,"11"
722,"8"
723,"6"
724,"4"
725,"8"
726,"5"
727,"11"
728,"9"
729,"5"
730,"14"
731,"12"
732,"8"
733,"10"
734,"8"
735,"16"
736,"15"
737,"21"
738,"28"
739,"23"
740,"27"
741,"23"
742,"32"
743,"33"
744,"41"
745,"39"
746,"31"
747,"39"
748,"43"
749,"35"
750,"37"
751,"27"
752,"31"
753,"27"
754,"27"
755,"22"
756,"26"
757,"11"
758,"21"
759,"20"
760,"17"
761,"11"
762,"17"
763,"15"
764,"13"
765,"12"
766,"13"
767,"20"
768,"15"
769,"12"
770,"19"
771,"17"
772,"32"
773,"34"
774,"45"
775,"57"
776,"68"
777,"107"
778,"130"
779,"171"
780,"192"
781,"250"
782,"301"
783,"333"
784,"389"
785,"401"
786,"424"
787,"442"
788,"473"
789,"438"
790,"388"
791,"391"
792,"333"
793,"323"
794,"216"
795,"232"
796,"141"
797,"139"
798,"90"
799,"74"
800,"60"
801,"44"
802,"26"
803,"21"
804,"25"
805,"21"
806,"17"
807,"42"
808,"23"
809,"27"
810,"19"
811,"17"
812,"17"
813,"25"
814,"10"
815,"22"
816,"13"
817,"27"
818,"20"
819,"12"
820,"14"
821,"20"
822,"18"
823,"20"
824,"16"
825,"19"
826,"30"
827,"25"
828,"27"
829,"18"
830,"21"
831,"25"
832,"18"
833,"20"
834,"23"
835,"24"
836,"23"
837,"14"
838,"21"
839,"25"
840,"19"
841,"15"
842,"14"
843,"10"
844,"21"
845,"19"
846,"19"
847,"15"
848,"17"
849,"11"
850,"22"
851,"21"
852,"18"
853,"15"
854,"22"
855,"13"
856,"17"
857,"18"
858,"21"
859,"19"
860,"21"
861,"22"
862,"22"
863,"20"
864,"30"
865,"19"
866,"27"
867,"20"
868,"28"
869,"35"
870,"36"
871,"28"
872,"21"
873,"29"
874,"36"
875,"30"
876,"62"
877,"66"
878,"84"
879,"82"
880,"97"
881,"89"
882,"113"
883,"78"
884,"96"
885,"83"
886,"73"
887,"67"
888,"81"
889,"60"
890,"72"
891,"56"
892,"73"
893,"63"
894,"49"
895,"57"
896,"47"
897,"56"
898,"37"
899,"34"
900,"49"
901,"31"
902,"26"
903,"44"
904,"48"
905,"26"
906,"25"
907,"42"
908,"35"
909,"32"
910,"36"
911,"34"
912,"44"
913,"32"
914,"37"
915,"35"
916,"36"
917,"45"
918,"38"
919,"41"
920,"41"
921,"43"
922,"48"
923,"50"
924,"56"
925,"51"
926,"56"
927,"42"
928,"51"
929,"55"
930,"56"
931,"54"
932,"67"
933,"61"
934,"48"
935,"66"
936,"60"
937,"85"
938,"90"
939,"82"
940,"90"
941,"74"
942,"105"
943,"112"
944,"100"
945,"98"
946,"100"
947,"101"
948,"120"
949,"116"
950,"115"
951,"123"
952,"114"
953,"115"
954,"121"
955,"114"
956,"115"
957,"123"
958,"128"
959,"129"
960,"124"
961,"113"
962,"114"
963,"105"
964,"114"
965,"96"
966,"104"
967,"111"
968,"95"
969,"100"
970,"94"
971,"90"
972,"85"
973,"96"
974,"81"
975,"96"
976,"70"
977,"81"
978,"69"
979,"84"
980,"67"
981,"62"
982,"76"
983,"90"
984,"64"
985,"82"
986,"75"
987,"71"
988,"64"
989,"72"
990,"79"
991,"70"
992,"71"
993,"82"
994,"78"
995,"78"
996,"83"
997,"114"
998,"109"
999,"115"
1000,"134"
1001,"137"
1002,"151"
1003,"116"
1004,"149"
1005,"166"
1006,"169"
1007,"167"
1008,"170"
1009,"175"
1010,"197"
1011,"192"
1012,"173"
1013,"177"
1014,"165"
1015,"149"
1016,"144"
1017,"132"
1018,"116"
1019,"105"
1020,"96"
1021,"79"
1022,"84"
1023,"82"
1024,"60"
1025,"88"
1026,"69"
1027,"76"
1028,"73"
1029,"64"
1030,"80"
1031,"81"
1032,"70"
1033,"73"
1034,"94"
1035,"74"
1036,"76"
1037,"91"
1038,"87"
1039,"85"
1040,"74"
1041,"93"
1042,"84"
1043,"92"
1044,"94"
1045,"96"
