Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH003-300sec-1"
Duration Time,300
Ambient Temperature,"101.6"
Detector Temperature,"-39.5"
Valid Accumulated Counts,"466594"
Raw Accumulated Counts,"523429"
Valid Count Last Packet,"1501"
Raw Count Last Packet,"1687"
Live Time,283.746368
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"0"
7,"1"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"1"
18,"0"
19,"1"
20,"2"
21,"2"
22,"9"
23,"6"
24,"11"
25,"12"
26,"29"
27,"37"
28,"36"
29,"56"
30,"86"
31,"92"
32,"95"
33,"115"
34,"107"
35,"126"
36,"140"
37,"138"
38,"154"
39,"127"
40,"152"
41,"138"
42,"146"
43,"132"
44,"130"
45,"125"
46,"156"
47,"163"
48,"150"
49,"171"
50,"155"
51,"173"
52,"143"
53,"180"
54,"154"
55,"165"
56,"164"
57,"189"
58,"200"
59,"186"
60,"178"
61,"174"
62,"196"
63,"177"
64,"206"
65,"202"
66,"177"
67,"198"
68,"170"
69,"168"
70,"181"
71,"190"
72,"192"
73,"162"
74,"170"
75,"151"
76,"162"
77,"162"
78,"156"
79,"170"
80,"156"
81,"165"
82,"152"
83,"141"
84,"153"
85,"168"
86,"177"
87,"159"
88,"148"
89,"155"
90,"138"
91,"138"
92,"147"
93,"154"
94,"164"
95,"148"
96,"170"
97,"131"
98,"140"
99,"131"
100,"108"
101,"128"
102,"120"
103,"135"
104,"124"
105,"112"
106,"135"
107,"134"
108,"120"
109,"109"
110,"120"
111,"129"
112,"106"
113,"122"
114,"111"
115,"132"
116,"125"
117,"126"
118,"112"
119,"123"
120,"125"
121,"105"
122,"115"
123,"101"
124,"95"
125,"119"
126,"98"
127,"111"
128,"108"
129,"99"
130,"112"
131,"86"
132,"92"
133,"98"
134,"96"
135,"105"
136,"96"
137,"102"
138,"93"
139,"89"
140,"116"
141,"91"
142,"108"
143,"109"
144,"107"
145,"107"
146,"87"
147,"111"
148,"103"
149,"108"
150,"96"
151,"119"
152,"90"
153,"88"
154,"92"
155,"66"
156,"90"
157,"95"
158,"96"
159,"87"
160,"91"
161,"95"
162,"111"
163,"126"
164,"124"
165,"108"
166,"123"
167,"115"
168,"90"
169,"112"
170,"98"
171,"94"
172,"99"
173,"70"
174,"82"
175,"67"
176,"77"
177,"69"
178,"61"
179,"79"
180,"79"
181,"76"
182,"72"
183,"82"
184,"75"
185,"79"
186,"65"
187,"73"
188,"57"
189,"73"
190,"56"
191,"63"
192,"70"
193,"75"
194,"61"
195,"59"
196,"61"
197,"68"
198,"68"
199,"76"
200,"53"
201,"74"
202,"62"
203,"56"
204,"50"
205,"64"
206,"52"
207,"51"
208,"56"
209,"49"
210,"44"
211,"39"
212,"48"
213,"49"
214,"47"
215,"46"
216,"40"
217,"64"
218,"59"
219,"73"
220,"73"
221,"83"
222,"108"
223,"116"
224,"139"
225,"151"
226,"137"
227,"138"
228,"163"
229,"147"
230,"118"
231,"135"
232,"141"
233,"114"
234,"113"
235,"90"
236,"112"
237,"69"
238,"67"
239,"64"
240,"69"
241,"61"
242,"48"
243,"45"
244,"56"
245,"51"
246,"67"
247,"64"
248,"61"
249,"47"
250,"47"
251,"53"
252,"48"
253,"42"
254,"45"
255,"42"
256,"25"
257,"37"
258,"47"
259,"49"
260,"43"
261,"54"
262,"42"
263,"50"
264,"53"
265,"32"
266,"43"
267,"35"
268,"49"
269,"56"
270,"50"
271,"50"
272,"50"
273,"54"
274,"38"
275,"41"
276,"39"
277,"46"
278,"44"
279,"32"
280,"47"
281,"36"
282,"44"
283,"44"
284,"52"
285,"76"
286,"110"
287,"152"
288,"214"
289,"263"
290,"361"
291,"439"
292,"517"
293,"589"
294,"654"
295,"665"
296,"664"
297,"613"
298,"481"
299,"454"
300,"353"
301,"292"
302,"221"
303,"172"
304,"180"
305,"171"
306,"205"
307,"282"
308,"427"
