Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH001-300sec-8"
Duration Time,300
Ambient Temperature,"99.1"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"704381"
Raw Accumulated Counts,"790158"
Valid Count Last Packet,"2341"
Raw Count Last Packet,"2610"
Live Time,275.581207
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"1"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"2"
22,"7"
23,"2"
24,"7"
25,"14"
26,"21"
27,"37"
28,"38"
29,"45"
30,"50"
31,"79"
32,"83"
33,"79"
34,"93"
35,"100"
36,"106"
37,"113"
38,"110"
39,"113"
40,"119"
41,"146"
42,"118"
43,"106"
44,"111"
45,"96"
46,"114"
47,"119"
48,"133"
49,"142"
50,"130"
51,"118"
52,"112"
53,"135"
54,"146"
55,"157"
56,"128"
57,"152"
58,"166"
59,"174"
60,"180"
61,"153"
62,"162"
63,"148"
64,"155"
65,"151"
66,"155"
67,"175"
68,"154"
69,"147"
70,"174"
71,"173"
72,"174"
73,"144"
74,"160"
75,"164"
76,"158"
77,"142"
78,"178"
79,"165"
80,"159"
81,"132"
82,"131"
83,"128"
84,"122"
85,"118"
86,"126"
87,"129"
88,"121"
89,"148"
90,"128"
91,"117"
92,"117"
93,"125"
94,"127"
95,"137"
96,"121"
97,"107"
98,"113"
99,"108"
100,"120"
101,"120"
102,"99"
103,"120"
104,"101"
105,"95"
106,"108"
107,"117"
108,"120"
109,"113"
110,"105"
111,"98"
112,"102"
113,"101"
114,"87"
115,"97"
116,"97"
117,"90"
118,"104"
119,"94"
120,"78"
121,"70"
122,"89"
123,"96"
124,"91"
125,"83"
126,"98"
127,"78"
128,"84"
129,"84"
130,"71"
131,"82"
132,"91"
133,"80"
134,"85"
135,"99"
136,"84"
137,"71"
138,"107"
139,"80"
140,"89"
141,"72"
142,"92"
143,"77"
144,"85"
145,"78"
146,"74"
147,"65"
148,"76"
149,"74"
150,"77"
151,"75"
152,"74"
153,"75"
154,"67"
155,"77"
156,"81"
157,"79"
158,"68"
159,"67"
160,"70"
161,"95"
162,"79"
163,"94"
164,"81"
165,"118"
166,"115"
167,"110"
168,"109"
169,"84"
170,"87"
171,"99"
172,"71"
173,"84"
174,"70"
175,"67"
176,"74"
177,"73"
178,"64"
179,"68"
180,"80"
181,"84"
182,"78"
183,"79"
184,"82"
185,"77"
186,"70"
187,"74"
188,"59"
189,"50"
190,"57"
191,"58"
192,"63"
193,"65"
194,"69"
195,"63"
196,"80"
197,"81"
198,"111"
199,"94"
200,"88"
201,"98"
202,"86"
203,"78"
204,"60"
205,"69"
206,"67"
207,"62"
208,"51"
209,"49"
210,"59"
211,"48"
212,"40"
213,"54"
214,"53"
215,"59"
216,"49"
217,"62"
218,"61"
219,"67"
220,"67"
221,"81"
222,"74"
223,"90"
224,"127"
225,"105"
226,"121"
227,"138"
228,"151"
229,"135"
230,"164"
231,"188"
232,"186"
233,"191"
234,"161"
235,"189"
236,"167"
237,"115"
238,"112"
239,"92"
240,"81"
241,"63"
242,"70"
243,"62"
244,"52"
245,"62"
246,"51"
247,"47"
248,"56"
249,"60"
250,"53"
251,"54"
252,"54"
253,"51"
254,"56"
255,"52"
256,"61"
257,"60"
258,"44"
259,"58"
260,"64"
261,"67"
262,"69"
263,"85"
264,"81"
265,"90"
266,"83"
267,"87"
268,"86"
269,"94"
270,"75"
271,"90"
272,"111"
273,"81"
274,"66"
275,"77"
276,"63"
277,"68"
278,"65"
279,"68"
280,"47"
281,"71"
282,"59"
283,"56"
284,"45"
285,"59"
286,"63"
287,"60"
288,"71"
289,"83"
290,"114"
291,"141"
292,"111"
293,"151"
294,"145"
295,"141"
296,"144"
297,"157"
298,"156"
299,"139"
300,"136"
301,"137"
302,"168"
303,"176"
304,"160"
305,"263"
306,"333"
307,"550"
308,"948"
309,"1580"
310,"2643"
311,"4322"
312,"6849"
313,"10072"
314,"14458"
315,"19530"
316,"24973"
317,"30101"
318,"35056"
319,"37927"
320,"39146"
321,"38497"
322,"35355"
323,"31322"
324,"26259"
325,"21124"
326,"16002"
327,"11589"
328,"8227"
329,"5607"
330,"3717"
331,"2581"
332,"1724"
333,"1265"
334,"884"
335,"764"
336,"600"
337,"576"
338,"545"
339,"628"
340,"651"
341,"790"
342,"888"
343,"1130"
344,"1474"
345,"1953"
346,"2559"
347,"3388"
348,"4251"
349,"4962"
350,"5768"
351,"6349"
352,"6949"
353,"6905"
354,"6777"
355,"6168"
356,"5327"
357,"4557"
358,"3543"
359,"2724"
360,"2152"
361,"1425"
362,"987"
363,"649"
364,"456"
365,"301"
366,"266"
367,"172"
368,"130"
369,"96"
370,"112"
371,"99"
372,"104"
373,"117"
374,"105"
375,"94"
376,"89"
377,"91"
378,"108"
379,"79"
380,"85"
381,"69"
382,"89"
383,"89"
384,"107"
385,"61"
386,"64"
387,"58"
388,"54"
389,"56"
390,"44"
391,"34"
392,"36"
393,"27"
394,"23"
395,"33"
396,"25"
397,"15"
398,"19"
399,"15"
400,"15"
401,"23"
402,"19"
403,"25"
404,"22"
405,"9"
406,"17"
407,"11"
408,"25"
409,"27"
410,"15"
411,"19"
412,"13"
413,"19"
414,"24"
415,"19"
416,"19"
417,"22"
418,"28"
419,"18"
420,"26"
421,"18"
422,"22"
423,"29"
424,"23"
425,"24"
426,"23"
427,"25"
428,"24"
429,"30"
430,"40"
431,"33"
432,"36"
433,"29"
434,"32"
435,"29"
436,"24"
437,"27"
438,"19"
439,"19"
440,"9"
441,"9"
442,"9"
443,"12"
444,"9"
445,"7"
446,"1"
447,"12"
448,"8"
449,"6"
450,"2"
451,"6"
452,"5"
453,"2"
454,"1"
455,"11"
456,"6"
457,"6"
458,"5"
459,"5"
460,"6"
461,"7"
462,"8"
463,"4"
464,"9"
465,"7"
466,"13"
467,"6"
468,"3"
469,"6"
470,"10"
471,"4"
472,"6"
473,"18"
474,"8"
475,"12"
476,"12"
477,"17"
478,"13"
479,"14"
480,"15"
481,"15"
482,"19"
483,"18"
484,"19"
485,"23"
486,"20"
487,"20"
488,"21"
489,"17"
490,"17"
491,"15"
492,"15"
493,"12"
494,"10"
495,"7"
496,"4"
497,"6"
498,"13"
499,"4"
500,"4"
501,"4"
502,"15"
503,"5"
504,"6"
505,"5"
506,"6"
507,"9"
508,"5"
509,"6"
510,"8"
511,"5"
512,"9"
513,"10"
514,"2"
515,"9"
516,"8"
517,"8"
518,"7"
519,"13"
520,"18"
521,"19"
522,"20"
523,"35"
524,"33"
525,"35"
526,"28"
527,"37"
528,"26"
529,"22"
530,"31"
531,"17"
532,"16"
533,"17"
534,"15"
535,"13"
536,"15"
537,"9"
538,"8"
539,"13"
540,"4"
541,"10"
542,"4"
543,"3"
544,"11"
545,"9"
546,"5"
547,"10"
548,"3"
549,"5"
550,"7"
551,"7"
552,"6"
553,"6"
554,"7"
555,"7"
556,"7"
557,"8"
558,"8"
559,"5"
560,"5"
561,"10"
562,"5"
563,"4"
564,"4"
565,"4"
566,"8"
567,"9"
568,"3"
569,"3"
570,"10"
571,"6"
572,"2"
573,"4"
574,"1"
575,"8"
576,"4"
577,"3"
578,"10"
579,"8"
580,"9"
581,"9"
582,"15"
583,"11"
584,"15"
585,"9"
586,"15"
587,"8"
588,"7"
589,"9"
590,"8"
591,"5"
592,"5"
593,"8"
594,"10"
595,"6"
596,"5"
597,"10"
598,"7"
599,"8"
600,"11"
601,"4"
602,"4"
603,"6"
604,"2"
605,"6"
606,"10"
607,"7"
608,"5"
609,"1"
610,"3"
611,"3"
612,"1"
613,"8"
614,"7"
615,"9"
616,"4"
617,"3"
618,"4"
619,"6"
620,"8"
621,"3"
622,"7"
623,"7"
624,"7"
625,"8"
626,"6"
627,"11"
628,"10"
629,"14"
630,"19"
631,"14"
632,"23"
633,"22"
634,"27"
635,"39"
636,"39"
637,"52"
638,"56"
639,"48"
640,"57"
641,"49"
642,"71"
643,"58"
644,"49"
645,"46"
646,"33"
647,"32"
648,"23"
649,"27"
650,"10"
651,"13"
652,"6"
653,"10"
654,"4"
655,"10"
656,"10"
657,"9"
658,"9"
659,"8"
660,"7"
661,"14"
662,"15"
663,"13"
664,"27"
665,"25"
666,"25"
667,"24"
668,"34"
669,"43"
670,"41"
671,"38"
672,"43"
673,"45"
674,"43"
675,"38"
676,"30"
677,"33"
678,"20"
679,"22"
680,"22"
681,"13"
682,"9"
683,"5"
684,"13"
685,"7"
686,"7"
687,"10"
688,"3"
689,"7"
690,"8"
691,"1"
692,"6"
693,"3"
694,"8"
695,"8"
696,"13"
697,"6"
698,"10"
699,"16"
700,"11"
701,"15"
702,"15"
703,"10"
704,"17"
705,"21"
706,"23"
707,"26"
708,"19"
709,"22"
710,"19"
711,"20"
712,"16"
713,"18"
714,"15"
715,"16"
716,"6"
717,"14"
718,"4"
719,"3"
720,"6"
721,"7"
722,"3"
723,"11"
724,"4"
725,"8"
726,"2"
727,"9"
728,"7"
729,"5"
730,"4"
731,"7"
732,"6"
733,"5"
734,"7"
735,"8"
736,"10"
737,"9"
738,"12"
739,"6"
740,"11"
741,"4"
742,"13"
743,"15"
744,"11"
745,"20"
746,"9"
747,"24"
748,"16"
749,"17"
750,"9"
751,"24"
752,"19"
753,"11"
754,"7"
755,"8"
756,"8"
757,"5"
758,"2"
759,"9"
760,"9"
761,"11"
762,"9"
763,"11"
764,"14"
765,"5"
766,"18"
767,"7"
768,"11"
769,"3"
770,"15"
771,"8"
772,"12"
773,"9"
774,"14"
775,"16"
776,"23"
777,"25"
778,"34"
779,"34"
780,"51"
781,"65"
782,"57"
783,"62"
784,"95"
785,"104"
786,"129"
787,"104"
788,"108"
789,"98"
790,"92"
791,"83"
792,"75"
793,"82"
794,"47"
795,"36"
796,"49"
797,"22"
798,"30"
799,"23"
800,"20"
801,"12"
802,"15"
803,"10"
804,"12"
805,"6"
806,"11"
807,"9"
808,"5"
809,"10"
810,"5"
811,"4"
812,"6"
813,"9"
814,"4"
815,"5"
816,"11"
817,"10"
818,"12"
819,"7"
820,"5"
821,"6"
822,"10"
823,"18"
824,"5"
825,"16"
826,"9"
827,"10"
828,"16"
829,"12"
830,"12"
831,"13"
832,"10"
833,"13"
834,"11"
835,"22"
836,"17"
837,"21"
838,"12"
839,"12"
840,"11"
841,"14"
842,"12"
843,"15"
844,"14"
845,"9"
846,"8"
847,"7"
848,"8"
849,"11"
850,"6"
851,"13"
852,"16"
853,"14"
854,"12"
855,"9"
856,"12"
857,"10"
858,"9"
859,"14"
860,"10"
861,"16"
862,"13"
863,"19"
864,"10"
865,"17"
866,"13"
867,"8"
868,"23"
869,"15"
870,"17"
871,"20"
872,"21"
873,"27"
874,"25"
875,"25"
876,"23"
877,"25"
878,"30"
879,"33"
880,"17"
881,"26"
882,"25"
883,"28"
884,"39"
885,"34"
886,"34"
887,"26"
888,"14"
889,"22"
890,"26"
891,"18"
892,"22"
893,"26"
894,"24"
895,"30"
896,"14"
897,"14"
898,"20"
899,"26"
900,"16"
901,"9"
902,"19"
903,"17"
904,"22"
905,"18"
906,"14"
907,"13"
908,"22"
909,"23"
910,"21"
911,"28"
912,"19"
913,"30"
914,"15"
915,"14"
916,"20"
917,"19"
918,"24"
919,"19"
920,"26"
921,"29"
922,"35"
923,"23"
924,"16"
925,"26"
926,"32"
927,"29"
928,"20"
929,"29"
930,"33"
931,"37"
932,"36"
933,"39"
934,"44"
935,"31"
936,"34"
937,"44"
938,"49"
939,"46"
940,"46"
941,"49"
942,"57"
943,"56"
944,"47"
945,"63"
946,"64"
947,"79"
948,"76"
949,"71"
950,"68"
951,"70"
952,"66"
953,"68"
954,"78"
955,"77"
956,"77"
957,"67"
958,"73"
959,"82"
960,"90"
961,"83"
962,"74"
963,"76"
964,"74"
965,"75"
966,"74"
967,"62"
968,"59"
969,"72"
970,"61"
971,"62"
972,"56"
973,"59"
974,"65"
975,"66"
976,"48"
977,"49"
978,"52"
979,"51"
980,"53"
981,"52"
982,"51"
983,"59"
984,"44"
985,"48"
986,"52"
987,"42"
988,"47"
989,"55"
990,"54"
991,"48"
992,"53"
993,"60"
994,"64"
995,"56"
996,"72"
997,"80"
998,"101"
999,"93"
1000,"98"
1001,"107"
1002,"121"
1003,"130"
1004,"133"
1005,"132"
1006,"134"
1007,"127"
1008,"147"
1009,"151"
1010,"143"
1011,"145"
1012,"143"
1013,"168"
1014,"121"
1015,"127"
1016,"104"
1017,"91"
1018,"78"
1019,"73"
1020,"55"
1021,"56"
1022,"62"
1023,"60"
1024,"47"
1025,"53"
1026,"67"
1027,"58"
1028,"45"
1029,"37"
1030,"56"
1031,"58"
1032,"41"
1033,"38"
1034,"52"
1035,"58"
1036,"54"
1037,"53"
1038,"65"
1039,"86"
1040,"56"
1041,"51"
1042,"60"
1043,"64"
1044,"52"
1045,"57"
1046,"69"
1047,"67"
1048,"55"
1049,"55"
1050,"64"
1051,"77"
1052,"85"
1053,"76"
1054,"87"
1055,"75"
1056,"67"
1057,"78"
1058,"82"
1059,"71"
1060,"72"
1061,"85"
1062,"86"
1063,"76"
1064,"88"
1065,"78"
1066,"98"
1067,"83"
1068,"94"
1069,"78"
1070,"97"
1071,"85"
1072,"89"
1073,"94"
1074,"92"
1075,"95"
1076,"99"
1077,"104"
1078,"89"
1079,"93"
1080,"103"
1081,"94"
1082,"88"
1083,"100"
1084,"94"
1085,"90"
1086,"82"
1087,"77"
1088,"80"
1089,"83"
1090,"70"
1091,"94"
1092,"93"
1093,"91"
1094,"85"
1095,"85"
1096,"95"
1097,"87"
1098,"90"
1099,"90"
1100,"97"
1101,"93"
1102,"114"
1103,"76"
1104,"97"
1105,"94"
1106,"109"
1107,"94"
1108,"94"
1109,"118"
1110,"95"
1111,"102"
1112,"86"
1113,"97"
1114,"75"
1115,"101"
1116,"89"
1117,"93"
1118,"81"
1119,"86"
1120,"81"
1121,"96"
1122,"76"
1123,"107"
1124,"79"
1125,"92"
1126,"93"
1127,"107"
1128,"88"
1129,"124"
1130,"123"
1131,"121"
1132,"146"
1133,"139"
1134,"116"
1135,"157"
1136,"132"
1137,"156"
1138,"147"
1139,"146"
1140,"118"
1141,"128"
1142,"116"
1143,"106"
1144,"112"
1145,"87"
1146,"88"
1147,"119"
1148,"88"
1149,"95"
1150,"85"
1151,"109"
1152,"104"
1153,"107"
1154,"118"
1155,"111"
1156,"109"
1157,"125"
1158,"83"
1159,"95"
1160,"97"
1161,"107"
1162,"110"
1163,"110"
1164,"122"
1165,"86"
1166,"112"
1167,"100"
1168,"101"
1169,"93"
