Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH004-300sec-1"
Duration Time,300
Ambient Temperature,"103.9"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"641037"
Raw Accumulated Counts,"713789"
Valid Count Last Packet,"2086"
Raw Count Last Packet,"2358"
Live Time,277.842896
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,771
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"2"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"2"
19,"0"
20,"0"
21,"1"
22,"3"
23,"5"
24,"9"
25,"9"
26,"19"
27,"26"
28,"37"
29,"42"
30,"55"
31,"66"
32,"73"
33,"87"
34,"87"
35,"101"
36,"100"
37,"116"
38,"104"
39,"99"
40,"135"
41,"97"
42,"126"
43,"116"
44,"109"
45,"110"
46,"106"
47,"106"
48,"111"
49,"137"
50,"140"
51,"127"
52,"124"
53,"129"
54,"123"
55,"128"
56,"143"
57,"136"
58,"146"
59,"138"
60,"138"
61,"163"
62,"135"
63,"165"
64,"142"
65,"152"
66,"139"
67,"143"
68,"143"
69,"139"
70,"125"
71,"123"
72,"135"
73,"147"
74,"138"
75,"128"
76,"153"
77,"165"
78,"123"
79,"126"
80,"130"
81,"111"
82,"110"
83,"129"
84,"116"
85,"131"
86,"120"
87,"121"
88,"129"
89,"98"
90,"129"
91,"102"
92,"129"
93,"112"
94,"101"
95,"109"
96,"114"
97,"102"
98,"123"
99,"106"
100,"95"
101,"84"
102,"91"
103,"114"
104,"86"
105,"92"
106,"92"
107,"88"
108,"91"
109,"91"
110,"89"
111,"91"
112,"100"
113,"69"
114,"91"
115,"95"
116,"79"
117,"89"
118,"95"
119,"92"
120,"83"
121,"77"
122,"107"
123,"73"
124,"75"
125,"69"
126,"89"
127,"71"
128,"87"
129,"74"
130,"69"
131,"91"
132,"91"
133,"84"
134,"79"
135,"64"
136,"86"
137,"69"
138,"85"
139,"75"
140,"71"
141,"79"
142,"84"
143,"80"
144,"78"
145,"83"
146,"83"
147,"85"
148,"72"
149,"85"
150,"94"
151,"63"
152,"98"
153,"63"
154,"69"
155,"72"
156,"79"
157,"63"
158,"81"
159,"77"
160,"76"
161,"79"
162,"83"
163,"85"
164,"77"
165,"70"
166,"79"
167,"69"
168,"90"
169,"60"
170,"70"
171,"73"
172,"79"
173,"70"
174,"72"
175,"59"
176,"47"
177,"66"
178,"58"
179,"59"
180,"62"
181,"46"
182,"75"
183,"61"
184,"65"
185,"67"
186,"63"
187,"61"
188,"52"
189,"56"
190,"65"
191,"51"
192,"64"
193,"39"
194,"55"
195,"57"
196,"76"
197,"60"
198,"63"
199,"79"
200,"73"
201,"69"
202,"59"
203,"62"
204,"56"
205,"41"
206,"52"
207,"45"
208,"49"
209,"44"
210,"39"
211,"45"
212,"44"
213,"52"
214,"46"
215,"38"
216,"38"
217,"57"
218,"49"
219,"67"
220,"55"
221,"69"
222,"66"
223,"73"
224,"74"
225,"94"
226,"90"
227,"110"
228,"133"
229,"138"
230,"165"
231,"151"
232,"182"
233,"179"
234,"177"
235,"146"
236,"130"
237,"110"
238,"107"
239,"95"
240,"60"
241,"59"
242,"49"
243,"47"
244,"51"
245,"32"
246,"48"
247,"37"
248,"51"
249,"42"
250,"32"
251,"44"
252,"39"
253,"41"
254,"43"
255,"44"
256,"47"
257,"42"
258,"53"
259,"44"
260,"50"
261,"52"
262,"65"
263,"75"
264,"59"
265,"64"
266,"65"
267,"55"
268,"67"
269,"71"
270,"64"
271,"62"
272,"69"
273,"56"
274,"54"
275,"58"
276,"60"
277,"60"
278,"50"
279,"45"
280,"46"
281,"53"
282,"50"
283,"52"
284,"45"
285,"64"
286,"52"
287,"50"
288,"75"
289,"75"
290,"99"
291,"106"
292,"133"
293,"127"
294,"120"
295,"127"
296,"165"
297,"166"
298,"143"
299,"132"
300,"150"
301,"150"
302,"143"
303,"145"
304,"160"
305,"203"
306,"343"
307,"534"
308,"839"
309,"1410"
310,"2325"
311,"4039"
312,"6114"
313,"9102"
314,"13063"
315,"17947"
316,"22824"
317,"28072"
318,"32619"
319,"35791"
320,"36719"
321,"35927"
322,"33254"
323,"29433"
324,"24658"
325,"19654"
326,"14904"
327,"10960"
328,"7662"
329,"5088"
330,"3301"
331,"2170"
332,"1293"
333,"845"
334,"597"
335,"376"
336,"335"
337,"263"
338,"265"
339,"254"
340,"297"
341,"397"
342,"480"
343,"722"
344,"996"
345,"1445"
346,"2000"
347,"2734"
348,"3410"
349,"4415"
350,"5083"
351,"5812"
352,"6147"
353,"6209"
354,"6102"
355,"5518"
356,"4798"
357,"4091"
358,"3238"
359,"2434"
360,"1844"
361,"1252"
362,"860"
363,"598"
364,"365"
365,"237"
366,"142"
367,"107"
368,"63"
369,"49"
370,"66"
371,"52"
372,"44"
373,"64"
374,"41"
