Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130306-KKH3.05-300sec-3"
Duration Time,300
Ambient Temperature,"91.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"389186"
Raw Accumulated Counts,"437327"
Valid Count Last Packet,"1280"
Raw Count Last Packet,"1428"
Live Time,286.386841
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,756
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"4"
21,"1"
22,"3"
23,"5"
24,"9"
25,"9"
26,"24"
27,"28"
28,"43"
29,"57"
30,"69"
31,"74"
32,"88"
33,"106"
34,"124"
35,"153"
36,"118"
37,"114"
38,"148"
39,"149"
40,"140"
41,"151"
42,"148"
43,"151"
44,"122"
45,"139"
46,"148"
47,"133"
48,"123"
49,"158"
50,"170"
51,"155"
52,"158"
53,"157"
54,"170"
55,"175"
56,"169"
57,"182"
58,"174"
59,"179"
60,"193"
61,"191"
62,"176"
63,"177"
64,"208"
65,"156"
66,"183"
67,"176"
68,"181"
69,"164"
70,"180"
71,"179"
72,"187"
73,"164"
74,"158"
75,"140"
76,"152"
77,"179"
78,"183"
79,"182"
80,"144"
81,"145"
82,"140"
83,"155"
84,"180"
85,"136"
86,"161"
87,"159"
88,"144"
89,"161"
90,"146"
91,"145"
92,"138"
93,"167"
94,"137"
95,"142"
96,"123"
97,"143"
98,"132"
99,"115"
100,"138"
101,"115"
102,"105"
103,"108"
104,"133"
105,"126"
106,"130"
107,"117"
108,"118"
109,"128"
110,"107"
111,"115"
112,"103"
113,"115"
114,"107"
115,"117"
116,"111"
117,"113"
118,"102"
119,"108"
120,"104"
121,"112"
122,"115"
123,"134"
124,"104"
125,"97"
126,"113"
127,"70"
128,"123"
129,"105"
130,"89"
131,"107"
132,"103"
133,"106"
134,"86"
135,"104"
136,"95"
137,"115"
138,"89"
139,"97"
140,"90"
141,"113"
142,"96"
143,"86"
144,"93"
145,"95"
146,"97"
147,"74"
148,"86"
149,"86"
150,"80"
151,"88"
152,"70"
153,"73"
154,"82"
155,"87"
156,"88"
157,"74"
158,"83"
159,"95"
160,"101"
161,"99"
162,"103"
163,"117"
164,"101"
165,"127"
166,"131"
167,"108"
168,"101"
169,"103"
170,"100"
171,"102"
172,"85"
173,"84"
174,"82"
175,"61"
176,"83"
177,"70"
178,"91"
179,"61"
180,"83"
181,"82"
182,"85"
183,"73"
184,"85"
185,"79"
186,"68"
187,"77"
188,"67"
189,"61"
190,"53"
191,"54"
192,"60"
193,"55"
194,"61"
195,"60"
196,"61"
197,"66"
198,"39"
199,"51"
200,"61"
201,"53"
202,"59"
203,"51"
204,"57"
205,"46"
206,"47"
207,"59"
208,"45"
209,"37"
210,"42"
211,"29"
212,"53"
213,"37"
214,"42"
215,"37"
216,"54"
217,"49"
218,"50"
219,"61"
220,"72"
221,"74"
222,"82"
223,"85"
224,"111"
225,"110"
226,"116"
227,"121"
228,"138"
229,"141"
230,"138"
231,"111"
232,"84"
233,"96"
234,"99"
235,"73"
236,"79"
237,"60"
238,"52"
239,"51"
240,"41"
241,"46"
242,"42"
243,"45"
244,"55"
245,"40"
246,"40"
247,"54"
248,"56"
249,"52"
250,"43"
251,"35"
252,"23"
253,"22"
254,"26"
255,"28"
256,"26"
257,"24"
258,"23"
259,"34"
260,"30"
261,"25"
262,"40"
263,"36"
264,"32"
265,"34"
266,"23"
267,"37"
268,"36"
269,"32"
270,"33"
271,"24"
272,"27"
273,"37"
274,"29"
275,"18"
276,"28"
277,"30"
278,"27"
279,"38"
280,"22"
281,"25"
282,"28"
283,"25"
284,"23"
285,"16"
286,"32"
287,"32"
288,"35"
289,"43"
290,"33"
291,"56"
292,"53"
293,"51"
294,"66"
295,"73"
296,"58"
297,"56"
298,"53"
299,"42"
300,"52"
301,"57"
302,"68"
303,"56"
304,"59"
305,"73"
306,"122"
307,"150"
308,"303"
309,"502"
310,"794"
311,"1313"
312,"2047"
313,"2993"
314,"4275"
315,"5861"
316,"7296"
317,"8873"
318,"10337"
319,"11178"
320,"11566"
321,"11343"
322,"10377"
323,"9267"
324,"7847"
325,"6187"
326,"4715"
327,"3394"
328,"2415"
329,"1669"
330,"1125"
331,"797"
332,"560"
333,"384"
334,"285"
335,"248"
336,"215"
337,"174"
338,"187"
339,"195"
340,"205"
341,"235"
342,"262"
343,"380"
344,"488"
345,"618"
346,"823"
347,"1132"
348,"1335"
349,"1652"
350,"1856"
351,"2116"
352,"2265"
353,"2173"
354,"2081"
355,"2037"
356,"1748"
357,"1473"
358,"1171"
359,"876"
360,"630"
361,"456"
362,"341"
363,"244"
364,"170"
365,"111"
366,"83"
367,"76"
368,"63"
369,"64"
370,"46"
371,"63"
372,"65"
373,"69"
374,"76"
375,"61"
376,"41"
377,"52"
378,"54"
379,"39"
380,"41"
381,"36"
382,"32"
383,"24"
384,"38"
385,"38"
386,"27"
387,"23"
388,"21"
389,"21"
390,"18"
391,"23"
392,"23"
393,"20"
394,"18"
395,"17"
396,"16"
397,"26"
398,"26"
399,"21"
400,"19"
401,"20"
402,"26"
403,"31"
404,"31"
405,"10"
406,"27"
407,"19"
408,"20"
409,"22"
410,"22"
411,"19"
412,"13"
413,"12"
414,"15"
415,"20"
416,"19"
417,"20"
418,"21"
419,"15"
420,"11"
421,"26"
422,"18"
423,"21"
424,"27"
425,"14"
426,"18"
427,"25"
428,"20"
429,"20"
430,"23"
431,"19"
432,"34"
433,"28"
434,"27"
435,"18"
436,"18"
437,"16"
438,"10"
439,"14"
440,"15"
441,"12"
442,"13"
443,"14"
444,"10"
445,"16"
446,"10"
447,"9"
448,"10"
