Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130306-KKH3.06-300sec-4"
Duration Time,300
Ambient Temperature,"100.9"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"622772"
Raw Accumulated Counts,"692899"
Valid Count Last Packet,"2107"
Raw Count Last Packet,"2353"
Live Time,278.480743
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,761
Channel#,Intensity
0,"0"
1,"2"
2,"1"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"1"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"3"
20,"1"
21,"3"
22,"1"
23,"2"
24,"7"
25,"6"
26,"17"
27,"21"
28,"29"
29,"43"
30,"55"
31,"57"
32,"80"
33,"68"
34,"94"
35,"106"
36,"89"
37,"115"
38,"110"
39,"108"
40,"111"
41,"118"
42,"121"
43,"106"
44,"108"
45,"108"
46,"100"
47,"109"
48,"107"
49,"124"
50,"137"
51,"107"
52,"122"
53,"113"
54,"102"
55,"129"
56,"144"
57,"134"
58,"141"
59,"156"
60,"151"
61,"153"
62,"149"
63,"161"
64,"151"
65,"138"
66,"144"
67,"149"
68,"164"
69,"155"
70,"143"
71,"156"
72,"154"
73,"141"
74,"153"
75,"137"
76,"134"
77,"173"
78,"132"
79,"124"
80,"137"
81,"120"
82,"137"
83,"127"
84,"159"
85,"134"
86,"132"
87,"160"
88,"141"
89,"128"
90,"122"
91,"113"
92,"110"
93,"107"
94,"119"
95,"109"
96,"104"
97,"103"
98,"111"
99,"93"
100,"86"
101,"87"
102,"111"
103,"87"
104,"97"
105,"105"
106,"86"
107,"114"
108,"110"
109,"96"
110,"93"
111,"70"
112,"86"
113,"85"
114,"75"
115,"101"
116,"83"
117,"88"
118,"89"
119,"72"
120,"93"
121,"88"
122,"77"
123,"83"
124,"74"
125,"82"
126,"81"
127,"97"
128,"79"
129,"91"
130,"84"
131,"74"
132,"71"
133,"72"
134,"89"
135,"75"
136,"78"
137,"70"
138,"74"
139,"95"
140,"67"
141,"69"
142,"84"
143,"69"
144,"81"
145,"74"
146,"77"
147,"79"
148,"94"
149,"66"
150,"78"
151,"66"
152,"87"
153,"89"
154,"81"
155,"64"
156,"79"
157,"73"
158,"73"
159,"65"
160,"77"
161,"90"
162,"96"
163,"109"
164,"113"
165,"122"
166,"133"
167,"107"
168,"104"
169,"89"
170,"77"
171,"72"
172,"73"
173,"74"
174,"62"
175,"65"
176,"50"
177,"84"
178,"78"
179,"79"
180,"86"
181,"95"
182,"85"
183,"113"
184,"99"
185,"126"
186,"115"
187,"82"
188,"87"
189,"84"
190,"89"
191,"71"
192,"82"
193,"60"
194,"71"
195,"90"
196,"85"
197,"69"
198,"80"
199,"78"
200,"83"
201,"91"
202,"86"
203,"60"
204,"65"
205,"70"
206,"60"
207,"60"
208,"63"
209,"50"
210,"44"
211,"50"
212,"52"
213,"38"
214,"38"
215,"49"
216,"70"
217,"47"
218,"75"
219,"56"
220,"82"
221,"103"
222,"99"
223,"112"
224,"111"
225,"125"
226,"154"
227,"154"
228,"177"
229,"179"
230,"161"
231,"205"
232,"198"
233,"190"
234,"170"
235,"138"
236,"133"
237,"106"
238,"102"
239,"95"
240,"81"
241,"61"
242,"88"
243,"70"
244,"83"
245,"77"
246,"65"
247,"66"
248,"62"
249,"71"
250,"67"
251,"63"
252,"78"
253,"60"
254,"68"
255,"49"
256,"40"
257,"63"
258,"57"
259,"49"
260,"40"
261,"53"
262,"55"
263,"65"
264,"63"
265,"65"
266,"69"
267,"72"
268,"61"
269,"77"
270,"77"
271,"63"
272,"66"
273,"67"
274,"71"
275,"64"
276,"48"
277,"51"
278,"45"
279,"52"
280,"48"
281,"52"
282,"57"
283,"42"
284,"44"
285,"51"
286,"44"
287,"48"
288,"54"
289,"60"
290,"66"
291,"65"
292,"52"
293,"71"
294,"52"
295,"57"
296,"65"
297,"66"
298,"104"
299,"70"
300,"100"
301,"86"
302,"114"
303,"109"
304,"152"
305,"214"
306,"268"
307,"482"
308,"811"
309,"1378"
310,"2326"
311,"3709"
312,"5732"
313,"8555"
314,"12457"
315,"16685"
316,"21187"
317,"25920"
318,"29914"
319,"32673"
320,"33799"
321,"33356"
322,"30706"
323,"27231"
324,"22587"
325,"18010"
326,"13820"
327,"10083"
328,"7142"
329,"4809"
330,"3189"
331,"2188"
332,"1439"
333,"1066"
334,"836"
335,"672"
336,"514"
337,"493"
338,"512"
339,"478"
340,"521"
341,"664"
342,"796"
343,"1037"
344,"1345"
345,"1771"
346,"2271"
347,"2934"
348,"3770"
349,"4508"
350,"5339"
351,"5830"
352,"6231"
353,"6317"
354,"5958"
355,"5568"
356,"4812"
357,"4038"
358,"3285"
359,"2430"
360,"1810"
361,"1271"
362,"878"
363,"592"
364,"373"
365,"270"
366,"210"
367,"147"
368,"116"
369,"83"
370,"89"
371,"85"
372,"102"
373,"90"
374,"97"
375,"108"
376,"78"
377,"66"
378,"85"
379,"66"
380,"79"
381,"75"
382,"93"
383,"68"
384,"74"
385,"78"
386,"62"
387,"59"
388,"48"
389,"53"
390,"36"
391,"46"
392,"35"
393,"32"
394,"25"
395,"18"
396,"20"
397,"20"
398,"26"
399,"19"
400,"16"
401,"20"
402,"13"
403,"10"
404,"18"
405,"11"
406,"11"
407,"15"
408,"12"
409,"16"
410,"18"
411,"17"
412,"18"
413,"16"
414,"17"
415,"13"
416,"22"
417,"14"
418,"16"
419,"20"
420,"18"
421,"21"
422,"12"
423,"14"
424,"16"
425,"16"
426,"11"
427,"8"
428,"14"
429,"11"
430,"19"
431,"15"
432,"14"
433,"16"
434,"11"
435,"12"
436,"11"
437,"8"
438,"14"
439,"8"
440,"5"
441,"9"
442,"5"
443,"8"
444,"6"
445,"7"
446,"3"
447,"6"
448,"8"
449,"7"
450,"9"
451,"5"
452,"6"
453,"6"
454,"5"
455,"8"
456,"7"
457,"8"
458,"6"
459,"8"
460,"6"
461,"7"
462,"5"
463,"6"
464,"11"
465,"8"
466,"7"
467,"6"
468,"4"
469,"4"
470,"4"
471,"6"
472,"8"
473,"8"
474,"11"
475,"10"
476,"8"
477,"12"
478,"7"
479,"13"
480,"17"
481,"17"
482,"15"
483,"11"
484,"12"
485,"9"
486,"23"
487,"11"
488,"12"
489,"13"
490,"5"
491,"8"
492,"10"
493,"7"
494,"7"
495,"6"
496,"9"
497,"6"
498,"8"
499,"7"
500,"9"
501,"11"
502,"9"
503,"2"
504,"5"
505,"4"
506,"4"
507,"1"
508,"3"
509,"3"
510,"6"
511,"4"
512,"4"
513,"3"
514,"4"
515,"3"
516,"4"
517,"5"
518,"6"
519,"13"
520,"9"
521,"10"
522,"9"
523,"15"
524,"17"
525,"13"
526,"15"
527,"17"
528,"18"
529,"26"
530,"10"
531,"10"
532,"7"
533,"8"
534,"5"
535,"12"
536,"8"
537,"2"
538,"5"
539,"9"
540,"4"
541,"6"
542,"2"
543,"3"
544,"3"
545,"7"
546,"4"
547,"2"
548,"6"
549,"2"
550,"7"
551,"6"
552,"10"
553,"9"
554,"6"
555,"5"
556,"4"
557,"4"
558,"10"
559,"5"
560,"5"
561,"10"
562,"7"
563,"4"
564,"6"
565,"4"
566,"4"
567,"5"
568,"13"
569,"4"
570,"5"
571,"7"
572,"5"
573,"7"
574,"5"
575,"3"
576,"8"
577,"8"
578,"3"
579,"5"
580,"3"
581,"5"
582,"1"
583,"9"
584,"8"
585,"8"
586,"4"
587,"7"
588,"7"
589,"6"
590,"6"
591,"7"
592,"8"
593,"7"
594,"7"
595,"10"
596,"7"
597,"8"
598,"7"
599,"9"
600,"7"
601,"4"
602,"6"
603,"11"
604,"5"
605,"4"
606,"6"
607,"5"
608,"3"
609,"6"
610,"7"
611,"9"
612,"3"
613,"4"
614,"3"
615,"4"
616,"3"
617,"10"
618,"7"
619,"12"
620,"5"
621,"4"
622,"9"
623,"16"
624,"6"
625,"10"
626,"8"
627,"13"
628,"11"
629,"23"
630,"15"
631,"26"
632,"23"
633,"20"
634,"32"
635,"24"
636,"33"
637,"48"
638,"43"
639,"47"
640,"57"
641,"44"
642,"48"
643,"31"
644,"30"
645,"43"
646,"29"
647,"26"
648,"21"
649,"15"
650,"16"
651,"24"
652,"14"
653,"10"
654,"14"
655,"8"
656,"7"
657,"12"
658,"13"
659,"10"
660,"9"
661,"12"
662,"22"
663,"20"
664,"32"
665,"31"
666,"26"
667,"34"
668,"45"
669,"46"
670,"52"
671,"36"
672,"42"
673,"44"
674,"49"
675,"37"
676,"27"
677,"22"
678,"22"
679,"14"
680,"21"
681,"17"
682,"9"
683,"8"
684,"11"
685,"11"
686,"6"
687,"7"
688,"12"
689,"11"
690,"9"
691,"7"
692,"10"
693,"9"
694,"9"
695,"14"
696,"14"
697,"21"
698,"12"
699,"24"
700,"22"
701,"42"
702,"29"
703,"48"
704,"41"
705,"52"
706,"50"
707,"53"
708,"54"
709,"59"
710,"63"
711,"37"
712,"44"
713,"36"
714,"24"
715,"22"
716,"20"
717,"11"
718,"14"
719,"11"
720,"1"
721,"3"
722,"4"
723,"7"
724,"2"
725,"10"
726,"5"
727,"9"
728,"10"
729,"9"
730,"9"
731,"4"
732,"5"
733,"6"
734,"9"
735,"11"
736,"8"
737,"15"
738,"17"
739,"12"
740,"15"
741,"28"
742,"23"
743,"28"
744,"18"
745,"33"
746,"31"
747,"33"
748,"24"
749,"38"
750,"25"
751,"22"
752,"13"
753,"17"
754,"16"
755,"14"
756,"20"
757,"12"
758,"14"
759,"11"
760,"6"
761,"9"
762,"6"
763,"9"
764,"11"
765,"9"
766,"8"
767,"8"
768,"9"
769,"3"
770,"7"
771,"8"
772,"21"
773,"14"
774,"17"
775,"22"
776,"36"
777,"32"
778,"57"
779,"60"
780,"93"
781,"113"
782,"109"
783,"114"
784,"155"
785,"181"
786,"158"
787,"182"
788,"183"
789,"165"
790,"175"
791,"157"
792,"131"
793,"100"
794,"101"
795,"80"
796,"58"
797,"65"
798,"30"
799,"36"
800,"22"
801,"21"
802,"23"
803,"15"
804,"7"
805,"11"
806,"18"
807,"12"
808,"10"
809,"11"
810,"10"
811,"14"
812,"13"
813,"10"
814,"9"
815,"11"
816,"17"
817,"10"
818,"10"
819,"9"
820,"12"
821,"8"
822,"15"
823,"22"
824,"9"
825,"16"
826,"12"
827,"20"
828,"10"
829,"23"
830,"25"
831,"18"
832,"22"
833,"17"
834,"15"
835,"14"
836,"20"
837,"12"
838,"12"
839,"5"
840,"11"
841,"13"
842,"10"
843,"13"
844,"14"
845,"17"
846,"15"
847,"10"
848,"10"
849,"16"
850,"12"
851,"17"
852,"13"
853,"17"
854,"14"
855,"10"
856,"12"
857,"10"
858,"9"
859,"12"
860,"10"
861,"20"
