Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130219-KKH1.10-300sec-8"
Duration Time,300
Ambient Temperature,"96.6"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"556898"
Raw Accumulated Counts,"617761"
Valid Count Last Packet,"1897"
Raw Count Last Packet,"2110"
Live Time,280.760132
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"1"
7,"1"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"2"
21,"3"
22,"2"
23,"4"
24,"1"
25,"14"
26,"17"
27,"21"
28,"29"
29,"42"
30,"54"
31,"53"
32,"69"
33,"89"
34,"108"
35,"121"
36,"105"
37,"108"
38,"99"
39,"116"
40,"121"
41,"117"
42,"122"
43,"102"
44,"109"
45,"135"
46,"124"
47,"134"
48,"105"
49,"126"
50,"119"
51,"124"
52,"151"
53,"147"
54,"141"
55,"158"
56,"149"
57,"160"
58,"141"
59,"152"
60,"152"
61,"169"
62,"182"
63,"165"
64,"166"
65,"135"
66,"132"
67,"156"
68,"149"
69,"145"
70,"178"
71,"163"
72,"118"
73,"131"
74,"152"
75,"140"
76,"144"
77,"135"
78,"149"
79,"141"
80,"137"
81,"114"
82,"116"
83,"111"
84,"132"
85,"128"
86,"118"
87,"102"
88,"122"
89,"122"
90,"125"
91,"114"
92,"114"
93,"98"
94,"123"
95,"106"
96,"123"
97,"112"
98,"103"
99,"118"
100,"102"
101,"109"
102,"116"
103,"104"
104,"108"
105,"108"
106,"99"
107,"85"
108,"78"
109,"96"
110,"91"
111,"91"
112,"95"
113,"91"
114,"103"
115,"84"
116,"92"
117,"89"
118,"98"
119,"89"
120,"88"
121,"85"
122,"93"
123,"89"
124,"92"
125,"81"
126,"88"
127,"87"
128,"82"
129,"83"
130,"73"
131,"84"
132,"86"
133,"84"
134,"80"
135,"83"
136,"75"
137,"73"
138,"72"
139,"95"
140,"73"
141,"71"
142,"83"
143,"77"
144,"92"
145,"95"
146,"68"
147,"79"
148,"76"
149,"71"
150,"72"
151,"85"
152,"73"
153,"73"
154,"78"
155,"71"
156,"80"
157,"94"
158,"96"
159,"88"
160,"103"
161,"136"
162,"133"
163,"159"
164,"184"
165,"205"
166,"208"
167,"192"
168,"181"
169,"140"
170,"130"
171,"106"
172,"119"
