Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130219-brickn679-300sec-6"
Duration Time,300
Ambient Temperature,"103.8"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"394019"
Raw Accumulated Counts,"448354"
Valid Count Last Packet,"1330"
Raw Count Last Packet,"1523"
Live Time,286.118958
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1"
1,"1"
2,"2"
3,"0"
4,"1"
5,"1"
6,"0"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"1"
20,"2"
21,"0"
22,"2"
23,"4"
24,"12"
25,"19"
26,"26"
27,"28"
28,"47"
29,"62"
30,"92"
31,"97"
32,"126"
33,"130"
34,"130"
35,"146"
36,"179"
37,"170"
38,"139"
39,"168"
40,"150"
41,"170"
42,"187"
43,"158"
44,"192"
45,"154"
46,"175"
47,"180"
48,"176"
49,"153"
50,"178"
51,"171"
52,"201"
53,"191"
54,"194"
55,"203"
56,"215"
57,"221"
58,"180"
59,"207"
60,"198"
61,"226"
62,"195"
63,"232"
64,"227"
65,"206"
66,"228"
67,"208"
68,"183"
69,"209"
70,"196"
71,"186"
72,"194"
73,"203"
74,"186"
75,"193"
76,"200"
77,"200"
78,"199"
79,"185"
80,"201"
81,"181"
82,"180"
83,"172"
84,"163"
85,"185"
86,"181"
87,"192"
88,"166"
89,"191"
90,"175"
91,"164"
92,"146"
93,"146"
94,"161"
95,"169"
96,"145"
97,"146"
98,"169"
99,"152"
100,"152"
101,"143"
102,"156"
103,"126"
104,"142"
105,"149"
106,"130"
107,"145"
108,"153"
109,"146"
110,"129"
111,"144"
112,"130"
113,"128"
114,"144"
115,"137"
116,"128"
117,"136"
118,"123"
119,"140"
120,"139"
121,"130"
122,"125"
123,"121"
124,"131"
125,"124"
126,"104"
127,"128"
128,"121"
129,"125"
130,"118"
131,"128"
132,"116"
133,"125"
134,"130"
135,"101"
136,"124"
137,"127"
138,"91"
139,"119"
140,"117"
141,"109"
142,"118"
143,"139"
144,"95"
145,"109"
146,"103"
147,"113"
148,"108"
149,"100"
150,"116"
151,"102"
152,"103"
153,"111"
154,"96"
155,"101"
156,"84"
157,"112"
158,"110"
159,"127"
160,"117"
161,"121"
162,"130"
163,"143"
164,"147"
165,"155"
166,"149"
167,"135"
168,"154"
169,"122"
170,"118"
171,"110"
172,"88"
173,"89"
174,"81"
175,"90"
176,"106"
177,"88"
178,"76"
179,"94"
180,"87"
181,"89"
182,"109"
183,"96"
184,"75"
185,"86"
186,"84"
187,"69"
188,"79"
189,"59"
190,"67"
191,"70"
192,"52"
193,"56"
194,"55"
195,"60"
196,"59"
197,"54"
198,"74"
199,"51"
200,"65"
201,"62"
202,"53"
203,"49"
204,"50"
205,"56"
206,"50"
207,"45"
208,"44"
209,"39"
210,"44"
211,"40"
212,"50"
213,"41"
214,"41"
215,"44"
216,"58"
217,"45"
218,"53"
219,"51"
220,"69"
221,"111"
222,"81"
223,"107"
224,"113"
225,"120"
226,"113"
227,"121"
228,"107"
229,"107"
230,"100"
231,"91"
232,"87"
233,"79"
234,"101"
235,"59"
236,"62"
237,"41"
238,"59"
239,"34"
240,"52"
241,"56"
242,"50"
243,"42"
244,"48"
245,"38"
246,"42"
247,"45"
248,"42"
249,"41"
250,"38"
251,"38"
252,"39"
253,"33"
254,"43"
255,"19"
256,"23"
257,"24"
258,"26"
259,"33"
260,"29"
261,"22"
262,"29"
263,"32"
264,"19"
265,"28"
266,"32"
267,"30"
268,"30"
269,"39"
270,"29"
271,"31"
272,"29"
273,"34"
274,"34"
275,"31"
276,"26"
277,"22"
278,"20"
279,"19"
280,"28"
281,"23"
282,"26"
283,"19"
284,"29"
285,"35"
286,"33"
287,"43"
288,"36"
289,"59"
290,"65"
291,"88"
292,"103"
293,"116"
294,"120"
295,"110"
296,"101"
297,"100"
298,"87"
299,"86"
300,"78"
301,"63"
302,"56"
303,"54"
304,"42"
305,"51"
306,"73"
307,"110"
308,"185"
309,"291"
310,"503"
311,"829"
312,"1264"
313,"1813"
314,"2706"
315,"3651"
316,"4733"
317,"5755"
318,"6669"
319,"7272"
320,"7534"
321,"7341"
322,"6686"
323,"5998"
324,"5093"
325,"4023"
326,"3161"
327,"2266"
328,"1598"
329,"1043"
330,"752"
331,"474"
332,"303"
333,"177"
334,"132"
335,"84"
336,"79"
337,"57"
338,"68"
339,"77"
340,"66"
341,"88"
342,"112"
343,"154"
344,"210"
345,"327"
346,"449"
347,"539"
348,"723"
349,"886"
350,"1094"
351,"1231"
