Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130219-KKH1.10-300sec-2"
Duration Time,300
Ambient Temperature,"89.7"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"658149"
Raw Accumulated Counts,"733797"
Valid Count Last Packet,"2227"
Raw Count Last Packet,"2426"
Live Time,277.247009
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,761
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"1"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"3"
21,"1"
22,"2"
23,"1"
24,"4"
25,"17"
26,"12"
27,"20"
28,"35"
29,"43"
30,"46"
31,"53"
32,"71"
33,"89"
34,"73"
35,"96"
36,"105"
37,"106"
38,"99"
39,"110"
40,"92"
41,"104"
42,"99"
43,"116"
44,"109"
45,"115"
46,"89"
47,"111"
48,"112"
49,"103"
50,"132"
51,"126"
52,"120"
53,"144"
54,"130"
55,"119"
56,"149"
57,"146"
58,"141"
59,"167"
60,"139"
61,"150"
62,"169"
63,"155"
64,"140"
65,"157"
66,"153"
67,"144"
68,"152"
69,"148"
70,"155"
71,"140"
72,"142"
73,"150"
74,"127"
75,"134"
76,"140"
77,"146"
78,"122"
79,"134"
80,"138"
81,"131"
82,"113"
83,"119"
84,"109"
85,"136"
86,"134"
87,"134"
88,"119"
89,"124"
90,"87"
91,"110"
92,"128"
93,"103"
94,"105"
95,"110"
96,"116"
97,"90"
98,"133"
99,"97"
100,"122"
101,"115"
102,"97"
103,"95"
104,"100"
105,"91"
106,"72"
107,"77"
108,"94"
109,"84"
110,"99"
111,"97"
112,"93"
113,"100"
114,"84"
115,"89"
116,"82"
117,"93"
118,"94"
119,"68"
120,"95"
121,"95"
122,"76"
123,"90"
124,"82"
125,"79"
126,"69"
127,"78"
128,"81"
129,"79"
130,"77"
131,"70"
132,"75"
133,"81"
134,"83"
135,"77"
136,"87"
137,"86"
138,"82"
139,"66"
140,"68"
141,"83"
142,"80"
143,"86"
144,"76"
145,"93"
146,"83"
147,"85"
148,"72"
149,"71"
150,"78"
151,"76"
152,"79"
153,"75"
154,"78"
155,"67"
156,"71"
157,"71"
158,"67"
159,"104"
160,"97"
161,"105"
162,"108"
163,"125"
164,"133"
165,"144"
166,"123"
167,"134"
168,"132"
169,"99"
170,"95"
171,"93"
172,"75"
173,"86"
174,"85"
175,"82"
176,"54"
177,"76"
178,"76"
179,"76"
180,"94"
181,"80"
182,"80"
183,"79"
184,"63"
185,"79"
186,"60"
187,"60"
188,"88"
189,"74"
190,"58"
191,"60"
192,"60"
193,"60"
194,"65"
195,"70"
196,"62"
197,"91"
198,"82"
199,"79"
200,"80"
201,"79"
202,"91"
203,"83"
204,"78"
205,"49"
206,"38"
207,"56"
208,"53"
209,"42"
210,"53"
211,"47"
212,"57"
213,"57"
214,"55"
215,"64"
216,"84"
217,"91"
218,"108"
219,"161"
220,"152"
221,"216"
222,"253"
223,"267"
224,"360"
225,"406"
226,"361"
227,"383"
228,"361"
229,"319"
230,"350"
231,"284"
232,"267"
233,"243"
234,"200"
235,"197"
236,"161"
237,"142"
238,"123"
239,"122"
240,"100"
241,"111"
242,"119"
243,"100"
244,"126"
245,"129"
246,"148"
247,"126"
248,"125"
249,"120"
250,"99"
251,"96"
252,"85"
253,"89"
254,"77"
255,"80"
256,"62"
257,"50"
258,"65"
259,"73"
260,"71"
261,"79"
262,"57"
263,"71"
264,"90"
265,"78"
266,"88"
267,"88"
268,"86"
269,"99"
270,"103"
271,"93"
272,"95"
273,"84"
274,"77"
275,"74"
276,"68"
277,"71"
278,"78"
279,"52"
280,"63"
281,"68"
282,"48"
283,"68"
284,"70"
285,"63"
286,"71"
287,"60"
288,"53"
289,"65"
290,"79"
291,"65"
292,"81"
293,"96"
294,"87"
295,"93"
296,"73"
297,"91"
298,"116"
299,"101"
300,"108"
301,"127"
302,"128"
303,"151"
304,"147"
305,"228"
306,"332"
307,"523"
308,"853"
309,"1488"
310,"2405"
311,"3967"
312,"6197"
313,"9242"
314,"13161"
315,"17897"
316,"22743"
317,"27727"
318,"31881"
319,"34667"
320,"35849"
321,"34795"
322,"32393"
323,"29071"
324,"24161"
325,"19065"
326,"14690"
327,"10715"
328,"7548"
329,"5196"
330,"3549"
331,"2348"
332,"1616"
333,"1114"
334,"881"
335,"714"
336,"633"
337,"553"
338,"544"
339,"509"
340,"609"
341,"694"
342,"810"
343,"1006"
344,"1391"
345,"1819"
346,"2296"
347,"3018"
348,"3878"
349,"4568"
350,"5425"
351,"5949"
352,"6425"
353,"6426"
354,"5910"
355,"5778"
356,"4938"
357,"4238"
358,"3304"
