Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130219-KKH1.11-300sec-2"
Duration Time,300
Ambient Temperature,"99.6"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"582699"
Raw Accumulated Counts,"645174"
Valid Count Last Packet,"1870"
Raw Count Last Packet,"2074"
Live Time,279.903229
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"0"
22,"5"
23,"2"
24,"4"
25,"4"
26,"18"
27,"18"
28,"33"
29,"41"
30,"42"
31,"54"
32,"60"
33,"73"
34,"91"
35,"80"
36,"83"
37,"104"
38,"94"
39,"81"
40,"111"
41,"99"
42,"90"
43,"114"
44,"101"
45,"118"
46,"105"
47,"109"
48,"111"
49,"130"
50,"120"
51,"116"
52,"104"
53,"119"
54,"113"
55,"122"
56,"124"
57,"163"
58,"152"
59,"141"
60,"130"
61,"137"
62,"170"
63,"133"
64,"130"
65,"128"
66,"138"
67,"145"
68,"169"
69,"138"
70,"131"
71,"146"
72,"145"
73,"147"
74,"134"
75,"115"
76,"130"
77,"127"
78,"143"
79,"117"
80,"118"
81,"117"
82,"96"
83,"131"
84,"114"
85,"105"
86,"121"
87,"92"
88,"100"
89,"95"
90,"107"
91,"108"
92,"112"
93,"118"
94,"88"
95,"103"
96,"107"
97,"94"
98,"100"
99,"111"
100,"105"
101,"112"
102,"90"
103,"98"
104,"102"
105,"107"
106,"101"
107,"91"
108,"90"
109,"86"
110,"73"
111,"90"
112,"75"
113,"83"
114,"81"
115,"95"
116,"90"
117,"77"
118,"86"
119,"64"
120,"76"
121,"71"
122,"74"
123,"74"
124,"62"
125,"68"
126,"74"
127,"71"
128,"85"
129,"77"
130,"59"
131,"67"
132,"77"
133,"80"
134,"73"
135,"74"
136,"66"
137,"61"
138,"69"
139,"73"
140,"62"
141,"75"
142,"81"
143,"76"
144,"79"
145,"76"
146,"90"
147,"94"
148,"65"
149,"79"
150,"70"
151,"69"
152,"57"
