Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130227-KKH2.07-300sec-7"
Duration Time,300
Ambient Temperature,"101.5"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"617857"
Raw Accumulated Counts,"687663"
Valid Count Last Packet,"2038"
Raw Count Last Packet,"2278"
Live Time,278.644592
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"1"
6,"1"
7,"1"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"1"
20,"2"
21,"3"
22,"6"
23,"2"
24,"5"
25,"7"
26,"12"
27,"15"
28,"38"
29,"51"
30,"51"
31,"78"
32,"67"
33,"81"
34,"86"
35,"122"
36,"93"
37,"111"
38,"87"
39,"107"
40,"91"
41,"101"
42,"113"
43,"121"
44,"118"
45,"105"
46,"123"
47,"127"
48,"124"
49,"114"
50,"117"
51,"131"
52,"116"
53,"136"
54,"138"
55,"145"
56,"131"
57,"132"
58,"142"
59,"126"
60,"148"
61,"180"
62,"136"
63,"153"
64,"143"
65,"154"
66,"119"
67,"160"
68,"151"
69,"148"
70,"150"
71,"149"
72,"122"
73,"148"
74,"148"
75,"145"
76,"140"
77,"125"
78,"141"
79,"136"
80,"132"
81,"138"
82,"119"
83,"122"
84,"121"
85,"110"
86,"106"
87,"131"
88,"114"
89,"118"
90,"118"
91,"115"
92,"81"
93,"107"
94,"119"
95,"111"
96,"113"
97,"95"
98,"105"
99,"104"
100,"129"
101,"103"
102,"94"
103,"101"
104,"90"
105,"93"
106,"82"
107,"105"
108,"100"
109,"89"
110,"99"
111,"84"
112,"92"
113,"81"
114,"100"
115,"99"
116,"102"
117,"86"
118,"96"
119,"87"
120,"90"
121,"81"
122,"89"
123,"90"
124,"89"
125,"98"
126,"97"
127,"124"
128,"99"
129,"110"
130,"122"
131,"120"
132,"130"
133,"136"
134,"131"
135,"117"
136,"96"
137,"108"
138,"85"
139,"83"
140,"77"
141,"79"
142,"72"
143,"88"
144,"76"
145,"75"
146,"80"
147,"80"
148,"61"
149,"73"
150,"73"
151,"65"
152,"84"
153,"75"
154,"67"
155,"68"
156,"70"
157,"74"
158,"79"
159,"71"
160,"75"
161,"78"
162,"94"
163,"69"
164,"80"
165,"90"
166,"90"
167,"89"
168,"72"
169,"78"
170,"62"
