Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130207-KransvleiCH006-300sec-1"
Duration Time,300
Ambient Temperature,"99.2"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"618032"
Raw Accumulated Counts,"689353"
Valid Count Last Packet,"2115"
Raw Count Last Packet,"2338"
Live Time,278.605591
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,769
Channel#,Intensity
0,"0"
1,"2"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"1"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"3"
21,"1"
22,"6"
23,"7"
24,"8"
25,"17"
26,"17"
27,"33"
28,"32"
29,"48"
30,"52"
31,"80"
32,"84"
33,"92"
34,"98"
35,"80"
36,"104"
37,"126"
38,"116"
39,"133"
40,"111"
41,"124"
42,"116"
43,"112"
44,"124"
45,"129"
46,"129"
47,"122"
48,"129"
49,"124"
50,"110"
51,"138"
52,"134"
53,"119"
54,"155"
55,"141"
56,"147"
57,"152"
58,"177"
59,"184"
60,"162"
61,"154"
62,"175"
63,"166"
64,"138"
65,"173"
66,"192"
67,"150"
68,"153"
69,"152"
70,"142"
71,"158"
72,"166"
73,"153"
74,"185"
75,"162"
76,"161"
77,"131"
78,"131"
79,"133"
80,"136"
81,"136"
82,"105"
83,"125"
84,"137"
85,"138"
86,"133"
87,"142"
88,"138"
89,"132"
90,"116"
91,"99"
92,"120"
93,"107"
94,"105"
95,"149"
96,"108"
97,"98"
98,"102"
99,"97"
100,"122"
101,"118"
102,"92"
103,"106"
104,"97"
105,"106"
106,"105"
107,"119"
108,"102"
109,"99"
110,"110"
111,"104"
112,"98"
113,"88"
114,"94"
115,"109"
116,"76"
117,"87"
118,"77"
119,"96"
120,"84"
121,"93"
122,"93"
123,"93"
124,"88"
125,"90"
126,"87"
127,"93"
128,"82"
129,"102"
130,"100"
131,"103"
132,"99"
133,"93"
134,"81"
135,"90"
136,"85"
137,"81"
138,"93"
139,"77"
140,"71"
141,"81"
142,"67"
143,"78"
144,"82"
145,"86"
146,"76"
147,"86"
148,"83"
149,"80"
150,"72"
151,"73"
152,"73"
153,"84"
154,"66"
155,"70"
156,"60"
157,"81"
158,"74"
159,"80"
160,"92"
161,"89"
162,"85"
163,"90"
164,"105"
165,"92"
166,"97"
167,"89"
168,"98"
169,"92"
170,"81"
171,"77"
172,"80"
173,"67"
174,"78"
175,"75"
176,"66"
177,"76"
178,"69"
179,"58"
180,"85"
181,"66"
182,"82"
183,"70"
184,"70"
185,"76"
186,"57"
187,"69"
188,"57"
189,"59"
190,"66"
191,"61"
192,"65"
193,"81"
194,"58"
195,"64"
196,"65"
197,"85"
198,"77"
199,"73"
200,"85"
201,"71"
202,"70"
203,"68"
204,"59"
205,"63"
206,"56"
207,"40"
208,"41"
209,"44"
210,"49"
211,"43"
212,"56"
213,"55"
214,"43"
215,"53"
216,"55"
217,"64"
218,"66"
219,"107"
220,"92"
221,"108"
222,"148"
223,"138"
224,"160"
225,"174"
226,"172"
227,"192"
228,"201"
229,"189"
230,"200"
231,"205"
232,"192"
233,"213"
234,"161"
235,"140"
236,"150"
237,"121"
238,"112"
239,"96"
240,"93"
241,"60"
242,"72"
243,"72"
244,"89"
245,"69"
246,"82"
247,"83"
248,"79"
249,"70"
250,"63"
251,"60"
252,"61"
253,"65"
254,"61"
255,"47"
256,"57"
257,"52"
258,"47"
259,"51"
260,"51"
261,"65"
262,"46"
263,"62"
264,"57"
265,"54"
266,"88"
267,"66"
268,"65"
269,"78"
270,"77"
271,"84"
272,"60"
273,"78"
274,"59"
275,"53"
276,"50"
277,"67"
278,"63"
279,"56"
280,"46"
281,"47"
282,"45"
283,"49"
284,"49"
285,"51"
286,"52"
287,"51"
288,"58"
289,"62"
290,"53"
291,"57"
292,"59"
293,"67"
294,"58"
295,"77"
296,"84"
297,"82"
298,"80"
299,"85"
300,"89"
301,"103"
302,"99"
303,"121"
304,"157"
305,"222"
306,"300"
307,"486"
