Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130207-KransvleiCH006-300sec-3"
Duration Time,300
Ambient Temperature,"100.1"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"617419"
Raw Accumulated Counts,"688120"
Valid Count Last Packet,"1999"
Raw Count Last Packet,"2245"
Live Time,278.643768
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,769
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"1"
14,"1"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"0"
21,"0"
22,"1"
23,"4"
24,"4"
25,"10"
26,"18"
27,"21"
28,"40"
29,"40"
30,"53"
31,"71"
32,"87"
33,"91"
34,"117"
35,"105"
36,"120"
37,"104"
38,"119"
39,"102"
40,"107"
41,"122"
42,"104"
43,"128"
44,"141"
45,"110"
46,"127"
47,"117"
48,"125"
49,"120"
50,"137"
51,"124"
52,"139"
53,"145"
54,"152"
55,"153"
56,"142"
57,"161"
58,"141"
59,"157"
60,"155"
61,"163"
62,"161"
63,"156"
64,"157"
65,"177"
66,"169"
67,"180"
68,"148"
69,"166"
70,"151"
71,"142"
72,"161"
73,"167"
74,"167"
75,"128"
76,"137"
77,"121"
78,"160"
79,"151"
80,"117"
81,"133"
82,"125"
83,"139"
84,"138"
85,"146"
86,"125"
87,"115"
88,"113"
89,"130"
90,"137"
91,"100"
92,"132"
93,"121"
94,"108"
95,"119"
96,"102"
97,"117"
98,"112"
99,"115"
100,"118"
101,"115"
102,"100"
103,"115"
104,"102"
105,"110"
106,"115"
107,"86"
108,"87"
109,"107"
110,"87"
111,"86"
112,"95"
113,"83"
114,"92"
115,"88"
116,"91"
117,"79"
118,"79"
119,"97"
120,"84"
121,"99"
122,"83"
123,"85"
124,"94"
125,"93"
126,"75"
127,"97"
128,"92"
129,"88"
130,"90"
131,"89"
132,"81"
133,"88"
134,"84"
135,"93"
136,"81"
137,"90"
138,"95"
139,"94"
140,"90"
141,"87"
142,"104"
143,"93"
144,"76"
145,"84"
146,"76"
147,"84"
148,"95"
149,"100"
150,"73"
151,"79"
152,"76"
153,"75"
154,"86"
155,"59"
156,"75"
157,"92"
158,"75"
159,"98"
160,"86"
161,"98"
162,"95"
163,"93"
164,"90"
165,"97"
166,"96"
167,"98"
168,"113"
169,"95"
170,"89"
171,"64"
172,"68"
173,"55"
174,"62"
175,"58"
176,"68"
177,"77"
178,"67"
179,"63"
180,"62"
181,"68"
182,"70"
183,"55"
184,"61"
185,"57"
186,"65"
187,"62"
188,"67"
189,"66"
190,"72"
191,"67"
192,"54"
193,"54"
194,"57"
