Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130315-KKH4.08-300sec-10"
Duration Time,300
Ambient Temperature,"105.7"
Detector Temperature,"-37.5"
Valid Accumulated Counts,"492923"
Raw Accumulated Counts,"545610"
Valid Count Last Packet,"1602"
Raw Count Last Packet,"1801"
Live Time,282.969879
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"0"
1,"1"
2,"1"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"1"
20,"2"
21,"3"
22,"2"
23,"2"
24,"13"
25,"12"
26,"22"
27,"20"
28,"28"
29,"55"
30,"54"
31,"61"
32,"68"
33,"79"
34,"94"
35,"98"
36,"96"
37,"115"
38,"104"
39,"89"
40,"107"
41,"135"
42,"89"
43,"93"
44,"127"
45,"109"
46,"124"
47,"124"
48,"122"
49,"123"
50,"117"
51,"116"
52,"135"
53,"130"
54,"114"
55,"146"
56,"137"
57,"140"
58,"139"
59,"152"
60,"153"
61,"156"
62,"171"
63,"173"
64,"167"
65,"135"
66,"152"
67,"138"
68,"134"
69,"162"
70,"125"
71,"134"
72,"138"
73,"126"
74,"131"
75,"134"
76,"128"
77,"129"
78,"135"
79,"110"
80,"143"
81,"135"
82,"128"
83,"120"
84,"127"
85,"148"
86,"129"
87,"128"
88,"116"
89,"129"
90,"128"
91,"122"
92,"121"
93,"116"
94,"120"
95,"113"
96,"108"
97,"100"
98,"85"
99,"119"
100,"99"
101,"110"
102,"98"
103,"82"
104,"101"
105,"93"
106,"94"
107,"77"
108,"82"
109,"83"
110,"100"
111,"78"
112,"105"
113,"89"
114,"83"
115,"109"
116,"80"
117,"82"
118,"67"
119,"93"
120,"78"
121,"84"
122,"94"
123,"68"
124,"74"
125,"87"
126,"71"
127,"92"
128,"75"
129,"82"
130,"66"
131,"83"
132,"100"
133,"80"
134,"61"
135,"85"
136,"93"
137,"74"
138,"67"
139,"77"
140,"63"
141,"57"
142,"92"
143,"86"
144,"73"
145,"87"
146,"91"
147,"80"
148,"70"
149,"70"
150,"74"
151,"69"
152,"59"
153,"83"
154,"78"
155,"59"
156,"66"
157,"69"
158,"78"
159,"71"
160,"72"
161,"108"
162,"100"
163,"80"
164,"105"
165,"117"
166,"72"
167,"101"
168,"92"
169,"74"
170,"85"
171,"74"
172,"70"
173,"76"
174,"61"
175,"59"
176,"73"
177,"77"
178,"87"
179,"73"
180,"79"
181,"97"
182,"89"
183,"116"
184,"117"
185,"104"
186,"113"
187,"89"
188,"96"
189,"78"
190,"63"
191,"60"
192,"62"
193,"61"
194,"63"
195,"61"
196,"56"
197,"64"
198,"49"
199,"80"
200,"48"
201,"86"
202,"63"
203,"56"
204,"61"
205,"55"
206,"48"
207,"42"
208,"50"
209,"49"
210,"42"
211,"38"
212,"50"
213,"53"
214,"36"
215,"43"
216,"54"
217,"33"
218,"46"
219,"53"
220,"42"
221,"70"
222,"69"
223,"82"
224,"85"
225,"96"
226,"92"
227,"93"
228,"98"
229,"103"
230,"132"
231,"123"
232,"116"
233,"145"
234,"159"
235,"123"
236,"116"
237,"94"
238,"91"
239,"66"
240,"65"
241,"50"
242,"61"
243,"46"
244,"53"
245,"53"
246,"51"
247,"50"
248,"44"
249,"37"
250,"43"
251,"36"
