Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130224-brickn679-300sec-7"
Duration Time,300
Ambient Temperature,"101.4"
Detector Temperature,"-39.5"
Valid Accumulated Counts,"373505"
Raw Accumulated Counts,"425038"
Valid Count Last Packet,"1236"
Raw Count Last Packet,"1408"
Live Time,286.829712
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"1"
18,"0"
19,"1"
20,"3"
21,"4"
22,"7"
23,"6"
24,"9"
25,"14"
26,"27"
27,"37"
28,"60"
29,"69"
30,"72"
31,"96"
32,"105"
33,"121"
34,"148"
35,"144"
36,"151"
37,"157"
38,"141"
39,"166"
40,"147"
41,"181"
42,"156"
43,"181"
44,"160"
45,"158"
46,"179"
47,"173"
48,"162"
49,"166"
50,"170"
51,"172"
52,"194"
53,"198"
54,"180"
55,"208"
56,"191"
57,"206"
58,"234"
59,"203"
60,"194"
61,"208"
62,"211"
63,"206"
64,"226"
65,"220"
66,"182"
67,"188"
68,"175"
69,"192"
70,"212"
71,"194"
72,"213"
73,"187"
74,"197"
75,"187"
76,"177"
77,"172"
78,"197"
79,"150"
80,"163"
81,"186"
82,"196"
83,"188"
84,"180"
85,"167"
86,"162"
87,"185"
88,"154"
89,"166"
90,"176"
91,"179"
92,"155"
93,"136"
94,"170"
95,"136"
96,"150"
97,"140"
98,"145"
99,"176"
100,"116"
101,"115"
102,"149"
103,"152"
104,"158"
105,"150"
106,"118"
107,"146"
108,"134"
109,"140"
110,"142"
111,"134"
112,"144"
113,"131"
114,"136"
115,"128"
116,"119"
117,"128"
118,"117"
119,"133"
120,"115"
121,"117"
122,"110"
123,"115"
124,"132"
125,"120"
126,"123"
127,"108"
128,"123"
129,"119"
130,"126"
131,"132"
132,"111"
133,"133"
134,"91"
135,"104"
136,"119"
137,"94"
138,"104"
139,"124"
140,"123"
141,"114"
142,"98"
143,"101"
144,"112"
145,"117"
146,"118"
147,"112"
148,"99"
149,"115"
150,"87"
151,"93"
152,"99"
153,"107"
154,"81"
155,"105"
156,"91"
157,"79"
158,"87"
159,"112"
160,"103"
