Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130225-KKH2.02-300sec-5"
Duration Time,300
Ambient Temperature,"92.8"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"700907"
Raw Accumulated Counts,"784192"
Valid Count Last Packet,"2408"
Raw Count Last Packet,"2648"
Live Time,275.740295
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"1"
4,"1"
5,"0"
6,"1"
7,"0"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"0"
22,"1"
23,"1"
24,"9"
25,"12"
26,"10"
27,"22"
28,"31"
29,"40"
30,"50"
31,"62"
32,"59"
33,"85"
34,"75"
35,"103"
36,"94"
37,"102"
38,"112"
39,"97"
40,"92"
41,"110"
42,"122"
43,"111"
44,"113"
45,"113"
46,"105"
47,"109"
48,"118"
49,"115"
50,"120"
51,"128"
52,"104"
53,"130"
54,"144"
55,"120"
56,"153"
57,"125"
58,"143"
59,"157"
60,"130"
61,"144"
62,"155"
63,"160"
64,"162"
65,"140"
66,"175"
67,"162"
68,"162"
69,"146"
70,"157"
71,"150"
72,"141"
73,"152"
74,"157"
75,"153"
76,"155"
77,"124"
78,"146"
79,"112"
80,"123"
81,"121"
82,"107"
83,"134"
84,"145"
85,"132"
86,"108"
87,"123"
88,"111"
89,"129"
90,"134"
91,"114"
92,"123"
93,"132"
94,"105"
95,"99"
96,"112"
97,"105"
98,"110"
99,"110"
100,"102"
101,"88"
102,"103"
103,"93"
104,"107"
105,"95"
106,"83"
107,"91"
108,"82"
109,"110"
110,"86"
111,"105"
112,"84"
113,"99"
114,"86"
115,"93"
116,"91"
117,"72"
118,"98"
119,"84"
120,"67"
121,"84"
122,"89"
123,"77"
124,"72"
125,"84"
126,"87"
127,"76"
128,"98"
129,"89"
130,"79"
131,"71"
132,"91"
133,"83"
134,"92"
135,"85"
136,"72"
137,"76"
138,"61"
139,"64"
140,"66"
141,"76"
142,"83"
143,"69"
144,"84"
145,"72"
146,"83"
147,"78"
148,"77"
149,"78"
150,"79"
151,"72"
152,"69"
153,"71"
154,"75"
155,"70"
156,"63"
157,"66"
158,"82"
159,"102"
160,"85"
161,"115"
162,"112"
163,"129"
164,"142"
165,"146"
166,"152"
167,"145"
168,"134"
169,"122"
170,"95"
171,"97"
172,"103"
173,"71"
174,"85"
175,"74"
176,"66"
177,"97"
178,"108"
179,"96"
180,"94"
181,"117"
182,"113"
183,"108"
184,"134"
185,"130"
186,"140"
187,"115"
188,"112"
189,"88"
190,"74"
191,"75"
192,"66"
193,"57"
194,"67"
195,"77"
196,"67"
197,"89"
198,"77"
199,"88"
200,"82"
201,"84"
202,"82"
203,"86"
204,"66"
205,"73"
206,"53"
207,"48"
208,"52"
209,"66"
210,"46"
211,"61"
212,"51"
213,"51"
214,"47"
215,"65"
216,"44"
217,"57"
218,"68"
219,"70"
220,"85"
221,"87"
222,"117"
223,"125"
224,"117"
225,"142"
226,"158"
227,"166"
228,"174"
229,"197"
230,"208"
231,"226"
232,"202"
233,"196"
234,"197"
235,"164"
236,"150"
237,"116"
238,"106"
239,"118"
240,"88"
241,"83"
242,"79"
243,"88"
244,"88"
245,"88"
246,"89"
247,"112"
248,"100"
249,"99"
250,"94"
251,"79"
252,"72"
253,"72"
254,"67"
255,"61"
256,"48"
257,"78"
258,"52"
259,"61"
260,"74"
261,"76"
262,"69"
263,"70"
264,"66"
265,"76"
266,"82"
267,"86"
268,"80"
269,"68"
270,"70"
271,"71"
272,"81"
273,"78"
274,"64"
275,"51"
276,"64"
277,"78"
278,"61"
279,"62"
280,"65"
281,"57"
282,"39"
283,"66"
284,"55"
285,"54"
286,"50"
287,"69"
288,"57"
289,"49"
290,"63"
291,"64"
292,"81"
293,"90"
294,"95"
295,"89"
296,"108"
297,"109"
298,"94"
299,"129"
300,"128"
301,"117"
302,"133"
303,"155"
304,"196"
305,"245"
306,"335"
307,"555"
308,"938"
309,"1653"
310,"2636"
311,"4411"
312,"6902"
313,"10411"
314,"14752"
315,"19972"
316,"25657"
317,"31138"
318,"35638"
319,"39092"
320,"39956"
321,"39173"
322,"36437"
323,"32075"
324,"27181"
325,"21711"
326,"16458"
327,"11988"
328,"8400"
329,"5774"
330,"3929"
331,"2581"
332,"1812"
333,"1278"
334,"989"
335,"804"
336,"672"
337,"582"
338,"612"
339,"561"
340,"662"
341,"733"
342,"866"
343,"1130"
344,"1505"
345,"2068"
346,"2596"
347,"3448"
348,"4355"
349,"5174"
350,"6050"
351,"6637"
352,"6915"
353,"7082"
354,"6944"
355,"6351"
356,"5405"
357,"4411"
358,"3715"
359,"2687"
360,"2076"
361,"1494"
362,"996"
363,"713"
364,"483"
365,"303"
366,"226"
367,"170"
368,"117"
369,"124"
370,"96"
371,"100"
372,"115"
373,"133"
374,"86"
375,"109"
376,"81"
377,"81"
378,"82"
379,"87"
380,"74"
381,"79"
382,"83"
383,"75"
384,"68"
385,"74"
386,"64"
387,"57"
388,"72"
389,"73"
390,"49"
391,"39"
392,"39"
393,"30"
394,"22"
395,"21"
396,"23"
397,"15"
398,"17"
399,"26"
400,"12"
401,"15"
402,"20"
403,"17"
404,"21"
405,"17"
406,"10"
407,"17"
408,"14"
409,"10"
410,"20"
411,"26"
412,"17"
413,"22"
414,"14"
415,"18"
